time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,ma_cloud_diff_13_100_df007,joint_fall_flag_21_20_df042,price_drift_21_df005
2016-06-09 00:00:00+00,SHORT,1198,0.6292145351100453,-0.017859278,0.12684254,0.0,0.06269926
2016-06-09 00:00:00+00,SHORT,1262,0.4862398006024045,-0.014588771,0.09353172,0.0,0.06075
2016-06-09 00:00:00+00,SHORT,1280,0.0,-0.018024042,0.10418937,0.0,0.060830303
2016-06-09 00:00:00+00,SHORT,3815,0.40568425788171975,-0.016405432,0.12391367,0.0,0.11876209
2016-06-10 00:00:00+00,SHORT,920,0.9294955344578245,-0.017056497,0.10749058,0.0,0.12158273
2016-06-20 00:00:00+00,SHORT,2370,0.46209719587697584,-0.0052616573,-0.0060130907,0.0,0.069613986
2016-06-20 00:00:00+00,SHORT,3049,0.3080971704238693,-0.0036266958,0.117675535,0.0,0.06716946
2016-06-20 00:00:00+00,SHORT,3153,0.1573407194290932,-9.3568146E-4,0.093840756,0.0,0.076790124
2016-06-21 00:00:00+00,SHORT,3244,0.5071809321910238,-0.011932139,0.011500495,0.0,0.06046055
2016-06-22 00:00:00+00,SHORT,4107,0.4117647058823529,-0.017656459,0.050870292,0.0,0.06789716
2016-06-23 00:00:00+00,SHORT,2066,0.048696503267083434,-0.007688295,-0.00581289,0.0,0.088621445
2016-06-23 00:00:00+00,SHORT,135,0.7640380972525398,0.0032712745,0.028419761,0.0,0.084819734
2016-06-23 00:00:00+00,SHORT,2285,0.0,-0.008676478,0.02385209,0.0,0.11310712
2016-06-23 00:00:00+00,SHORT,522,0.3126924768177005,-0.0118366135,0.0469537,0.0,0.106292225
2016-06-23 00:00:00+00,SHORT,765,0.0,0.002110586,0.024731828,0.0,0.13873215
2016-06-23 00:00:00+00,SHORT,3127,0.34456823068302045,-0.007466772,0.095455006,0.0,0.15412267
2016-06-23 00:00:00+00,SHORT,1108,0.1809175961309533,-0.0061044875,0.10826408,0.0,0.06381593
2016-06-23 00:00:00+00,SHORT,1184,1.0,-0.006309499,0.051625658,0.0,0.116957106
2016-06-23 00:00:00+00,SHORT,3271,1.0,-0.0018514107,0.059650205,0.0,0.060262162
2016-06-23 00:00:00+00,SHORT,3695,0.47253560831306224,-0.009370218,0.031318974,0.0,0.06689247
2016-06-23 00:00:00+00,SHORT,3754,0.0,0.0016259488,-0.0035037878,0.0,0.09250795
2016-06-23 00:00:00+00,SHORT,1734,0.0,-0.016187478,0.036783285,0.0,0.110598065
2016-06-23 00:00:00+00,SHORT,3794,0.24545159431235905,8.82577E-4,0.086625725,0.0,0.14503503
2016-06-23 00:00:00+00,SHORT,3824,0.0,-0.017949566,0.05884224,0.0,0.0956273
2016-06-23 00:00:00+00,SHORT,1799,1.0,-0.01711941,0.03786208,0.0,0.12427952
2016-06-23 00:00:00+00,SHORT,1851,0.0,-0.014357473,0.024250824,0.0,0.12475116
2016-07-01 00:00:00+00,SHORT,1262,0.4524377973697839,-0.008292726,0.074377164,0.0,0.07294758
2016-07-05 00:00:00+00,SHORT,388,0.8743474127795909,-0.01800034,0.118446015,0.0,0.10855349
2016-07-06 00:00:00+00,SHORT,2351,0.6310169872076771,-0.013799757,0.054182455,0.0,0.11737137
2016-07-13 00:00:00+00,SHORT,498,0.0,-0.017104782,0.040470645,0.0,0.15121377
2016-07-14 00:00:00+00,SHORT,188,0.3835114422999792,-0.0061897007,0.006882738,0.0,0.15124154
2016-07-15 00:00:00+00,SHORT,1012,0.4812519147987245,-0.016085828,0.061141964,0.0,0.063599326
2016-07-22 00:00:00+00,SHORT,858,0.6997147097174538,-0.004090502,0.1311152,0.0,0.08976583
2016-07-25 00:00:00+00,SHORT,858,0.8,-0.015136084,0.13530421,0.0,0.077605955
2016-07-26 00:00:00+00,SHORT,765,0.0,0.004801623,0.05308607,0.0,0.084821425
2016-07-27 00:00:00+00,SHORT,2221,0.0,-0.008486314,0.009174212,0.0,0.14482608
2016-07-27 00:00:00+00,SHORT,411,0.45374471747160994,-0.018980747,0.021675067,0.0,0.10806846
2016-07-27 00:00:00+00,SHORT,1699,0.3839954673257164,-0.015072073,0.06902484,0.0,0.15
2016-07-29 00:00:00+00,SHORT,1072,0.6256122916059985,-0.016535547,0.097630925,0.0,0.15767154
2016-08-02 00:00:00+00,SHORT,3748,0.7047464862522416,-0.01931283,0.14220443,0.0,0.07664
2016-08-04 00:00:00+00,SHORT,2133,0.48497775449037506,-0.01779629,0.053754587,0.0,0.062828675
2016-08-05 00:00:00+00,SHORT,4169,0.4504911093171587,-0.013389248,0.050003313,0.0,0.09090909
2016-08-05 00:00:00+00,SHORT,2133,0.4815845669395823,-0.0071412646,0.05438084,0.0,0.0746124
2016-08-05 00:00:00+00,SHORT,3915,0.0,-0.01568859,0.010955562,0.0,0.07448325
2016-08-09 00:00:00+00,SHORT,1473,0.6583265861347675,-0.004953327,0.04820602,0.0,0.080410026
2016-08-10 00:00:00+00,SHORT,2116,0.48553295920169487,-0.008479613,0.051858947,0.0,0.08592252
2016-08-11 00:00:00+00,SHORT,1072,0.0,-0.010691375,0.108474135,0.0,0.07056008
2016-08-11 00:00:00+00,SHORT,1473,0.5944532630493147,-0.019734208,0.055244334,0.0,0.07571266
2016-08-12 00:00:00+00,SHORT,443,0.0,-0.017327558,0.06130348,0.0,0.097921915
2016-08-17 00:00:00+00,SHORT,3882,0.7003856497867591,-0.018522585,0.10974728,0.0,0.103697024
2016-08-18 00:00:00+00,SHORT,2690,0.0,-0.01726909,0.045827236,0.0,0.095295906
2016-08-18 00:00:00+00,SHORT,3456,0.4100012835309507,-0.019373003,0.09065309,0.0,0.073366314
2016-08-19 00:00:00+00,SHORT,1740,0.4684834723620078,-0.0025631634,0.053116594,0.0,0.07602205
2016-08-23 00:00:00+00,SHORT,1453,0.34527727165454847,-0.013652211,0.059777826,0.0,0.15549552
2016-08-23 00:00:00+00,SHORT,4070,0.44777232843348164,-2.4272206E-4,0.119517826,0.0,0.09013743
2016-08-24 00:00:00+00,SHORT,3773,0.524314522288096,-0.01133009,0.02777241,0.0,0.0648593
2016-08-26 00:00:00+00,SHORT,135,0.27338626314898806,-0.014167718,-0.002679631,0.0,0.09114224
2016-08-26 00:00:00+00,SHORT,2835,0.0,-0.013726297,0.08406018,0.0,0.095332675
2016-08-30 00:00:00+00,SHORT,1454,0.0,-2.1180617E-4,0.030038914,0.0,0.0623499
2016-08-30 00:00:00+00,SHORT,3683,0.4669276947545055,-0.006904684,0.14424255,0.0,0.14793941
2016-08-31 00:00:00+00,SHORT,2270,0.25705761413745665,-0.01340199,0.07290382,0.0,0.12193413
2016-08-31 00:00:00+00,SHORT,1454,0.0,-0.008213673,0.031362858,0.0,0.07206671
2016-09-01 00:00:00+00,SHORT,2270,0.09099217702820357,-0.018714054,0.07329493,0.0,0.05892857
2016-09-01 00:00:00+00,SHORT,2670,0.6476079980739802,0.0031557905,0.08758386,0.0,0.15686275
2016-09-01 00:00:00+00,SHORT,714,0.4415802078336587,-0.00480549,-0.006247149,0.0,0.0672803
2016-09-02 00:00:00+00,SHORT,2270,0.1234671475944819,-0.01222888,0.07501915,0.0,0.11767442
2016-09-02 00:00:00+00,SHORT,2568,1.0,8.8416797E-4,0.095083825,0.0,0.13709678
2016-09-02 00:00:00+00,SHORT,2670,0.6494815573624603,0.004163099,0.092392206,0.0,0.11162791
2016-09-02 00:00:00+00,SHORT,862,0.23868946769221222,-0.018957298,0.057672247,0.0,0.0592233
2016-09-02 00:00:00+00,SHORT,3487,0.6513294251839545,0.0040631634,0.09361173,0.0,0.13449366
2016-09-02 00:00:00+00,SHORT,1454,0.1136550373642137,-0.011267695,0.033270158,0.0,0.06506399
2016-09-02 00:00:00+00,SHORT,3535,0.32941265420636556,-0.015505798,0.12190354,0.0,0.071379244
2016-09-06 00:00:00+00,SHORT,2431,0.49379326071540885,-0.015441492,0.090539314,0.0,0.08978328
2016-09-06 00:00:00+00,SHORT,3487,0.5559635800584367,-0.009204184,0.09673507,0.0,0.12244898
2016-09-06 00:00:00+00,SHORT,3556,0.16285985498486374,-0.015885854,0.087250985,0.0,0.119736224
2016-09-06 00:00:00+00,SHORT,1846,0.16609779598091634,-0.011763104,0.112054564,0.0,0.10143678
2016-09-07 00:00:00+00,SHORT,2105,0.14554901807117046,-0.0063678874,0.12909016,0.0,0.09093638
2016-09-07 00:00:00+00,SHORT,2686,0.8127818514829244,0.0022236179,0.01173366,0.0,0.06533575
2016-09-07 00:00:00+00,SHORT,835,0.43208936716555174,-0.016739938,0.021414591,0.0,0.060630023
2016-09-07 00:00:00+00,SHORT,3013,0.3917659168828928,-0.0019590908,0.063208446,0.0,0.12297129
2016-09-07 00:00:00+00,SHORT,1897,0.3061693812794365,9.124617E-4,0.04556353,0.0,0.15130673
2016-09-07 00:00:00+00,SHORT,3994,1.0,-0.00842298,0.13539746,0.0,0.06297057
2016-09-07 00:00:00+00,SHORT,2018,0.725152824602357,-0.011891875,0.010694566,0.0,0.07692308
2016-09-08 00:00:00+00,SHORT,5,0.16301373582093467,0.0059594163,0.093634106,0.0,0.13761203
2016-09-08 00:00:00+00,SHORT,2070,0.5709775740834706,-0.013815013,0.061677277,0.0,0.069975406
2016-09-08 00:00:00+00,SHORT,2139,1.0,-0.019524127,0.13933375,0.0,0.109535456
2016-09-08 00:00:00+00,SHORT,157,0.15070768389948835,-2.3538008E-4,0.033025883,0.0,0.0973996
2016-09-08 00:00:00+00,SHORT,368,0.5735796470263743,-0.013054792,0.075747326,0.0,0.1125
2016-09-08 00:00:00+00,SHORT,440,0.0,-0.0158447,0.0027671612,0.0,0.115716755
2016-09-08 00:00:00+00,SHORT,631,0.29947598760714234,-0.008836725,0.031247292,0.0,0.06318789
2016-09-08 00:00:00+00,SHORT,2818,0.0,-0.004271559,0.08538012,0.0,0.1268228
2016-09-08 00:00:00+00,SHORT,3862,0.11204529878345122,-0.007822457,0.07427311,0.0,0.13700062
2016-09-09 00:00:00+00,SHORT,3694,0.655382823629869,-0.017403198,0.014530773,0.0,0.07715431
2016-09-20 00:00:00+00,SHORT,167,0.5697483475021264,-0.014338691,0.11207272,0.0,0.0729596
2016-09-21 00:00:00+00,SHORT,2066,0.7495246590554663,-0.0042094337,0.11734274,0.0,0.13377926
2016-09-21 00:00:00+00,SHORT,304,0.596361808135708,-0.0080476785,0.03340612,0.0,0.06670167
2016-09-27 00:00:00+00,SHORT,3614,0.5159234531035664,-0.0137648005,0.04876771,0.0,0.08077437
2016-09-28 00:00:00+00,SHORT,3963,0.3431926735116012,-0.017838862,0.13429146,0.0,0.077838115
2016-09-29 00:00:00+00,SHORT,3236,0.0,-0.014881894,0.027445799,0.0,0.10130719
2016-10-03 00:00:00+00,SHORT,2139,0.657364668576441,-0.01880097,0.10644648,0.0,0.064784825
2016-10-05 00:00:00+00,SHORT,2764,1.0,0.0017507367,0.098122045,0.0,0.08048433
2016-10-05 00:00:00+00,SHORT,2910,0.3957417457426169,-0.017345103,0.13345602,0.0,0.11298905
2016-10-06 00:00:00+00,SHORT,2764,0.8571428571428572,-0.013440575,0.102018796,0.0,0.070262596
2016-10-10 00:00:00+00,SHORT,2175,0.0,-0.004357815,0.082510464,0.0,0.076008394
2016-10-10 00:00:00+00,SHORT,188,0.19808697683514093,-0.017677799,0.074709475,0.0,0.0660066
2016-10-10 00:00:00+00,SHORT,2305,0.13422051173329216,4.2429345E-4,0.07284668,0.0,0.12031147
2016-10-10 00:00:00+00,SHORT,1817,0.28025482543861024,-0.010385872,0.060551073,0.0,0.0777718
2016-10-10 00:00:00+00,SHORT,1916,0.1516132125216738,-0.0034516566,0.11996839,0.0,0.06429026
2016-10-11 00:00:00+00,SHORT,1381,1.0,-0.0030391328,0.03216225,0.0,0.09630869
2016-10-12 00:00:00+00,SHORT,323,1.0,-0.01291425,0.036396332,0.0,0.060658578
2016-10-19 00:00:00+00,SHORT,559,0.5532378456005755,-0.0055292523,0.033429135,0.0,0.08183753
2016-10-19 00:00:00+00,SHORT,730,0.471734301412206,-0.018834071,0.032287832,0.0,0.06693877
2016-10-19 00:00:00+00,SHORT,914,0.0,-0.0052639535,0.05876861,0.0,0.05909798
2016-10-20 00:00:00+00,SHORT,559,0.6613275471426461,-0.015771743,0.033951465,0.0,0.059908066
2016-10-24 00:00:00+00,SHORT,2557,0.0,-0.010912536,0.123790674,0.0,0.09011264
2016-10-24 00:00:00+00,SHORT,3133,0.5550385067926317,5.509735E-4,0.05152332,0.0,0.09483404
2016-10-24 00:00:00+00,SHORT,1586,0.3295203994102107,-0.010275046,0.10080742,0.0,0.073782444
2016-10-24 00:00:00+00,SHORT,1910,0.5776191180080813,-0.006054071,0.071800545,0.0,0.111924686
2016-10-24 00:00:00+00,SHORT,4092,0.5494232167556665,-0.016947007,0.11641048,0.0,0.14785895
2016-10-25 00:00:00+00,SHORT,2381,0.0,-0.01677949,0.030813279,0.0,0.081794195
2016-10-25 00:00:00+00,SHORT,3013,0.09756993595697842,-0.0065256455,0.07175024,0.0,0.088124126
2016-10-25 00:00:00+00,SHORT,1586,0.95,-0.018521344,0.10333776,0.0,0.08590047
2016-10-25 00:00:00+00,SHORT,3882,1.0,-0.014007713,0.030157147,0.0,0.077458255
2016-10-26 00:00:00+00,SHORT,2132,0.0,-0.009766656,0.012476786,0.0,0.061384726
2016-10-27 00:00:00+00,SHORT,2692,1.0,0.0048148115,0.054547645,0.0,0.06506205
2016-10-28 00:00:00+00,SHORT,2692,0.9230769230769231,-0.0013162915,0.060831062,0.0,0.09734964
2016-10-28 00:00:00+00,SHORT,1368,1.0,-0.011962071,0.09563991,0.0,0.111824326
2016-10-28 00:00:00+00,SHORT,3613,0.0,-0.013709644,0.06269059,0.0,0.1133574
2016-10-28 00:00:00+00,SHORT,3868,0.0,-0.0019412749,-0.0026260242,0.0,0.099540584
2016-10-31 00:00:00+00,SHORT,219,0.2742221129916453,0.0063766576,0.011278906,0.0,0.1486014
2016-10-31 00:00:00+00,SHORT,2692,0.8461538461538461,-0.0033413896,0.07212396,0.0,0.11067593
2016-10-31 00:00:00+00,SHORT,3114,0.20679995264761358,-0.008106589,0.09733663,0.0,0.07063868
2016-11-01 00:00:00+00,SHORT,219,0.0,-0.018839603,0.018190484,0.0,0.119930975
2016-11-04 00:00:00+00,SHORT,523,0.0,-0.016896337,0.11311125,0.0,0.11130235
2016-11-08 00:00:00+00,SHORT,2408,1.0,-0.008719854,0.0051738755,0.0,0.06900558
2016-11-10 00:00:00+00,SHORT,498,0.0,0.001037546,0.11477286,0.0,0.089118056
2016-11-10 00:00:00+00,SHORT,505,1.0,0.0023858675,-0.0021123104,0.0,0.11141565
2016-11-10 00:00:00+00,SHORT,522,0.594395120961148,-0.017814392,0.054854363,0.0,0.06837865
2016-11-10 00:00:00+00,SHORT,934,1.0,0.0015668739,0.02745788,0.0,0.08312808
2016-11-10 00:00:00+00,SHORT,1967,0.21428386750856157,4.4427314E-5,0.1162492,0.0,0.1521739
2016-11-11 00:00:00+00,SHORT,788,0.0,-0.01480129,0.012184687,0.0,0.0625585
2016-11-11 00:00:00+00,SHORT,3471,0.2511676074179583,-0.010329135,0.020913504,0.0,0.07613255
2016-11-14 00:00:00+00,SHORT,2095,0.6559787410215542,-5.1872503E-5,0.094703965,0.0,0.11038598
2016-11-14 00:00:00+00,SHORT,3471,0.22251389277028916,-0.011230731,0.020674398,0.0,0.07299728
2016-11-15 00:00:00+00,SHORT,3613,0.0,-0.018316422,0.07204051,0.0,0.073724665
2016-11-15 00:00:00+00,SHORT,3915,0.9375,-0.0076935003,0.04689721,0.0,0.13229796
2016-11-17 00:00:00+00,SHORT,76,0.0,-0.006119517,0.10534311,0.0,0.10850523
2016-11-17 00:00:00+00,SHORT,2716,0.3894057941309616,-3.3486684E-4,0.061419446,0.0,0.0956057
2016-11-18 00:00:00+00,SHORT,2716,0.3708277375484859,-0.015178269,0.06672085,0.0,0.09241217
2016-11-21 00:00:00+00,SHORT,2514,0.0,-0.018043894,-0.0049744225,0.0,0.07818411
2016-11-21 00:00:00+00,SHORT,2534,0.47245137670131326,0.001894663,0.080530085,0.0,0.14341085
2016-11-22 00:00:00+00,SHORT,2534,0.4080841905766009,-0.01620367,0.08953592,0.0,0.1331293
2016-11-23 00:00:00+00,SHORT,68,0.35645720814970805,-0.006432174,0.07064833,0.0,0.14876679
2016-11-25 00:00:00+00,SHORT,2835,0.0,-0.0028593356,0.054083887,0.0,0.06148591
2016-12-07 00:00:00+00,SHORT,4123,0.0,-0.015884973,0.0623238,0.0,0.08034188
2016-12-07 00:00:00+00,SHORT,1664,0.6798713758790264,0.0039522536,0.112889715,0.0,0.13255209
2016-12-08 00:00:00+00,SHORT,516,0.7357936316787703,-0.0015891884,0.13304487,0.0,0.120556064
2016-12-08 00:00:00+00,SHORT,684,0.215702293802807,-0.018035855,0.10709349,0.0,0.13686821
2016-12-08 00:00:00+00,SHORT,3556,0.06759115498937956,9.8134E-4,0.07601124,0.0,0.097081505
2016-12-08 00:00:00+00,SHORT,3607,0.2601015231954931,-0.0025820406,0.11301183,0.0,0.12704124
2016-12-08 00:00:00+00,SHORT,1664,0.9090909090909091,-0.012697254,0.11450489,0.0,0.13377309
2016-12-09 00:00:00+00,SHORT,2050,0.45602771714313023,-0.0139622195,0.048921123,0.0,0.08973081
2016-12-09 00:00:00+00,SHORT,516,0.5913969356947083,-0.013057075,0.13292064,0.0,0.06763285
2016-12-09 00:00:00+00,SHORT,3607,0.3078144553289578,-0.016011965,0.1115471,0.0,0.06605772
2016-12-09 00:00:00+00,SHORT,1664,0.8181818181818181,-0.01725966,0.1168714,0.0,0.07428715
2016-12-12 00:00:00+00,SHORT,266,0.05434613907484218,-0.0069983737,0.037421703,0.0,0.0856407
2016-12-13 00:00:00+00,SHORT,2440,0.3256662552165942,-0.016065728,0.11624138,0.0,0.083272725
2016-12-13 00:00:00+00,SHORT,1410,0.32063498656874834,-0.01095182,0.119011804,0.0,0.09434373
2016-12-13 00:00:00+00,SHORT,1719,0.46042518016271566,-1.00199686E-4,0.028177606,0.0,0.13538462
2016-12-15 00:00:00+00,SHORT,2716,0.0,-0.015115863,0.07451198,0.0,0.060797248
2016-12-19 00:00:00+00,SHORT,2159,0.5781052357191785,-0.018777926,0.0708549,0.0,0.07040573
2017-01-03 00:00:00+00,SHORT,2513,0.3709654483452761,0.0031655345,0.13004738,0.0,0.108713865
2017-01-03 00:00:00+00,SHORT,3743,0.0,-0.016889326,0.08430164,0.0,0.09808917
2017-01-04 00:00:00+00,SHORT,2912,0.2910188797609289,-0.012564194,0.13480912,0.0,0.0923895
2017-01-04 00:00:00+00,SHORT,3621,0.24163078042621627,-0.004575832,0.058530528,0.0,0.104523644
2017-01-05 00:00:00+00,SHORT,224,0.0,-0.0034841257,0.12546347,0.0,0.09908356
2017-01-05 00:00:00+00,SHORT,2760,0.0,-0.014786516,0.1175853,0.0,0.14909786
2017-01-05 00:00:00+00,SHORT,2912,0.19189670999149908,-0.013445293,0.13415188,0.0,0.07361863
2017-01-05 00:00:00+00,SHORT,3855,0.1990553567641891,-4.62956E-4,0.14848466,0.0,0.060599662
2017-01-06 00:00:00+00,SHORT,224,0.0,-0.016174115,0.1265479,0.0,0.07905391
2017-01-09 00:00:00+00,SHORT,158,1.0,-0.019202894,0.11060562,0.0,0.078667864
2017-01-11 00:00:00+00,SHORT,135,0.658590584211604,-0.01773525,0.12326173,0.0,0.07976594
2017-01-11 00:00:00+00,SHORT,3641,0.0,0.0014000706,0.042399198,0.0,0.06145923
2017-01-11 00:00:00+00,SHORT,1910,0.0,-0.004333941,-0.0020020856,0.0,0.07549392
2017-01-12 00:00:00+00,SHORT,135,0.6617473286121272,-0.019386146,0.12336309,0.0,0.08840467
2017-01-12 00:00:00+00,SHORT,1910,0.1785293947275128,-0.00609008,0.003891647,0.0,0.09077848
2017-01-25 00:00:00+00,SHORT,219,0.0,-0.009995683,0.047215063,0.0,0.060705498
2017-01-25 00:00:00+00,SHORT,2508,0.5744675988905742,-0.012315963,0.14451961,0.0,0.13321976
2017-01-25 00:00:00+00,SHORT,2518,0.3115673846892096,-0.015154077,0.078821965,0.0,0.068200685
2017-01-25 00:00:00+00,SHORT,934,1.0,0.002766045,0.0395532,0.0,0.102108434
2017-01-25 00:00:00+00,SHORT,1927,1.0,-0.018578485,0.032740064,0.0,0.088656604
2017-01-26 00:00:00+00,SHORT,934,0.9230769230769231,-0.018900776,0.043583598,0.0,0.07978404
2017-01-26 00:00:00+00,SHORT,3049,0.30270665930141755,-0.01691558,-0.0014567478,0.0,0.07057403
2017-01-26 00:00:00+00,SHORT,1090,0.30618909691164087,-0.0054390277,0.0012509003,0.0,0.13751814
2017-01-26 00:00:00+00,SHORT,1471,0.5112756519298912,-0.018254576,0.13284831,0.0,0.09631344
2017-01-26 00:00:00+00,SHORT,3853,0.09986848757367961,0.0025785093,0.05611414,0.0,0.06560904
2017-01-26 00:00:00+00,SHORT,1869,0.0,-0.01271795,0.123441115,0.0,0.0948718
2017-01-26 00:00:00+00,SHORT,4005,0.44944245381445086,-0.009646967,0.060702547,0.0,0.076916955
2017-01-26 00:00:00+00,SHORT,2004,0.7049334721710226,-0.002042634,0.09549367,0.0,0.06440887
2017-01-27 00:00:00+00,SHORT,3049,0.23400519976755763,-0.019300358,0.0049117813,0.0,0.065816835
2017-01-27 00:00:00+00,SHORT,3261,0.0,-0.015743684,0.023061829,0.0,0.12731482
2017-01-27 00:00:00+00,SHORT,1740,0.7882104839443159,-0.0095649045,0.12868987,0.0,0.060098343
2017-02-02 00:00:00+00,SHORT,791,0.13241920486195202,-0.017022548,0.09153886,0.0,0.092617154
2017-02-03 00:00:00+00,SHORT,791,0.14899826048897033,-0.0140201,0.09248705,0.0,0.07626874
2017-02-09 00:00:00+00,SHORT,253,0.21276922608224194,0.001563347,0.12270984,0.0,0.11400189
2017-02-10 00:00:00+00,SHORT,253,0.2011482511810548,-0.013032349,0.1304392,0.0,0.1016791
2017-02-10 00:00:00+00,SHORT,3649,0.0,-0.016639687,0.10258868,0.0,0.15394807
2017-02-13 00:00:00+00,SHORT,2508,0.5964981658103926,-0.012191943,0.14080822,0.0,0.074498564
2017-02-14 00:00:00+00,SHORT,2508,0.7775747808471704,-0.015053799,0.14324364,0.0,0.08864
2017-02-14 00:00:00+00,SHORT,857,0.3714175294466811,0.003768059,0.092204385,0.0,0.085721284
2017-02-14 00:00:00+00,SHORT,3116,1.0,-0.0030528402,0.105027184,0.0,0.07046858
2017-02-14 00:00:00+00,SHORT,2013,0.426921955785497,0.0016465111,0.016944721,0.0,0.06661483
2017-02-15 00:00:00+00,SHORT,675,1.0,0.004652618,0.033367373,0.0,0.12011019
2017-02-15 00:00:00+00,SHORT,1306,0.42230582564481706,-0.016152691,0.13928206,0.0,0.098805144
2017-02-15 00:00:00+00,SHORT,1462,0.5783606436770085,-0.018532634,0.061748646,0.0,0.10694577
2017-02-16 00:00:00+00,SHORT,85,0.4018062181054583,-0.014778584,0.10826586,0.0,0.069548875
2017-02-16 00:00:00+00,SHORT,457,0.4718305418600972,-0.013884036,0.10146173,0.0,0.060660124
2017-02-16 00:00:00+00,SHORT,3882,0.1992015303204552,-0.008272679,0.01261443,0.0,0.092292584
2017-02-21 00:00:00+00,SHORT,2437,0.7338459728247698,-0.016855711,0.0349127,0.0,0.069418386
2017-02-21 00:00:00+00,SHORT,844,0.09502240316859771,-0.017595382,0.035736326,0.0,0.06702863
2017-02-21 00:00:00+00,SHORT,1462,0.3401278001228283,-0.018222023,0.06311922,0.0,0.09206289
2017-02-21 00:00:00+00,SHORT,3824,0.0,-0.012962594,0.03199502,0.0,0.07515796
2017-02-22 00:00:00+00,SHORT,1551,0.3225372033958467,-0.006894862,0.038093552,0.0,0.1294673
2017-02-23 00:00:00+00,SHORT,2343,0.5150237825397722,-8.0680504E-4,0.10692044,0.0,0.08588957
2017-02-23 00:00:00+00,SHORT,2608,0.31383747835874837,-0.00741824,0.13743825,0.0,0.08198121
2017-02-23 00:00:00+00,SHORT,3179,0.059919717557243686,-0.0108596,0.075805925,0.0,0.07523434
2017-02-27 00:00:00+00,SHORT,4224,0.23018157520007357,-0.0057341834,0.10767857,0.0,0.09104865
2017-02-27 00:00:00+00,SHORT,3897,0.4634322787088999,-0.0039783823,0.03656396,0.0,0.114754096
2017-02-27 00:00:00+00,SHORT,4049,0.25450594493693585,0.0026292715,-3.7127177E-4,0.0,0.0728227
2017-02-27 00:00:00+00,SHORT,4082,1.0,-0.018253857,0.07381969,0.0,0.072413795
2017-02-28 00:00:00+00,SHORT,3897,0.41127823303141003,-0.01802154,0.044206552,0.0,0.1027027
2017-02-28 00:00:00+00,SHORT,4049,0.18615597389482402,-0.010379721,0.003552287,0.0,0.06499673
2017-02-28 00:00:00+00,SHORT,4089,0.0,-0.008439611,0.014001666,0.0,0.06733394
2017-03-01 00:00:00+00,SHORT,76,0.43795484610165586,-0.0135042295,0.11379876,0.0,0.09573682
2017-03-01 00:00:00+00,SHORT,157,0.8438711590055727,-0.0046179728,0.13960715,0.0,0.06457094
2017-03-01 00:00:00+00,SHORT,540,0.48636489311136183,-0.014471397,0.043651532,0.0,0.060317714
2017-03-01 00:00:00+00,SHORT,759,1.0,-0.014609625,0.102930054,0.0,0.06765915
2017-03-01 00:00:00+00,SHORT,2816,0.43670674528482495,-0.012263213,0.027026463,0.0,0.073126145
2017-03-01 00:00:00+00,SHORT,881,0.8519240647245199,-0.0131487055,0.09083883,0.0,0.08231055
2017-03-01 00:00:00+00,SHORT,898,1.0,-0.013870427,0.11576746,0.0,0.102965795
2017-03-01 00:00:00+00,SHORT,3046,0.5787334164416236,-0.015340988,0.13913472,0.0,0.08697458
2017-03-01 00:00:00+00,SHORT,1447,1.0,-0.0047412026,0.08825726,0.0,0.09191037
2017-03-01 00:00:00+00,SHORT,3704,0.7198762897387402,-0.008305346,0.08163525,0.0,0.06927711
2017-03-02 00:00:00+00,SHORT,557,0.415473468338282,-0.016012687,0.050710402,0.0,0.06607326
2017-03-03 00:00:00+00,SHORT,158,0.5335301177404955,-0.012955535,0.025028711,0.0,0.11462523
2017-03-03 00:00:00+00,SHORT,557,0.4230190051236233,-0.015408544,0.05337342,0.0,0.06050344
2017-03-03 00:00:00+00,SHORT,1328,0.0,-0.015110029,0.08387178,0.0,0.0657822
2017-03-03 00:00:00+00,SHORT,1752,0.43610867151740024,-0.017003551,0.10639875,0.0,0.08016106
2017-03-06 00:00:00+00,SHORT,1383,1.0,0.0027285947,0.091409385,0.0,0.065714285
2017-03-10 00:00:00+00,SHORT,652,0.1556930506773919,-0.018392034,0.06710881,0.0,0.091796875
2017-03-13 00:00:00+00,SHORT,652,0.12514088214447336,-0.012338327,0.06591592,0.0,0.07457212
2017-03-14 00:00:00+00,SHORT,652,0.11424433145286335,-0.0126502095,0.0646967,0.0,0.0661114
2017-03-15 00:00:00+00,SHORT,3199,0.6156673298437553,-0.012242397,0.02284943,0.0,0.05893627
2017-03-16 00:00:00+00,SHORT,2071,0.0,-0.016381467,0.13050212,0.0,0.07169555
2017-03-16 00:00:00+00,SHORT,259,0.3343715586218699,-0.007315412,0.10685457,0.0,0.08307017
2017-03-23 00:00:00+00,SHORT,2116,0.7935914618331885,-0.0070555666,0.0040407893,0.0,0.14110102
2017-03-29 00:00:00+00,SHORT,2297,0.25303848771959137,-0.0023371812,0.01050313,0.0,0.13437757
2017-03-29 00:00:00+00,SHORT,1176,0.8007434735454972,-0.00841253,0.090489425,0.0,0.08994371
2017-03-29 00:00:00+00,SHORT,4072,0.0,0.0046823197,0.04619535,0.0,0.061163895
2017-03-31 00:00:00+00,SHORT,3531,0.0,-0.008232816,0.06523245,0.0,0.07386183
