time,side,ticker_id,mv_up_composite_labels,joint_fall_flag_5_20_df042,skew_weighted_10_df037,velocity_price_univ_zscore_5_df048,weighted_neg_sum_10_df036,price_drift_21_df005
2016-02-12 00:00:00+00,LONG,1324,0.5195056760713279,0.0,-0.44674975,-0.7948099,0.1355258,-0.1635726
2016-02-12 00:00:00+00,LONG,1803,0.24748574717656877,0.0,-0.45484987,-0.7393068,0.11234099,-0.15353535
2016-02-16 00:00:00+00,LONG,2345,0.4484133444885033,0.0,-0.53832877,0.34267613,0.1494093,-0.10484229
2016-02-16 00:00:00+00,LONG,2582,0.0645112242829981,0.0,-0.5531221,-0.433658,0.13997746,-0.16418967
2016-02-16 00:00:00+00,LONG,2747,0.9344262295081968,0.0,-0.46959352,0.8236387,0.17755392,-0.09697962
2016-02-16 00:00:00+00,LONG,1803,0.4694780451739393,0.0,-0.4079253,-0.7217053,0.11234099,-0.13451268
2016-02-17 00:00:00+00,LONG,2582,0.0,0.0,-0.5127605,-0.8676475,0.12504578,-0.12347523
2016-02-18 00:00:00+00,LONG,2345,0.30359091761357015,0.0,-0.46671867,-0.9412182,0.14652926,-0.12511171
2016-03-01 00:00:00+00,LONG,3078,0.0,0.0,-0.43160048,-1.9126805,0.17391612,-0.12705769
2016-04-04 00:00:00+00,LONG,2272,0.4834776358129227,0.0,-0.56203234,-0.8489275,0.09258493,-0.10094467
2016-04-07 00:00:00+00,LONG,457,1.0,0.0,-0.4882394,-1.502647,0.10448743,-0.14522822
2016-04-11 00:00:00+00,LONG,221,0.0,0.0,-0.5154411,-4.4348993,0.105591856,-0.12152708
2016-04-12 00:00:00+00,LONG,135,0.0,0.0,-0.51260656,-4.5541854,0.12843317,-0.09862672
2016-04-13 00:00:00+00,LONG,2175,0.0,0.0,-0.51753753,-3.056731,0.09060928,-0.125556
2016-05-04 00:00:00+00,LONG,4000,0.0,0.0,-0.41202024,-3.953159,0.11636502,-0.11070637
2016-05-10 00:00:00+00,LONG,1144,0.8918918918918919,0.0,-0.52024084,2.0115762,0.12425178,-0.109443314
2016-05-11 00:00:00+00,LONG,1144,0.8648648648648649,0.0,-0.5683288,0.25663182,0.1424615,-0.12366535
2016-05-12 00:00:00+00,LONG,374,0.8823529411764706,0.0,-0.48699296,-0.9147468,0.07237159,-0.115625784
2016-05-13 00:00:00+00,LONG,374,0.8529411764705882,0.0,-0.44032305,-0.43130964,0.06425471,-0.118184105
2016-05-13 00:00:00+00,LONG,3824,0.967741935483871,0.0,-0.5626064,-1.3332181,0.0457247,-0.09802371
2016-05-13 00:00:00+00,LONG,3897,0.3968228728288359,0.0,-0.45532632,-0.7177756,0.12008644,-0.13366337
2016-05-16 00:00:00+00,LONG,2305,0.8422575269146793,0.0,-0.513545,-4.296275,0.06083856,-0.10019598
2016-05-17 00:00:00+00,LONG,2305,0.7966478255146908,0.0,-0.46807188,-2.3953424,0.053966053,-0.10870095
2016-05-17 00:00:00+00,LONG,2567,1.0,0.0,-0.44366783,-2.8904831,0.10855596,-0.11202938
2016-05-17 00:00:00+00,LONG,3581,0.31847752452500405,0.0,-0.47208598,-2.6101043,0.109400965,-0.12820514
2016-05-18 00:00:00+00,LONG,3053,1.0,0.0,-0.5674336,-5.2912264,0.15227337,-0.19666766
2016-05-18 00:00:00+00,LONG,3127,0.5843309954276105,0.0,-0.48815918,4.5782933,0.15391827,-0.09753281
2016-05-18 00:00:00+00,LONG,3429,0.9,0.0,-0.5002428,1.4612881,0.17043433,-0.17815913
2016-05-19 00:00:00+00,LONG,3429,0.8666666666666667,0.0,-0.44459498,-2.4045637,0.14766952,-0.17555556
2016-05-20 00:00:00+00,LONG,2686,0.4746072317708813,0.0,-0.52701813,0.059265412,0.11824434,-0.13884297
2016-05-23 00:00:00+00,LONG,2686,0.4349307478643382,0.0,-0.5430389,1.095191,0.11824434,-0.14144737
2016-05-25 00:00:00+00,LONG,1072,1.0,0.0,-0.58552843,-2.0296934,0.10467995,-0.16553643
2016-05-26 00:00:00+00,LONG,1072,0.9523809523809523,0.0,-0.57536024,-2.1994095,0.10467995,-0.15926991
2016-06-14 00:00:00+00,LONG,844,0.2096434117592698,0.0,-0.4996495,-2.3512743,0.16343726,-0.13762408
2016-06-15 00:00:00+00,LONG,844,0.2716723856772844,0.0,-0.47896606,-2.6218078,0.15478463,-0.12203077
2016-06-16 00:00:00+00,LONG,844,0.2523864064796324,0.0,-0.6088317,-1.7200212,0.15478463,-0.117759146
2016-06-17 00:00:00+00,LONG,844,0.18333439462960352,0.0,-0.47779575,-0.76351106,0.13325088,-0.114442386
2016-06-27 00:00:00+00,LONG,4097,0.2643257022138839,0.0,-0.46960357,0.491338,0.09693016,-0.109594464
2016-06-27 00:00:00+00,LONG,4163,1.0,0.0,-0.5829245,-1.17478,0.13142882,-0.10433615
2016-06-27 00:00:00+00,LONG,68,1.0,0.0,-0.45644677,-0.43027514,0.12124844,-0.098473154
2016-06-27 00:00:00+00,LONG,4169,0.4501943164410103,0.0,-0.52723205,-0.5086952,0.14551441,-0.14336
2016-06-27 00:00:00+00,LONG,2142,0.3014459844805907,0.0,-0.41934198,-1.0504925,0.11880681,-0.14403446
2016-06-27 00:00:00+00,LONG,4215,0.0,0.0,-0.4427284,-0.92640513,0.1482617,-0.15119486
2016-06-27 00:00:00+00,LONG,444,0.18137461134764588,0.0,-0.4073232,-1.9666594,0.16006638,-0.09636992
2016-06-27 00:00:00+00,LONG,540,1.0,0.0,-0.4045746,-0.6556674,0.124297634,-0.119966954
2016-06-27 00:00:00+00,LONG,2703,0.0,0.0,-0.45197478,-0.17363954,0.17140324,-0.1488818
2016-06-27 00:00:00+00,LONG,2936,1.0,0.0,-0.5011442,-1.3991339,0.15605901,-0.11880296
2016-06-27 00:00:00+00,LONG,3133,0.7197376010613374,0.0,-0.4531645,-0.3621125,0.103186615,-0.10165485
2016-06-27 00:00:00+00,LONG,3199,0.19703223354538002,0.0,-0.5683814,-0.0647903,0.13935943,-0.15878946
2016-06-27 00:00:00+00,LONG,1330,0.5084546479196674,0.0,-0.46589902,-1.3374811,0.1302941,-0.096716516
2016-06-27 00:00:00+00,LONG,1462,0.31352368309931483,0.0,-0.46865946,-1.2667891,0.14571019,-0.12281369
2016-06-27 00:00:00+00,LONG,1471,0.4967349032780807,0.0,-0.5825287,-1.9916397,0.17695585,-0.117866516
2016-06-27 00:00:00+00,LONG,3683,1.0,0.0,-0.45300472,-2.0240934,0.17819345,-0.11800794
2016-06-27 00:00:00+00,LONG,1664,0.3009627818565603,0.0,-0.51472455,-1.3793608,0.14927252,-0.09898882
2016-06-27 00:00:00+00,LONG,1690,0.32797843247056857,0.0,-0.47113502,-1.1622257,0.13288863,-0.11640697
2016-06-27 00:00:00+00,LONG,3793,0.22874294753442284,0.0,-0.4936472,-0.34683028,0.14090215,-0.098648645
2016-06-27 00:00:00+00,LONG,3822,0.07343886216998231,0.0,-0.4120085,-1.020306,0.1474277,-0.11802638
2016-06-27 00:00:00+00,LONG,1832,1.0,0.0,-0.49327606,-1.5672597,0.17438813,-0.1142638
2016-06-27 00:00:00+00,LONG,4034,0.16588945920866002,0.0,-0.57841367,-0.5579328,0.16524288,-0.10483238
2016-06-28 00:00:00+00,LONG,2340,0.41756882376247406,0.0,-0.54248685,-1.1931345,0.11483833,-0.11130221
2016-06-28 00:00:00+00,LONG,487,0.96,0.0,-0.5605838,-0.43045145,0.08945731,-0.11536708
2016-06-28 00:00:00+00,LONG,517,0.0,0.0,-0.42360398,-0.84546614,0.12737511,-0.16833334
2016-06-28 00:00:00+00,LONG,2770,0.96,0.0,-0.56940603,-1.8901267,0.17495023,-0.16988711
2016-06-28 00:00:00+00,LONG,1043,0.5598094285667079,0.0,-0.50268537,-1.7298049,0.17102368,-0.19596475
2016-06-28 00:00:00+00,LONG,1534,0.24766402857641429,0.0,-0.487724,-1.8384247,0.16491178,-0.11304092
2016-06-28 00:00:00+00,LONG,3708,0.41270926609530106,0.0,-0.514754,-0.4825289,0.07293736,-0.102661595
2016-06-28 00:00:00+00,LONG,1664,0.0,0.0,-0.52135485,-0.85143983,0.14927252,-0.1
2016-06-29 00:00:00+00,LONG,1664,0.24693401688603642,0.0,-0.44369876,-0.6647718,0.14635473,-0.096544445
2016-07-05 00:00:00+00,LONG,487,0.6200060450424654,0.0,-0.47419265,-1.0139284,0.10035757,-0.14770548
2016-07-05 00:00:00+00,LONG,2770,0.8,0.0,-0.43642855,-0.7930627,0.17061377,-0.16976213
2016-07-06 00:00:00+00,LONG,2340,0.478830185464064,0.0,-0.4130205,-0.59000516,0.12493125,-0.10305484
2016-07-06 00:00:00+00,LONG,2350,0.5593983796412066,0.0,-0.42077512,-2.2059338,0.1485998,-0.10151076
2016-07-06 00:00:00+00,LONG,2770,0.76,0.0,-0.48557794,-1.1079124,0.1757158,-0.15743408
2016-07-06 00:00:00+00,LONG,1063,0.5263615533715937,0.0,-0.59778386,-1.1831021,0.13297926,-0.102741
2016-07-07 00:00:00+00,LONG,2770,0.72,0.0,-0.45518756,-1.2444942,0.1757158,-0.15493424
2016-07-07 00:00:00+00,LONG,1063,0.4744096916441697,0.0,-0.5796364,-1.2699565,0.13204065,-0.10242086
2016-07-11 00:00:00+00,LONG,3868,0.9411764705882353,0.0,-0.42034698,-4.265333,0.17321682,-0.15186441
2016-07-11 00:00:00+00,LONG,4000,0.8420825862402499,0.0,-0.43916434,-4.716802,0.12870023,-0.09886638
2016-08-02 00:00:00+00,LONG,920,0.3094928585310212,0.0,-0.4259601,-3.0403504,0.08707139,-0.11003019
2016-08-29 00:00:00+00,LONG,1171,0.0,0.0,-0.4644873,-1.5945656,0.09067695,-0.16933195
2016-08-30 00:00:00+00,LONG,1171,0.0,0.0,-0.41529027,-1.2557111,0.08965251,-0.16025974
2016-09-01 00:00:00+00,LONG,1171,0.0,0.0,-0.45690095,0.2889264,0.081395596,-0.15628286
2016-09-13 00:00:00+00,LONG,1838,0.39880146742905964,0.0,-0.47366711,3.4277575,0.15114729,-0.09894137
2016-09-14 00:00:00+00,LONG,142,1.0,0.0,-0.44598544,-2.4129684,0.12005355,-0.099429116
2016-09-14 00:00:00+00,LONG,3851,1.0,0.0,-0.5093447,-1.9407083,0.13814862,-0.16456835
2016-09-14 00:00:00+00,LONG,3988,0.0,0.0,-0.6012603,0.3585979,0.114190824,-0.15802623
2016-09-15 00:00:00+00,LONG,3895,0.681993005364175,0.0,-0.4596839,-1.682559,0.09243719,-0.12376834
2016-09-20 00:00:00+00,LONG,3895,0.5725618998120222,0.0,-0.58157355,-1.2308831,0.0913566,-0.15061009
2016-09-20 00:00:00+00,LONG,3947,0.8888888888888888,0.0,-0.42201155,1.4174112,0.17822674,-0.14405361
2016-09-21 00:00:00+00,LONG,2999,0.9032258064516129,0.0,-0.5260674,-0.90748364,0.17700855,-0.19630435
2016-09-22 00:00:00+00,LONG,1770,0.0,0.0,-0.5018641,0.1405569,0.13783744,-0.15313719
2016-09-27 00:00:00+00,LONG,1198,0.5378083898094179,0.0,-0.4359882,-4.575393,0.11981525,-0.107419714
2016-10-21 00:00:00+00,LONG,1534,0.0,0.0,-0.50314337,1.1476028,0.13372111,-0.12613355
2016-10-24 00:00:00+00,LONG,1534,0.0,0.0,-0.54789144,-1.1043335,0.15133117,-0.14010459
2016-10-25 00:00:00+00,LONG,1534,0.456799974147859,0.0,-0.5299188,-1.4921257,0.14385538,-0.15112095
2016-10-27 00:00:00+00,LONG,1534,0.4683307593982029,0.0,-0.43383634,-2.325309,0.06816221,-0.17603306
2016-10-27 00:00:00+00,LONG,1832,0.8260869565217391,0.0,-0.5513683,0.6164737,0.1093391,-0.09683667
2016-10-28 00:00:00+00,LONG,874,0.0,0.0,-0.47703496,-1.348802,0.15738279,-0.10234438
2016-11-02 00:00:00+00,LONG,2106,0.7973929637346505,0.0,-0.56309104,-2.0939677,0.13357703,-0.09808917
2016-11-02 00:00:00+00,LONG,3430,0.9523809523809523,0.0,-0.5820669,-0.59363085,0.1443385,-0.10523985
2016-11-03 00:00:00+00,LONG,2106,0.8721435584182367,0.0,-0.42356062,5.899983,0.10092659,-0.10964912
2016-11-03 00:00:00+00,LONG,3261,0.9523809523809523,0.0,-0.43348858,-5.5675225,0.17663658,-0.1443388
2016-11-03 00:00:00+00,LONG,1463,0.5485327540392771,0.0,-0.55885524,-5.8174396,0.0660025,-0.13598673
2016-11-03 00:00:00+00,LONG,3610,1.0,0.0,-0.43808433,-3.5383286,0.089746684,-0.14167099
2016-11-03 00:00:00+00,LONG,3907,0.4849926448774596,0.0,-0.4797293,5.7431526,0.0319346,-0.09914755
2016-11-04 00:00:00+00,LONG,15,0.6789927177965309,0.0,-0.5226754,-2.268458,0.11886104,-0.10806939
2016-11-04 00:00:00+00,LONG,1463,0.8571428571428572,0.0,-0.5831934,0.095965065,0.07094718,-0.13638262
2016-11-07 00:00:00+00,LONG,195,0.9545454545454546,0.0,-0.57478315,-1.4001567,0.17151143,-0.16889553
2016-11-07 00:00:00+00,LONG,535,0.8059010297840653,0.0,-0.40705663,-1.3619326,0.14212433,-0.14897414
2016-11-07 00:00:00+00,LONG,2690,0.925,0.0,-0.54743266,0.475131,0.17869598,-0.12486428
2016-11-07 00:00:00+00,LONG,1719,0.7578934943307665,0.0,-0.59337384,-3.3512974,0.15612772,-0.14468475
2016-11-08 00:00:00+00,LONG,194,1.0,0.0,-0.56197786,-1.9369406,0.10006991,-0.1290408
2016-11-08 00:00:00+00,LONG,195,0.9090909090909091,0.0,-0.57486594,-1.7563326,0.17155382,-0.17741074
2016-11-08 00:00:00+00,LONG,2690,0.9,0.0,-0.5351835,-0.7625082,0.17260963,-0.15132979
2016-11-08 00:00:00+00,LONG,1719,0.5396578520419497,0.0,-0.4452805,0.4036629,0.13721222,-0.12492308
2016-11-09 00:00:00+00,LONG,221,0.22537695809323696,0.0,-0.578288,-1.8746573,0.15652923,-0.14034362
2016-11-09 00:00:00+00,LONG,2690,0.875,0.0,-0.40104437,0.6135785,0.17260963,-0.10849567
2016-11-09 00:00:00+00,LONG,2816,0.24247269146900158,0.0,-0.45838064,-2.9709995,0.13352199,-0.16666667
2016-11-09 00:00:00+00,LONG,1719,0.6669889540490404,0.0,-0.48785856,-0.95640624,0.14459617,-0.12192846
2016-11-11 00:00:00+00,LONG,2297,0.5670598966130345,0.0,-0.43138424,-3.3376703,0.120420374,-0.12172573
2016-11-16 00:00:00+00,LONG,2497,0.49097321851933395,0.0,-0.55513406,-2.1822937,0.12462994,-0.10207006
2016-11-17 00:00:00+00,LONG,2497,0.43033828430613646,0.0,-0.4684573,-2.5600476,0.098493345,-0.10866924
2016-11-21 00:00:00+00,LONG,1011,0.5111609789226291,0.0,-0.4535065,-5.969351,0.17259257,-0.15112688
2016-11-22 00:00:00+00,LONG,2686,0.8,0.0,-0.5015702,-0.66483444,0.08475115,-0.15694165
2016-11-23 00:00:00+00,LONG,2686,0.76,0.0,-0.5321395,-0.8871785,0.08475115,-0.15694165
2016-12-02 00:00:00+00,LONG,3343,0.9411155702199306,0.0,-0.42106527,-2.7248485,0.06647146,-0.100158244
2016-12-02 00:00:00+00,LONG,1790,0.5698778936781538,0.0,-0.5738866,-4.509418,0.11546537,-0.13469167
2016-12-07 00:00:00+00,LONG,212,0.8461538461538461,0.0,-0.4419417,-1.5147854,0.08785555,-0.11277021
2016-12-08 00:00:00+00,LONG,2213,0.4090176759130592,0.0,-0.530173,-2.2245636,0.100800574,-0.09739454
2016-12-09 00:00:00+00,LONG,557,0.31452751244009175,0.0,-0.47275516,-2.0500615,0.11229621,-0.09964064
2016-12-21 00:00:00+00,LONG,1306,0.280433489442434,0.0,-0.4540922,-0.318842,0.15319312,-0.10049261
2016-12-22 00:00:00+00,LONG,3649,1.0,0.0,-0.42099044,-1.1878595,0.101865165,-0.11619122
2016-12-23 00:00:00+00,LONG,4219,0.6827047523973798,0.0,-0.40916023,-1.4636767,0.122173384,-0.12688822
2016-12-27 00:00:00+00,LONG,4072,0.8660856808196673,0.0,-0.44032392,0.6662764,0.1468843,-0.13414882
2016-12-28 00:00:00+00,LONG,4072,0.96,0.0,-0.488159,-2.7139955,0.16594578,-0.19945936
2016-12-29 00:00:00+00,LONG,2469,0.6842105263157895,0.0,-0.41946834,3.9638355,0.14452195,-0.17207113
2017-01-27 00:00:00+00,LONG,401,0.0,0.0,-0.42028576,-2.6803794,0.075566866,-0.12831615
2017-01-27 00:00:00+00,LONG,3199,0.922473114351496,0.0,-0.44278175,-5.9819055,0.08062185,-0.10221531
2017-01-30 00:00:00+00,LONG,401,0.0,0.0,-0.4458592,-3.1942906,0.07805031,-0.112435006
2017-02-03 00:00:00+00,LONG,3802,0.447417634349342,0.0,-0.58890265,-3.6401448,0.11160619,-0.12030661
2017-02-06 00:00:00+00,LONG,3802,0.4574984527610408,0.0,-0.5952981,-2.2203476,0.11382622,-0.11837109
2017-02-07 00:00:00+00,LONG,3021,0.6276789280641408,0.0,-0.4392302,-0.80152667,0.09880328,-0.0994271
2017-03-07 00:00:00+00,LONG,2742,0.9545454545454546,0.0,-0.4707198,-4.8378215,0.17392658,-0.1367372
2017-03-08 00:00:00+00,LONG,2742,0.9090909090909091,0.0,-0.46854457,-1.8552938,0.17295851,-0.15983292
2017-03-09 00:00:00+00,LONG,1483,0.6169868934018466,0.0,-0.47937784,0.77822614,0.14194146,-0.10499926
2017-03-10 00:00:00+00,LONG,4137,0.22275094965625078,0.0,-0.46818742,0.8853519,0.13779637,-0.15425065
2017-03-16 00:00:00+00,LONG,2159,0.0,0.0,-0.43597808,0.056784384,0.07247101,-0.113395825
2017-03-16 00:00:00+00,LONG,3743,0.0,0.0,-0.40590164,-4.790996,0.14632253,-0.14542021
2017-03-17 00:00:00+00,LONG,3743,0.0,0.0,-0.5854096,-5.7899013,0.1474275,-0.14877589
2017-03-20 00:00:00+00,LONG,3743,0.0,0.0,-0.55997825,-2.5659568,0.1474275,-0.10752688
2017-03-21 00:00:00+00,LONG,588,0.22632052051807952,0.0,-0.4410523,-5.216181,0.16382042,-0.16521738
2017-03-21 00:00:00+00,LONG,3743,0.0,0.0,-0.552087,3.4877179,0.14409752,-0.116027534
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,0.0,-0.5949346,-1.9625036,0.13961984,-0.1380047
2017-03-22 00:00:00+00,LONG,273,0.2060466953119894,0.0,-0.5293656,-0.0061624735,0.04199883,-0.15172414
2017-03-22 00:00:00+00,LONG,588,0.23960792047198876,0.0,-0.44570804,-5.05927,0.16573015,-0.15
2017-03-22 00:00:00+00,LONG,3743,0.0,0.0,-0.4709655,0.88520515,0.11562522,-0.19241193
2017-03-23 00:00:00+00,LONG,273,0.205786100192847,0.0,-0.57163817,0.36194137,0.047418885,-0.17713004
2017-03-23 00:00:00+00,LONG,517,0.25671761109362184,0.0,-0.5797389,-0.5351753,0.062444396,-0.18107556
2017-03-24 00:00:00+00,LONG,517,0.30683262712117265,0.0,-0.45618165,0.46208063,0.060063444,-0.17518745
2017-03-24 00:00:00+00,LONG,588,0.3464318549990537,0.0,-0.43474796,-1.9679993,0.1579671,-0.14081325
2017-03-28 00:00:00+00,LONG,2930,0.2703668309480852,0.0,-0.42477953,-0.9418844,0.07691302,-0.09721229
2017-03-31 00:00:00+00,LONG,3684,0.8387096774193549,0.0,-0.4678171,2.8263466,0.13077147,-0.11443627
2017-04-03 00:00:00+00,LONG,3684,0.8064516129032258,0.0,-0.46045658,4.2245135,0.12834065,-0.12091622
2017-04-06 00:00:00+00,LONG,3847,1.0,0.0,-0.56384695,-5.346456,0.10264731,-0.13352638
2017-04-11 00:00:00+00,LONG,1652,0.32285467791155364,0.0,-0.5416784,-3.2968986,0.16626935,-0.10666339
2017-04-13 00:00:00+00,LONG,2999,1.0,0.0,-0.4820224,-0.9253389,0.08870783,-0.12099922
2017-04-13 00:00:00+00,LONG,1652,0.3865590107717032,0.0,-0.59992313,0.07790374,0.16489425,-0.13774545
2017-04-17 00:00:00+00,LONG,631,0.6015879773602727,0.0,-0.5082316,3.339833,0.10957916,-0.11248573
2017-04-17 00:00:00+00,LONG,2999,0.9545454545454546,0.0,-0.42864636,-0.43204808,0.08870783,-0.12586719
2017-04-17 00:00:00+00,LONG,1652,0.278290190155558,0.0,-0.43977153,1.8006129,0.123310104,-0.16414566
2017-04-18 00:00:00+00,LONG,2568,0.20011447001796503,0.0,-0.5917109,-0.6194523,0.058523275,-0.10313901
2017-04-19 00:00:00+00,LONG,2720,0.1700246968327351,0.0,-0.4886085,-1.3886462,0.057340447,-0.10621515
2017-05-12 00:00:00+00,LONG,2703,0.9024390243902439,0.0,-0.45313442,1.1238773,0.17685951,-0.19540843
2017-05-15 00:00:00+00,LONG,2703,0.8780487804878049,0.0,-0.41665795,2.5037613,0.16325004,-0.17998913
2017-05-17 00:00:00+00,LONG,2778,0.5297507484620981,0.0,-0.45950717,-0.9394829,0.113423064,-0.13374154
2017-05-22 00:00:00+00,LONG,3640,0.788305871468256,0.0,-0.42684534,-0.103926055,0.08711729,-0.19382864
2017-05-23 00:00:00+00,LONG,3621,0.12714478729451473,0.0,-0.5585339,1.8705035,0.09999863,-0.0988771
2017-05-31 00:00:00+00,LONG,191,0.22575932629963075,0.0,-0.56954986,2.8667567,0.16758327,-0.17841409
2017-05-31 00:00:00+00,LONG,535,0.5208512281298696,0.0,-0.46549016,-2.136256,0.10931664,-0.1573103
2017-05-31 00:00:00+00,LONG,3130,0.7937281980220907,0.0,-0.4461986,-3.4723892,0.059305694,-0.13876404
2017-06-22 00:00:00+00,LONG,1694,0.9,0.0,-0.58851326,-5.7630982,0.1286282,-0.10312862
2017-06-23 00:00:00+00,LONG,1051,0.0,0.0,-0.457263,-1.8350878,0.09363157,-0.12143611
2017-06-27 00:00:00+00,LONG,3556,0.9117647058823529,0.0,-0.58582354,-1.8937463,0.10995562,-0.10667455
2017-07-05 00:00:00+00,LONG,3148,0.44095428852109536,0.0,-0.4119601,-0.113862984,0.14219156,-0.15886158
2017-07-06 00:00:00+00,LONG,3148,0.44986904536410793,0.0,-0.4849767,-2.0622547,0.15772524,-0.17406452
2017-07-07 00:00:00+00,LONG,3645,1.0,0.0,-0.4865817,-1.1403887,0.09642124,-0.09680365
2017-07-12 00:00:00+00,LONG,2099,0.0,0.0,-0.5679112,-5.0247154,0.0728285,-0.10043788
2017-07-13 00:00:00+00,LONG,2099,0.0,0.0,-0.5426852,-2.972958,0.0728285,-0.09931787
2017-08-02 00:00:00+00,LONG,1667,0.5235504513118586,0.0,-0.54439205,-5.8798566,0.1300248,-0.10917722
2017-08-03 00:00:00+00,LONG,1667,0.49162221725091404,0.0,-0.48825443,-4.798189,0.1300248,-0.09825674
2017-08-10 00:00:00+00,LONG,3882,0.19222655977445216,0.0,-0.44233674,-5.2017207,0.108244985,-0.096694216
2017-08-11 00:00:00+00,LONG,3885,0.0,0.0,-0.40964192,1.708865,0.060296666,-0.12578207
2017-08-11 00:00:00+00,LONG,4083,0.2785867952448508,0.0,-0.56266445,0.5091362,0.083688304,-0.1390097
2017-08-14 00:00:00+00,LONG,2297,0.2314273623126633,0.0,-0.48930925,-3.278605,0.116020605,-0.18614718
2017-08-14 00:00:00+00,LONG,262,0.0,0.0,-0.59371704,-4.4181046,0.1346028,-0.1533212
2017-08-15 00:00:00+00,LONG,2297,0.21800799405354157,0.0,-0.42802218,-2.5168102,0.09932624,-0.18800247
2017-08-15 00:00:00+00,LONG,262,0.0,0.0,-0.43220744,1.0229217,0.11908389,-0.14005475
2017-08-18 00:00:00+00,LONG,2061,0.0,0.0,-0.4877656,5.3332415,0.110006176,-0.09665311
2017-08-18 00:00:00+00,LONG,2421,0.0,0.0,-0.4166727,-2.4825106,0.1587028,-0.1628616
2017-08-21 00:00:00+00,LONG,2061,0.0,0.0,-0.5264185,1.4689845,0.122075975,-0.11487619
2017-08-21 00:00:00+00,LONG,429,0.7395576957175798,0.0,-0.5251189,-5.714808,0.0842184,-0.14541833
2017-08-21 00:00:00+00,LONG,874,0.2653924808212639,0.0,-0.56646943,1.3948098,0.10243721,-0.103579335
2017-08-22 00:00:00+00,LONG,405,0.9391717440195279,0.0,-0.49458706,0.6228413,0.034638282,-0.14121123
2017-08-22 00:00:00+00,LONG,838,0.6641702781937101,0.0,-0.54299766,-4.5610332,0.11666108,-0.1265
2017-08-22 00:00:00+00,LONG,874,0.19653834923784697,0.0,-0.48218587,-1.5505028,0.099193364,-0.10911456
2017-08-22 00:00:00+00,LONG,1462,0.9225507743499709,0.0,-0.47242752,-4.8741975,0.06293503,-0.15876566
2017-08-23 00:00:00+00,LONG,2349,0.0,0.0,-0.51448673,4.832053,0.16077444,-0.1272882
2017-08-23 00:00:00+00,LONG,394,0.5592023513702968,0.0,-0.508492,1.0499796,0.089947864,-0.14836678
2017-08-23 00:00:00+00,LONG,874,0.2453613465625207,0.0,-0.5166203,3.0658293,0.099193364,-0.14573456
2017-08-23 00:00:00+00,LONG,1462,0.5912059203847544,0.0,-0.47269028,-3.265443,0.062977634,-0.1773205
2017-08-24 00:00:00+00,LONG,1462,0.95,0.0,-0.4402331,-1.9985459,0.05801847,-0.17460318
2017-08-24 00:00:00+00,LONG,1740,0.8138190535198131,0.0,-0.5537963,-0.8255577,0.06032857,-0.104570635
2017-08-25 00:00:00+00,LONG,1462,0.9333333333333333,0.0,-0.40339598,-0.9280035,0.05801847,-0.17025483
2017-08-28 00:00:00+00,LONG,1462,0.9166666666666666,0.0,-0.51265275,-0.124036066,0.059871793,-0.1543293
2017-08-29 00:00:00+00,LONG,73,0.508802129995815,0.0,-0.5452783,1.1671605,0.081731655,-0.11597006
2017-08-29 00:00:00+00,LONG,522,0.4837051840778233,0.0,-0.4167377,-1.1200398,0.04907172,-0.10916441
2017-08-29 00:00:00+00,LONG,1280,0.8373827598072431,0.0,-0.46848726,-1.9139864,0.07021698,-0.12602481
2017-09-08 00:00:00+00,LONG,2553,0.9787234042553191,0.0,-0.53523546,-5.0023212,0.08353056,-0.11613497
2017-09-26 00:00:00+00,LONG,397,0.0,0.0,-0.5436927,-4.027206,0.06784914,-0.10041441
2017-11-03 00:00:00+00,LONG,3470,0.17010637747455784,0.0,-0.4777456,-3.9867375,0.05189449,-0.09792212
2017-11-06 00:00:00+00,LONG,3486,0.0,0.0,-0.5817172,4.5700574,0.12278991,-0.0989011
2017-11-07 00:00:00+00,LONG,2085,0.20253287324937405,0.0,-0.4349628,-3.6880367,0.10408926,-0.10322108
2017-11-07 00:00:00+00,LONG,3646,0.9545454545454546,0.0,-0.4806801,-4.691448,0.07947046,-0.13655518
2017-11-13 00:00:00+00,LONG,2327,1.0,0.0,-0.46868378,-5.4856167,0.042488568,-0.09928958
2017-11-13 00:00:00+00,LONG,1463,0.387424379689687,0.0,-0.56992656,-3.311087,0.13974792,-0.11288869
2017-11-14 00:00:00+00,LONG,1719,0.0,0.0,-0.50141877,-1.2571784,0.060811397,-0.111380145
2017-11-15 00:00:00+00,LONG,3142,0.36274120768314055,0.0,-0.5871556,-5.5939837,0.14282914,-0.1044959
2017-11-15 00:00:00+00,LONG,1719,0.0,0.0,-0.4916889,0.6489235,0.059260827,-0.120193765
2017-11-15 00:00:00+00,LONG,1848,0.0,0.0,-0.53180945,-4.5860333,0.1748082,-0.17562172
2017-11-16 00:00:00+00,LONG,522,0.8983050847457628,0.0,-0.41966245,2.8579,0.14890623,-0.108256474
2017-11-16 00:00:00+00,LONG,3142,0.5039106306489276,0.0,-0.44882417,-4.5292883,0.12765107,-0.09796531
2017-11-16 00:00:00+00,LONG,3686,0.0,0.0,-0.46209237,-5.7541285,0.15342318,-0.10830705
2017-11-16 00:00:00+00,LONG,3851,0.5036501559440765,0.0,-0.5155153,-2.8571086,0.11312126,-0.1168748
