time,side,ticker_id,mv_up_composite_labels,ma_cloud_diff_8_50_df007,dist_lower_bb_50_2.0_df055,joint_fall_flag_5_20_df042
2016-02-19 00:00:00+00,LONG,3763,0.6956521739130435,-0.07175737,-0.02019844,0.0
2016-02-19 00:00:00+00,LONG,3872,0.0,-0.059598,-0.02445564,0.0
2016-02-19 00:00:00+00,LONG,4074,0.0,-0.046887618,-0.032574277,0.0
2016-02-22 00:00:00+00,LONG,693,0.30825595761452373,-0.026615437,-0.029267358,0.0
2016-02-22 00:00:00+00,LONG,3078,0.0,-0.059414674,0.069432706,0.0
2016-02-23 00:00:00+00,LONG,3078,0.0,-0.06735773,0.05174937,0.0
2016-02-23 00:00:00+00,LONG,3335,0.0,-0.022018863,-0.029913172,0.0
2016-02-23 00:00:00+00,LONG,3872,0.0,-0.053173363,-0.031069655,0.0
2016-02-23 00:00:00+00,LONG,4074,0.0,-0.03313372,-0.020773377,0.0
2016-02-24 00:00:00+00,LONG,576,1.0,-0.022613583,-0.027385801,0.0
2016-02-24 00:00:00+00,LONG,3078,0.0,-0.072114065,0.031551342,0.0
2016-02-24 00:00:00+00,LONG,3335,0.0,-0.018635927,-0.021000192,0.0
2016-02-24 00:00:00+00,LONG,1715,1.0,-0.013747358,-0.0064625503,0.0
2016-02-24 00:00:00+00,LONG,3872,0.5559804350635635,-0.050216783,-0.017754316,0.0
2016-02-24 00:00:00+00,LONG,4074,0.0,-0.026654147,-0.020824896,0.0
2016-02-25 00:00:00+00,LONG,3078,0.0,-0.078057334,0.0026807054,0.0
2016-02-25 00:00:00+00,LONG,1715,0.857852921151686,-0.014654349,-0.031289544,0.0
2016-02-25 00:00:00+00,LONG,1762,0.8174221517843636,-0.06279998,0.016664583,0.0
2016-02-25 00:00:00+00,LONG,4074,0.0,-0.025379183,-0.01068698,0.0
2016-02-26 00:00:00+00,LONG,1076,0.6365432323379386,-0.016966203,-0.02523058,0.0
2016-02-26 00:00:00+00,LONG,3335,0.0,-0.010428045,-0.026547326,0.0
2016-02-26 00:00:00+00,LONG,1715,0.9230769230769231,-0.01880277,-0.021824973,0.0
2016-02-26 00:00:00+00,LONG,1762,0.7345610207150244,-0.06569895,-0.004229948,0.0
2016-02-26 00:00:00+00,LONG,1908,0.9787234042553191,-0.02996495,-0.031543825,0.0
2016-02-26 00:00:00+00,LONG,4074,0.0,-0.02664872,-0.021281801,0.0
2016-02-29 00:00:00+00,LONG,622,0.725115708168089,-0.043085467,-0.0011854627,0.0
2016-02-29 00:00:00+00,LONG,693,0.3043844355186304,-0.012557939,-0.03208563,0.0
2016-02-29 00:00:00+00,LONG,1076,0.6616551500838209,-0.0184994,-0.018307991,0.0
2016-02-29 00:00:00+00,LONG,3335,0.0,-0.011983575,-0.013777274,0.0
2016-02-29 00:00:00+00,LONG,1715,0.8846153846153846,-0.020757696,-0.010728872,0.0
2016-02-29 00:00:00+00,LONG,1762,0.736530518584257,-0.07032788,-0.014210199,0.0
2016-02-29 00:00:00+00,LONG,1908,0.9574468085106383,-0.033036377,-0.02881244,0.0
2016-02-29 00:00:00+00,LONG,4074,0.0,-0.033678807,-0.020668063,0.0
2016-03-01 00:00:00+00,LONG,622,0.6204040625327151,-0.043682955,-0.026796436,0.0
2016-03-01 00:00:00+00,LONG,1299,0.40268752554375536,-0.046492513,0.016230104,0.0
2016-03-02 00:00:00+00,LONG,1299,0.0,-0.04891978,-0.009459847,0.0
2016-03-02 00:00:00+00,LONG,1715,0.739012985360338,-0.020481525,-0.03052933,0.0
2016-03-03 00:00:00+00,LONG,3335,0.0,-0.010793218,-0.032429192,0.0
2016-03-03 00:00:00+00,LONG,1299,0.3235235974143989,-0.051977124,-0.027492207,0.0
2016-03-04 00:00:00+00,LONG,1715,0.7307692307692307,-0.019023048,-0.02480996,0.0
2016-03-07 00:00:00+00,LONG,1715,0.6923076923076923,-0.016294321,-0.030056823,0.0
2016-03-08 00:00:00+00,LONG,1904,0.45735937955212275,-0.046132103,-0.017397378,0.0
2016-03-15 00:00:00+00,LONG,2971,0.038461538461538436,-0.012494596,-0.031496722,0.0
2016-03-16 00:00:00+00,LONG,195,0.73111624200591,-0.03134819,-0.0289901,0.0
2016-03-17 00:00:00+00,LONG,195,0.7299104070229581,-0.032195304,-0.029231545,0.0
2016-03-28 00:00:00+00,LONG,505,0.8636363636363636,-0.03162158,-0.030526921,0.0
2016-04-07 00:00:00+00,LONG,1585,0.8222222222222222,-0.013527714,-0.020360366,0.0
2016-04-07 00:00:00+00,LONG,1846,1.0,-0.048332907,0.014771861,0.0
2016-04-08 00:00:00+00,LONG,1585,0.7560147425028874,-0.013122413,-0.030137388,0.0
2016-04-08 00:00:00+00,LONG,1846,0.6380658635442716,-0.052200463,-8.590187E-4,0.0
2016-04-11 00:00:00+00,LONG,221,0.0,-0.05817976,-0.02401607,0.0
2016-04-11 00:00:00+00,LONG,1069,0.31102681374398466,-0.04114326,-0.02446734,0.0
2016-04-11 00:00:00+00,LONG,1585,0.7777777777777778,-0.013443581,-0.020234825,0.0
2016-04-11 00:00:00+00,LONG,1846,0.6177090613074385,-0.055853482,-0.011686362,0.0
2016-04-12 00:00:00+00,LONG,2776,0.07734175563460596,-0.010961782,-0.020997938,0.0
2016-04-12 00:00:00+00,LONG,1846,0.9361702127659575,-0.056281917,-0.02170512,0.0
2016-04-13 00:00:00+00,LONG,843,0.8258267720864441,-0.010276217,-0.027652506,0.0
2016-04-21 00:00:00+00,LONG,1043,0.0,-0.01073093,-0.01969655,0.0
2016-04-25 00:00:00+00,LONG,3310,0.0,-0.014498324,-0.011258051,0.0
2016-04-26 00:00:00+00,LONG,3310,0.0,-0.016607549,-0.018147968,0.0
2016-04-27 00:00:00+00,LONG,2979,1.0,-0.011967132,0.0055662016,0.0
2016-04-27 00:00:00+00,LONG,3310,0.0,-0.017240362,-0.026675314,0.0
2016-04-28 00:00:00+00,LONG,157,0.0,-0.020717492,-0.004213733,0.0
2016-04-28 00:00:00+00,LONG,2640,0.005170785156384609,-0.053355716,-0.030156959,0.0
2016-04-28 00:00:00+00,LONG,2979,0.9767441860465116,-0.015988309,0.0049685067,0.0
2016-04-28 00:00:00+00,LONG,1141,0.05576675100225792,-0.015300709,-0.019689934,0.0
2016-04-28 00:00:00+00,LONG,3273,0.5502991100206057,-0.01779542,-0.025977464,0.0
2016-04-28 00:00:00+00,LONG,3310,0.0,-0.018512746,-0.019753888,0.0
2016-04-28 00:00:00+00,LONG,3811,0.6318989067216111,-0.014806605,-0.024446534,0.0
2016-04-29 00:00:00+00,LONG,157,0.0,-0.03888971,0.015108728,0.0
2016-04-29 00:00:00+00,LONG,397,0.27448578952499253,-0.012237922,-0.003922385,0.0
2016-04-29 00:00:00+00,LONG,2640,0.0,-0.058713324,-0.027749766,0.0
2016-04-29 00:00:00+00,LONG,2979,0.9534883720930233,-0.020349616,-0.0010224386,0.0
2016-04-29 00:00:00+00,LONG,3310,0.0,-0.022197109,-0.011672005,0.0
2016-04-29 00:00:00+00,LONG,3811,0.5537024285065782,-0.022034364,-0.031003602,0.0
2016-04-29 00:00:00+00,LONG,4000,0.0,-0.023417475,-0.018015945,0.0
2016-04-29 00:00:00+00,LONG,4050,0.0,-0.01787064,0.039967176,0.0
2016-05-02 00:00:00+00,LONG,157,0.0,-0.056109425,0.011171467,0.0
2016-05-02 00:00:00+00,LONG,397,0.4825294951346976,-0.016541658,-0.010228187,0.0
2016-05-02 00:00:00+00,LONG,2979,0.8705255206417406,-0.021036495,-0.012159928,0.0
2016-05-02 00:00:00+00,LONG,1141,0.03346316796506151,-0.023255574,-0.021840757,0.0
2016-05-02 00:00:00+00,LONG,3273,0.4705128765732871,-0.019066898,-0.031916082,0.0
2016-05-02 00:00:00+00,LONG,3310,0.0,-0.021378309,-0.026489468,0.0
2016-05-02 00:00:00+00,LONG,4000,0.0,-0.025083793,-0.029859109,0.0
2016-05-03 00:00:00+00,LONG,157,0.0,-0.06995226,0.01011549,0.0
2016-05-03 00:00:00+00,LONG,397,0.3784120133178202,-0.01694892,-0.015594696,0.0
2016-05-03 00:00:00+00,LONG,735,1.0,-0.022991952,0.0066223624,0.0
2016-05-03 00:00:00+00,LONG,2979,0.7819866800037166,-0.020334434,-0.014308346,0.0
2016-05-03 00:00:00+00,LONG,1141,0.022212381040370207,-0.023065995,-0.018424055,0.0
2016-05-03 00:00:00+00,LONG,3273,0.4044081283091709,-0.017674912,-0.031244006,0.0
2016-05-03 00:00:00+00,LONG,3811,0.3404029760132646,-0.02639385,-0.03265462,0.0
2016-05-03 00:00:00+00,LONG,4000,0.0,-0.030800465,0.00605804,0.0
2016-05-04 00:00:00+00,LONG,219,0.0,-0.029179133,0.017081698,0.0
2016-05-04 00:00:00+00,LONG,397,0.3736508840954267,-0.018984964,-0.016303113,0.0
2016-05-04 00:00:00+00,LONG,2979,0.8188057490286752,-0.01929511,-0.020658664,0.0
2016-05-04 00:00:00+00,LONG,3113,0.0,-0.012192174,0.006375459,0.0
2016-05-04 00:00:00+00,LONG,1144,0.0,-0.05273821,0.01890297,0.0
2016-05-04 00:00:00+00,LONG,1185,1.0,-0.022089109,0.0022387255,0.0
2016-05-04 00:00:00+00,LONG,3255,0.9090909090909091,-0.011731888,-0.021343747,0.0
2016-05-04 00:00:00+00,LONG,3273,0.4420565195981357,-0.017350102,-0.031357247,0.0
2016-05-04 00:00:00+00,LONG,1650,1.0,-0.037099846,-0.026085164,0.0
2016-05-04 00:00:00+00,LONG,3811,0.3919057180453397,-0.027933436,-0.025701446,0.0
2016-05-04 00:00:00+00,LONG,4000,0.0,-0.040576324,0.028866615,0.0
2016-05-04 00:00:00+00,LONG,1985,0.0,-0.017179739,-0.0062851617,0.0
2016-05-05 00:00:00+00,LONG,309,0.0,-0.011614513,-0.01689284,0.0
2016-05-05 00:00:00+00,LONG,397,0.33016502499976663,-0.020539137,-0.015550409,0.0
2016-05-05 00:00:00+00,LONG,786,0.0,-0.012829641,-0.01448241,0.0
2016-05-05 00:00:00+00,LONG,2979,0.7643414758275859,-0.019400435,-0.017058974,0.0
2016-05-05 00:00:00+00,LONG,1141,0.0,-0.023101902,-0.0038264717,0.0
2016-05-05 00:00:00+00,LONG,1144,0.972972972972973,-0.0660765,0.013709424,0.0
2016-05-05 00:00:00+00,LONG,1185,0.962962962962963,-0.02893726,-0.004791396,0.0
2016-05-05 00:00:00+00,LONG,3255,0.8787878787878788,-0.021496858,-0.0294001,0.0
2016-05-05 00:00:00+00,LONG,1650,0.972972972972973,-0.05410852,-0.021567479,0.0
2016-05-06 00:00:00+00,LONG,2120,0.6370541734312134,-0.026330965,-0.013430571,0.0
2016-05-06 00:00:00+00,LONG,135,0.32737665596706406,-0.04773261,-0.015303009,0.0
2016-05-06 00:00:00+00,LONG,397,0.2809346556698423,-0.018727882,-0.020958362,0.0
2016-05-06 00:00:00+00,LONG,2923,0.0,-0.012292001,-0.010545121,0.0
2016-05-06 00:00:00+00,LONG,2979,0.710055573910291,-0.015423365,-0.027485417,0.0
2016-05-06 00:00:00+00,LONG,959,1.0,-0.018395495,-0.006422268,0.0
2016-05-06 00:00:00+00,LONG,1144,0.3849213150575963,-0.077903524,0.01172436,0.0
2016-05-06 00:00:00+00,LONG,3192,1.0,-0.029494321,0.02833051,0.0
2016-05-06 00:00:00+00,LONG,1149,0.0,-0.029572023,-0.009301764,0.0
2016-05-06 00:00:00+00,LONG,1185,0.9259259259259259,-0.031404514,-0.032593697,0.0
2016-05-06 00:00:00+00,LONG,3255,0.8484848484848485,-0.03082128,-0.031489298,0.0
2016-05-06 00:00:00+00,LONG,1650,0.9459459459459459,-0.05932391,-0.026658349,0.0
2016-05-06 00:00:00+00,LONG,3773,0.4072361473175155,-0.04327667,0.011313725,0.0
2016-05-06 00:00:00+00,LONG,3794,0.4963789422012905,-0.028944544,0.005829847,0.0
2016-05-06 00:00:00+00,LONG,3811,0.277183363030034,-0.027543208,-0.03021645,0.0
2016-05-09 00:00:00+00,LONG,2120,0.7137404012961036,-0.032683276,-0.0040494567,0.0
2016-05-09 00:00:00+00,LONG,2139,1.0,-0.040551633,-0.009445634,0.0
2016-05-09 00:00:00+00,LONG,2248,0.9444444444444444,-0.015112708,-0.009962095,0.0
2016-05-09 00:00:00+00,LONG,397,0.2674315557181724,-0.015491709,-0.024071073,0.0
2016-05-09 00:00:00+00,LONG,522,0.0,-0.011237257,3.7637574E-4,0.0
2016-05-09 00:00:00+00,LONG,2923,0.5629340992299623,-0.015074561,-0.011625427,0.0
2016-05-09 00:00:00+00,LONG,2979,0.7276733697526726,-0.012274517,-0.026840635,0.0
2016-05-09 00:00:00+00,LONG,959,0.9705882352941176,-0.02807863,-0.005298054,0.0
2016-05-09 00:00:00+00,LONG,3192,0.9565217391304348,-0.040596187,0.010306582,0.0
2016-05-09 00:00:00+00,LONG,3574,0.5874968247103861,-0.010745537,0.017617302,0.0
2016-05-09 00:00:00+00,LONG,1650,0.9189189189189189,-0.06539585,-0.020944133,0.0
2016-05-09 00:00:00+00,LONG,1664,0.0,-0.012421635,-0.020343704,0.0
2016-05-09 00:00:00+00,LONG,3773,0.38481163852758293,-0.053704586,0.0013490533,0.0
2016-05-09 00:00:00+00,LONG,3794,0.5383968405792563,-0.04251326,0.007148316,0.0
2016-05-09 00:00:00+00,LONG,3811,0.2950853710450635,-0.026534041,-0.032003563,0.0
2016-05-10 00:00:00+00,LONG,2120,0.5449024742240077,-0.03388585,-0.022855971,0.0
2016-05-10 00:00:00+00,LONG,2139,0.9545454545454546,-0.042912807,-0.022107411,0.0
2016-05-10 00:00:00+00,LONG,2248,0.8888888888888888,-0.020266213,-0.023211805,0.0
2016-05-10 00:00:00+00,LONG,397,0.0,-0.011604063,-0.023708444,0.0
2016-05-10 00:00:00+00,LONG,522,0.0,-0.015989674,-0.018185843,0.0
2016-05-10 00:00:00+00,LONG,2923,0.9411764705882353,-0.015467021,-0.027203461,0.0
2016-05-10 00:00:00+00,LONG,959,0.7618081271824655,-0.0328691,-0.022076244,0.0
2016-05-10 00:00:00+00,LONG,3192,0.9130434782608696,-0.048109118,-0.01192315,0.0
2016-05-10 00:00:00+00,LONG,3574,0.0,-0.016213123,-0.0066283606,0.0
2016-05-10 00:00:00+00,LONG,3773,0.0,-0.05620526,-0.007934594,0.0
2016-05-10 00:00:00+00,LONG,3794,0.44867155264775743,-0.050219882,-0.016052393,0.0
2016-05-11 00:00:00+00,LONG,2120,0.7122009026044014,-0.03464287,-0.009804769,0.0
2016-05-11 00:00:00+00,LONG,2139,0.9090909090909091,-0.04665844,-0.018024838,0.0
2016-05-11 00:00:00+00,LONG,2248,0.8888888888888888,-0.025757676,-0.017314652,0.0
2016-05-11 00:00:00+00,LONG,522,0.0,-0.022848338,-0.018709686,0.0
2016-05-11 00:00:00+00,LONG,2747,0.0,-0.017464293,-0.028277062,0.0
2016-05-11 00:00:00+00,LONG,786,0.0,-0.0117702205,-0.03028626,0.0
2016-05-11 00:00:00+00,LONG,2923,0.0,-0.015106048,-0.014401231,0.0
2016-05-11 00:00:00+00,LONG,959,0.7640852598564072,-0.036341626,-0.009999534,0.0
2016-05-11 00:00:00+00,LONG,3192,0.9454545454545454,-0.055475783,0.0061952164,0.0
2016-05-11 00:00:00+00,LONG,3574,0.0,-0.019021872,-0.013213065,0.0
2016-05-11 00:00:00+00,LONG,1664,0.0,-0.033910386,-0.023006935,0.0
2016-05-11 00:00:00+00,LONG,3773,0.38329013812077933,-0.058318358,-1.006083E-4,0.0
2016-05-11 00:00:00+00,LONG,3794,0.469491838201408,-0.051276203,-0.011544505,0.0
2016-05-12 00:00:00+00,LONG,2120,0.6223530721211517,-0.032947555,-0.027544122,0.0
2016-05-12 00:00:00+00,LONG,2139,0.8636363636363636,-0.04886766,-0.019143328,0.0
2016-05-12 00:00:00+00,LONG,183,1.0,-0.02851828,-0.028208628,0.0
2016-05-12 00:00:00+00,LONG,2248,0.6664783011226667,-0.032351714,-0.019239884,0.0
2016-05-12 00:00:00+00,LONG,374,0.8823529411764706,-0.048680265,-0.017965276,0.0
2016-05-12 00:00:00+00,LONG,522,0.0,-0.029671296,-0.03137931,0.0
2016-05-12 00:00:00+00,LONG,2747,0.0,-0.021517724,-0.021050125,0.0
2016-05-12 00:00:00+00,LONG,786,0.0,-0.010926903,-0.027749402,0.0
2016-05-12 00:00:00+00,LONG,2835,0.0,-0.01633485,-0.017263785,0.0
2016-05-12 00:00:00+00,LONG,858,1.0,-0.012185138,-0.006989517,0.0
2016-05-12 00:00:00+00,LONG,2923,0.8823529411764706,-0.016224893,-0.012584826,0.0
2016-05-12 00:00:00+00,LONG,959,0.8823529411764706,-0.039339487,-0.009557328,0.0
2016-05-12 00:00:00+00,LONG,3127,0.7957984571067668,-0.022752672,-0.011951745,0.0
2016-05-12 00:00:00+00,LONG,3192,0.9272727272727272,-0.06009544,-0.0039825076,0.0
2016-05-12 00:00:00+00,LONG,1149,0.0,-0.02291131,-0.03120913,0.0
2016-05-12 00:00:00+00,LONG,3574,0.4397874513224078,-0.025951276,-0.0061014695,0.0
2016-05-12 00:00:00+00,LONG,1586,0.0,-0.027697612,-0.02086592,0.0
2016-05-12 00:00:00+00,LONG,3773,0.28466761110239236,-0.06077314,-0.010776947,0.0
2016-05-12 00:00:00+00,LONG,3794,0.4507720816114154,-0.05094239,-0.02258726,0.0
2016-05-12 00:00:00+00,LONG,3824,0.9258213636174749,-0.06659384,0.0055530802,0.0
2016-05-13 00:00:00+00,LONG,2120,0.6744393317360472,-0.032240633,-0.017941669,0.0
2016-05-13 00:00:00+00,LONG,2139,0.8181818181818181,-0.047895957,-0.02680596,0.0
2016-05-13 00:00:00+00,LONG,183,0.9545454545454546,-0.03166006,-0.026505884,0.0
2016-05-13 00:00:00+00,LONG,2248,0.6716195699326227,-0.032040156,-0.017736334,0.0
2016-05-13 00:00:00+00,LONG,2393,1.0,-0.012193888,-0.0061668702,0.0
2016-05-13 00:00:00+00,LONG,2397,0.0,-0.013400409,-0.02785292,0.0
2016-05-13 00:00:00+00,LONG,374,0.8529411764705882,-0.051649053,-0.008807212,0.0
2016-05-13 00:00:00+00,LONG,522,0.5321802180317127,-0.036569506,-0.029327307,0.0
2016-05-13 00:00:00+00,LONG,2747,0.0,-0.02346004,-0.016491886,0.0
2016-05-13 00:00:00+00,LONG,2835,0.0,-0.023503685,-0.014897728,0.0
2016-05-13 00:00:00+00,LONG,858,0.9803921568627451,-0.02340063,-0.014426554,0.0
2016-05-13 00:00:00+00,LONG,2923,0.8529411764705882,-0.01757834,-0.005788929,0.0
2016-05-13 00:00:00+00,LONG,959,0.8529411764705882,-0.040592737,-0.0053322148,0.0
2016-05-13 00:00:00+00,LONG,3127,0.833434189042487,-0.039225746,-0.0055845412,0.0
2016-05-13 00:00:00+00,LONG,3192,0.782608695652174,-0.062486343,-0.014492472,0.0
2016-05-13 00:00:00+00,LONG,1149,0.0,-0.02278441,-0.024273198,0.0
2016-05-13 00:00:00+00,LONG,3574,0.47728913305704457,-0.03217123,-0.0025337744,0.0
2016-05-13 00:00:00+00,LONG,3581,0.6557642268104563,-0.06024197,0.018904041,0.0
2016-05-13 00:00:00+00,LONG,3596,1.0,-0.04196759,-0.017715089,0.0
2016-05-13 00:00:00+00,LONG,1586,0.7391304347826086,-0.025926603,-0.02369837,0.0
2016-05-13 00:00:00+00,LONG,1664,0.09350051645350009,-0.049700063,-0.03053902,0.0
2016-05-13 00:00:00+00,LONG,3773,0.3278242683238555,-0.060950834,-0.009346974,0.0
2016-05-13 00:00:00+00,LONG,3794,0.5117067604635868,-0.050371762,-0.014182293,0.0
2016-05-13 00:00:00+00,LONG,3824,0.967741935483871,-0.06779661,0.0073342333,0.0
2016-05-13 00:00:00+00,LONG,3973,0.0,-0.021300888,0.024767302,0.0
2016-05-16 00:00:00+00,LONG,2120,0.5937478852953949,-0.029876629,-0.03025759,0.0
2016-05-16 00:00:00+00,LONG,2133,0.18637714395639285,-0.025510622,-0.0028794312,0.0
2016-05-16 00:00:00+00,LONG,248,0.8346523200703226,-0.01994673,-0.015667606,0.0
2016-05-16 00:00:00+00,LONG,2305,0.8422575269146793,-0.05009504,-0.011571733,0.0
2016-05-16 00:00:00+00,LONG,2393,0.9523809523809523,-0.013862244,-0.021152874,0.0
2016-05-16 00:00:00+00,LONG,374,0.8235294117647058,-0.050734498,-0.029076524,0.0
2016-05-16 00:00:00+00,LONG,2747,0.0,-0.020361468,-0.031574734,0.0
2016-05-16 00:00:00+00,LONG,2835,0.0,-0.027345486,-0.019259432,0.0
2016-05-16 00:00:00+00,LONG,858,0.9607843137254902,-0.03114293,-0.025249701,0.0
2016-05-16 00:00:00+00,LONG,2923,0.5413398577355242,-0.017928291,-0.013145489,0.0
2016-05-16 00:00:00+00,LONG,959,0.7326647235888667,-0.038319245,-0.021537883,0.0
2016-05-16 00:00:00+00,LONG,3574,0.43718313949204846,-0.03607219,-0.011304557,0.0
2016-05-16 00:00:00+00,LONG,3581,0.0,-0.06583786,0.002537962,0.0
2016-05-16 00:00:00+00,LONG,3773,0.29974405096386414,-0.060279876,-0.02562777,0.0
2016-05-16 00:00:00+00,LONG,3794,0.5025287491109286,-0.04812084,-0.024029307,0.0
2016-05-16 00:00:00+00,LONG,3824,0.935483870967742,-0.06819932,-0.009561241,0.0
2016-05-16 00:00:00+00,LONG,3973,0.0,-0.02707775,0.00807617,0.0
2016-05-17 00:00:00+00,LONG,2120,0.5524208809758575,-0.02742323,-0.028954789,0.0
2016-05-17 00:00:00+00,LONG,2133,0.180754962635988,-0.028073259,-0.0023110723,0.0
2016-05-17 00:00:00+00,LONG,183,0.8636363636363636,-0.03356425,-0.025467912,0.0
2016-05-17 00:00:00+00,LONG,248,0.9565217391304348,-0.020000666,-0.012936799,0.0
2016-05-17 00:00:00+00,LONG,2305,0.7966478255146908,-0.052667726,-0.009315074,0.0
2016-05-17 00:00:00+00,LONG,2393,0.9047619047619048,-0.013989793,-0.017455688,0.0
2016-05-17 00:00:00+00,LONG,2397,0.0,-0.011142309,-0.027195215,0.0
2016-05-17 00:00:00+00,LONG,374,0.7941176470588236,-0.05161364,-0.019681437,0.0
2016-05-17 00:00:00+00,LONG,2567,1.0,-0.07354578,-0.00847781,0.0
2016-05-17 00:00:00+00,LONG,522,0.0,-0.029701792,-0.029862199,0.0
2016-05-17 00:00:00+00,LONG,2835,0.0,-0.03172183,-0.014158371,0.0
2016-05-17 00:00:00+00,LONG,858,0.9411764705882353,-0.039314397,-0.015068709,0.0
2016-05-17 00:00:00+00,LONG,959,0.7941176470588236,-0.03599308,-0.010729583,0.0
2016-05-17 00:00:00+00,LONG,3574,0.4115139153617599,-0.04077929,-0.008814215,0.0
2016-05-17 00:00:00+00,LONG,3581,0.31847752452500405,-0.070453994,-0.007925842,0.0
2016-05-17 00:00:00+00,LONG,1664,0.08091280811814514,-0.04165152,-0.032214724,0.0
2016-05-17 00:00:00+00,LONG,3773,0.2493182830789883,-0.058120705,-0.026291197,0.0
2016-05-17 00:00:00+00,LONG,3794,0.5219336158114846,-0.044644088,-0.020077476,0.0
2016-05-17 00:00:00+00,LONG,3811,0.246586388431716,-0.016274352,-0.020816993,0.0
2016-05-17 00:00:00+00,LONG,3824,0.9032258064516129,-0.06965112,-0.007399441,0.0
2016-05-17 00:00:00+00,LONG,3973,0.0,-0.032112353,0.008893722,0.0
2016-05-18 00:00:00+00,LONG,68,0.0,-0.037145022,-0.026813017,0.0
2016-05-18 00:00:00+00,LONG,2120,0.4797640869111471,-0.025964934,-0.02979772,0.0
2016-05-18 00:00:00+00,LONG,2133,0.14444538589801556,-0.030232606,-0.00815124,0.0
2016-05-18 00:00:00+00,LONG,2137,0.0,-0.028402464,-0.020657824,0.0
2016-05-18 00:00:00+00,LONG,2159,0.0,-0.053221483,-0.009596396,0.0
2016-05-18 00:00:00+00,LONG,248,0.6575709907601192,-0.02043265,-0.017348276,0.0
2016-05-18 00:00:00+00,LONG,2305,0.7143357055521324,-0.054358255,-0.02000155,0.0
2016-05-18 00:00:00+00,LONG,2393,0.8571428571428572,-0.013685443,-0.026440509,0.0
2016-05-18 00:00:00+00,LONG,522,0.44436636733621215,-0.02783048,-0.021962516,0.0
2016-05-18 00:00:00+00,LONG,858,0.9215686274509804,-0.044934224,-0.025847152,0.0
2016-05-18 00:00:00+00,LONG,900,0.4462030936649199,-0.037750628,0.021575052,0.0
2016-05-18 00:00:00+00,LONG,959,0.6441145968060877,-0.034905557,-0.014264163,0.0
2016-05-18 00:00:00+00,LONG,1114,1.0,-0.016530948,0.026092237,0.0
2016-05-18 00:00:00+00,LONG,3574,0.0,-0.037108205,-0.023735404,0.0
2016-05-18 00:00:00+00,LONG,3581,0.0,-0.073128976,-0.024778835,0.0
2016-05-18 00:00:00+00,LONG,1664,0.06786829603230965,-0.039692443,-0.03235895,0.0
2016-05-18 00:00:00+00,LONG,3773,0.24642711736534392,-0.056318216,-0.024685053,0.0
2016-05-18 00:00:00+00,LONG,3794,0.507312834170478,-0.042320304,-0.020324396,0.0
2016-05-18 00:00:00+00,LONG,3811,0.17967136887303947,-0.015416539,-0.028706318,0.0
2016-05-18 00:00:00+00,LONG,3912,0.5662047586243282,-0.019575775,-0.011602384,0.0
2016-05-18 00:00:00+00,LONG,3973,0.0,-0.038004592,0.008394736,0.0
2016-05-19 00:00:00+00,LONG,68,0.0,-0.036382064,-0.023476904,0.0
2016-05-19 00:00:00+00,LONG,2120,0.5268967221651332,-0.024843214,-0.020583967,0.0
2016-05-19 00:00:00+00,LONG,73,0.39509177987699456,-0.026117314,0.0029249652,0.0
2016-05-19 00:00:00+00,LONG,2133,0.2786361125414292,-0.03240516,-0.003523623,0.0
2016-05-19 00:00:00+00,LONG,2137,0.0,-0.028900485,-0.028136566,0.0
2016-05-19 00:00:00+00,LONG,183,0.7727272727272727,-0.034907673,-0.030499358,0.0
2016-05-19 00:00:00+00,LONG,2285,1.0,-0.059287228,0.009425796,0.0
2016-05-19 00:00:00+00,LONG,248,0.6774940472684371,-0.022139898,-0.011736187,0.0
2016-05-19 00:00:00+00,LONG,2305,0.7550258453628707,-0.05633521,-0.0116383545,0.0
2016-05-19 00:00:00+00,LONG,2352,1.0,-0.032035623,0.021205444,0.0
2016-05-19 00:00:00+00,LONG,2393,0.8095238095238095,-0.013557942,-0.011580062,0.0
2016-05-19 00:00:00+00,LONG,374,0.7352941176470589,-0.050308436,-0.028085975,0.0
2016-05-19 00:00:00+00,LONG,522,0.44072563685567007,-0.02669628,-0.010422088,0.0
2016-05-19 00:00:00+00,LONG,684,0.8368309903670358,-0.054600608,6.012059E-4,0.0
2016-05-19 00:00:00+00,LONG,2835,0.0,-0.036814615,-0.016309047,0.0
2016-05-19 00:00:00+00,LONG,858,0.9019607843137255,-0.052809123,-0.0209553,0.0
2016-05-19 00:00:00+00,LONG,900,0.36699950142021415,-0.041297644,0.0075391177,0.0
2016-05-19 00:00:00+00,LONG,1090,0.2027397798065626,-0.027889226,-0.025589328,0.0
2016-05-19 00:00:00+00,LONG,1114,0.9615384615384616,-0.024645692,0.0059322496,0.0
2016-05-19 00:00:00+00,LONG,1210,0.656927593728789,-0.016816676,-0.0033459205,0.0
2016-05-19 00:00:00+00,LONG,1334,1.0,-0.035846654,-0.022698075,0.0
2016-05-19 00:00:00+00,LONG,3538,0.9615384615384616,-0.021113234,0.007083308,0.0
2016-05-19 00:00:00+00,LONG,3574,0.39017296475289925,-0.035056658,-0.0072156573,0.0
2016-05-19 00:00:00+00,LONG,3581,0.0,-0.073846474,-0.020244602,0.0
2016-05-19 00:00:00+00,LONG,1593,0.2964120532845068,-0.025928484,0.0052669663,0.0
