time,side,ticker_id,mv_dn_composite_labels,dist_upper_bb_20_2.5_df055,delta_volume_21_df024,skew_weighted_10_df037
2017-10-27 00:00:00+00,SHORT,2548,0.47246626648541173,-0.016122365,858200.0,0.8162973
2017-10-27 00:00:00+00,SHORT,1171,0.95,-0.06282681,733363.0,0.7158172
2017-10-27 00:00:00+00,SHORT,1260,0.326243651814858,-0.012274741,923458.0,0.7451078
2017-10-27 00:00:00+00,SHORT,3794,0.44430801770163014,0.013983064,2010316.0,0.70652354
2017-10-30 00:00:00+00,SHORT,1260,0.28778268964493314,-0.017749682,938059.0,0.6992172
2017-10-30 00:00:00+00,SHORT,1867,0.2221313126788303,-0.013648956,-166956.0,0.7480404
2017-11-01 00:00:00+00,SHORT,2740,0.43225645697114806,-0.012975264,292650.0,0.7008514
2017-11-02 00:00:00+00,SHORT,2740,0.8888888888888888,-0.022783821,262468.0,0.80096745
2017-11-03 00:00:00+00,SHORT,2105,0.043903926644098965,-0.016374826,5743.0,0.73423725
2017-11-03 00:00:00+00,SHORT,221,0.5883593529685656,-0.0025680645,1590780.0,0.77659893
2017-11-06 00:00:00+00,SHORT,221,0.6707975162431287,-0.017280318,869808.0,0.78638315
2017-11-06 00:00:00+00,SHORT,2504,0.5151948962489614,0.0023524505,468665.0,0.7796836
2017-11-06 00:00:00+00,SHORT,753,0.1995642020407435,-0.020254722,607100.0,0.7195203
2017-11-07 00:00:00+00,SHORT,576,0.29332642159359973,-0.012205956,913200.0,0.69168675
2017-11-07 00:00:00+00,SHORT,765,0.2386751093745601,-0.018848604,248375.0,0.8638085
2017-11-07 00:00:00+00,SHORT,1381,0.0,-0.03149635,1531581.0,0.7076004
2017-11-08 00:00:00+00,SHORT,212,0.9111227966891576,-0.0010112756,160414.0,0.7088785
2017-11-08 00:00:00+00,SHORT,576,0.19679720304645196,-0.021168299,2015600.0,0.75907725
2017-11-08 00:00:00+00,SHORT,765,0.0,-0.06654838,168191.0,0.862211
2017-11-08 00:00:00+00,SHORT,870,0.36345099902423517,-0.031630125,563372.0,0.7997112
2017-11-08 00:00:00+00,SHORT,3116,0.0,-0.056505777,852713.0,0.7998528
2017-11-09 00:00:00+00,SHORT,2569,0.11221415439019237,-0.025040746,1457985.0,0.8563711
2017-11-09 00:00:00+00,SHORT,3116,0.0,-0.050297514,-49232.0,0.71700525
2017-11-09 00:00:00+00,SHORT,1532,0.09469873123041922,-0.050837796,-108595.0,0.8693044
2017-11-09 00:00:00+00,SHORT,1740,0.0,-0.035726674,11200.0,0.70593286
2017-11-09 00:00:00+00,SHORT,1770,0.20908868739965192,-0.041111354,-225100.0,0.7514245
2017-11-10 00:00:00+00,SHORT,1184,0.22246274360138651,-0.02600523,-71732.0,0.703706
2017-11-27 00:00:00+00,SHORT,4231,0.35736105618554503,-0.0075727925,-22373.0,0.7057821
2017-11-27 00:00:00+00,SHORT,374,0.66226562396446,-0.0130464835,1784100.0,0.7520123
2017-11-27 00:00:00+00,SHORT,3429,0.2675620605215042,-0.02998209,765090.0,0.746056
2017-11-28 00:00:00+00,SHORT,4222,0.0,-0.02042172,-214840.0,0.8573973
2017-11-28 00:00:00+00,SHORT,4231,0.1385697970026837,-0.022663629,-60929.0,0.76978344
2017-11-28 00:00:00+00,SHORT,2619,0.08681879589509299,-0.0048658294,121700.0,0.7574099
2017-11-28 00:00:00+00,SHORT,1286,0.40157307759872407,-0.04780614,247123.0,0.7346109
2017-11-29 00:00:00+00,SHORT,424,0.0,-0.022445891,44407.0,0.8329072
2017-11-29 00:00:00+00,SHORT,3973,0.0,-0.020651361,-76645.0,0.7419167
2017-12-04 00:00:00+00,SHORT,1087,0.256162517211961,-0.0019258288,872530.0,0.6965091
2017-12-06 00:00:00+00,SHORT,4150,0.11368529451572862,-0.06387669,379969.0,0.7352425
2017-12-07 00:00:00+00,SHORT,4150,0.09917616515527809,-0.07116513,152780.0,0.71759844
2017-12-08 00:00:00+00,SHORT,2870,0.0,-0.045496516,-131000.0,0.7177294
2017-12-14 00:00:00+00,SHORT,2196,0.6505720452685164,-0.0066228495,-132944.0,0.8100572
2017-12-20 00:00:00+00,SHORT,2133,0.7618360758634923,-0.0068746745,-85062.0,0.75916356
2017-12-26 00:00:00+00,SHORT,2327,0.8291950596154157,-0.05549871,667500.0,0.76434016
2017-12-26 00:00:00+00,SHORT,834,1.0,-0.029978316,37415.0,0.85294235
2017-12-27 00:00:00+00,SHORT,2327,0.7692307692307692,-0.046743665,510800.0,0.74645215
2017-12-27 00:00:00+00,SHORT,3861,0.0,-0.07031576,841556.0,0.70645446
2017-12-27 00:00:00+00,SHORT,4074,0.0,-0.07525269,450000.0,0.7387682
2017-12-29 00:00:00+00,SHORT,2469,0.4255418119101888,-0.054614034,638250.0,0.8095167
2018-01-03 00:00:00+00,SHORT,4249,0.507428192649026,-0.03096827,730403.0,0.8186043
2018-01-04 00:00:00+00,SHORT,2125,0.0,-0.041687302,1906978.0,0.8050272
2018-01-04 00:00:00+00,SHORT,984,0.9285714285714286,-0.024673391,148900.0,0.8111484
2018-01-04 00:00:00+00,SHORT,1244,0.0,-0.041428458,-24026.0,0.80266273
2018-01-04 00:00:00+00,SHORT,1807,0.0,-0.052343033,1251242.0,0.6925384
2018-01-05 00:00:00+00,SHORT,629,0.0,-0.03691833,-70731.0,0.76694787
2018-01-05 00:00:00+00,SHORT,984,0.8571428571428572,-0.033050224,368900.0,0.6987928
2018-01-08 00:00:00+00,SHORT,2816,0.8396465423644257,-0.043687556,1298830.0,0.8275278
2018-01-09 00:00:00+00,SHORT,984,0.7142857142857143,-0.030855114,1020900.0,0.74466634
2018-01-11 00:00:00+00,SHORT,101,0.3236615718962137,-5.949208E-4,415800.0,0.813794
2018-01-12 00:00:00+00,SHORT,3693,0.4073981304720987,-0.034947913,1673603.0,0.69250256
2018-01-12 00:00:00+00,SHORT,1770,0.8571428571428572,-0.06258034,640200.0,0.7331314
2018-01-16 00:00:00+00,SHORT,761,1.0,-0.04711479,321328.0,0.6996331
2018-01-16 00:00:00+00,SHORT,1175,0.19937135700544822,-0.033305287,-22448.0,0.7911666
2018-01-16 00:00:00+00,SHORT,3862,0.5875371679540835,-0.024570992,185100.0,0.69947404
2018-01-16 00:00:00+00,SHORT,1879,1.0,-0.064954974,1028057.0,0.79233485
2018-01-17 00:00:00+00,SHORT,684,0.95,-0.045048006,954522.0,0.7183491
2018-01-17 00:00:00+00,SHORT,1175,0.21549214366083386,-0.040440883,235988.0,0.69131136
2018-01-17 00:00:00+00,SHORT,1879,0.9523809523809523,-0.065408036,156803.0,0.76857877
2018-01-18 00:00:00+00,SHORT,1454,1.0,-0.009130632,1108968.0,0.7808482
2018-01-19 00:00:00+00,SHORT,2670,0.7896264757292604,-0.035329953,258824.0,0.7857524
2018-01-19 00:00:00+00,SHORT,3359,0.9,-0.029684754,1346911.0,0.7184407
2018-01-19 00:00:00+00,SHORT,1454,0.9285714285714286,-0.018772215,576221.0,0.76352596
2018-01-19 00:00:00+00,SHORT,3586,0.8571428571428572,-0.018478137,-55540.0,0.85563046
2018-01-22 00:00:00+00,SHORT,3359,0.25401175179089264,-0.035725225,1671625.0,0.6934605
2018-01-22 00:00:00+00,SHORT,3586,0.8095238095238095,-0.023437265,-2956.0,0.8140934
2018-01-23 00:00:00+00,SHORT,443,0.6136114048189973,-0.029930908,-221760.0,0.74441695
2018-01-23 00:00:00+00,SHORT,540,1.0,-0.04310224,348744.0,0.83868444
2018-01-23 00:00:00+00,SHORT,3862,0.5454545454545454,-0.062416892,549200.0,0.70804363
2018-01-24 00:00:00+00,SHORT,2064,0.5237464824683206,-0.02305517,184249.0,0.8099552
2018-01-24 00:00:00+00,SHORT,540,0.428146291352889,-0.055596534,267251.0,0.77762663
2018-01-24 00:00:00+00,SHORT,2747,0.9411764705882353,-0.023399811,180200.0,0.8353384
2018-01-24 00:00:00+00,SHORT,3114,0.0,-0.046239637,105449.0,0.7329934
2018-01-24 00:00:00+00,SHORT,3124,0.6626059263864179,-0.04013286,-27449.0,0.7372609
2018-01-24 00:00:00+00,SHORT,1141,1.0,-0.018759254,357656.0,0.8130539
2018-01-24 00:00:00+00,SHORT,3244,1.0,-0.007923095,-52984.0,0.7230365
2018-01-24 00:00:00+00,SHORT,3469,0.40363801138915556,-0.031174054,-36400.0,0.8142113
2018-01-25 00:00:00+00,SHORT,4215,1.0,-0.042977337,376059.0,0.7340794
2018-01-25 00:00:00+00,SHORT,368,1.0,-0.008500788,92526.0,0.8378907
2018-01-25 00:00:00+00,SHORT,457,0.33006456779124466,-0.015438432,1994964.0,0.7306921
2018-01-25 00:00:00+00,SHORT,555,0.4811191499331858,-0.024734912,80079.0,0.71050394
2018-01-25 00:00:00+00,SHORT,580,0.0,-0.026940621,-57089.0,0.7049873
2018-01-25 00:00:00+00,SHORT,2747,0.8823529411764706,-0.031657096,984000.0,0.7393353
2018-01-25 00:00:00+00,SHORT,960,0.0,-0.049759313,1803910.0,0.74463576
2018-01-25 00:00:00+00,SHORT,3199,1.0,-0.0153879905,457000.0,0.75450045
2018-01-25 00:00:00+00,SHORT,3244,0.9333333333333333,-0.026475018,206124.0,0.69102
2018-01-25 00:00:00+00,SHORT,3273,0.038708991924375,0.0028658423,579367.0,0.85023844
2018-01-25 00:00:00+00,SHORT,3310,0.17155636998069082,-0.0689754,517727.0,0.70487607
2018-01-25 00:00:00+00,SHORT,1453,1.0,-0.015955042,1855189.0,0.8597064
2018-01-25 00:00:00+00,SHORT,3513,0.20845806817125698,0.015032758,514047.0,0.7094446
2018-01-25 00:00:00+00,SHORT,1715,1.0,-0.039130557,1058618.0,0.7557562
2018-01-26 00:00:00+00,SHORT,9,0.4172564377581516,-0.043475483,923268.0,0.7157968
2018-01-26 00:00:00+00,SHORT,153,1.0,-0.059217207,684000.0,0.7556928
2018-01-26 00:00:00+00,SHORT,4250,1.0,-0.017818267,1740674.0,0.861984
2018-01-26 00:00:00+00,SHORT,2272,0.39964799779639903,0.00443908,377000.0,0.8275112
2018-01-26 00:00:00+00,SHORT,309,0.9411764705882353,-0.06163025,787843.0,0.76392525
2018-01-26 00:00:00+00,SHORT,345,0.4414807983546776,-0.04733874,72700.0,0.8330254
2018-01-26 00:00:00+00,SHORT,368,0.9230769230769231,-0.02157874,42118.0,0.69489694
2018-01-26 00:00:00+00,SHORT,555,0.45047947471655214,-0.022041535,301423.0,0.7291645
2018-01-26 00:00:00+00,SHORT,580,0.0,-0.02117922,80226.0,0.73517543
2018-01-26 00:00:00+00,SHORT,2747,0.8235294117647058,-0.02533835,1097000.0,0.7701966
2018-01-26 00:00:00+00,SHORT,2820,0.0,-0.03908664,527263.0,0.7062064
2018-01-26 00:00:00+00,SHORT,869,1.0,-0.010641074,1704500.0,0.7737597
2018-01-26 00:00:00+00,SHORT,960,0.0,-0.052308965,709730.0,0.73962873
2018-01-26 00:00:00+00,SHORT,3142,1.0,-0.0043269107,674939.0,0.70838904
2018-01-26 00:00:00+00,SHORT,3244,0.8666666666666667,-0.029876264,311945.0,0.697721
2018-01-26 00:00:00+00,SHORT,1220,0.308210087525184,-0.011025714,470675.0,0.7341463
2018-01-26 00:00:00+00,SHORT,3273,0.05294688153116576,-0.006783475,966970.0,0.8333889
2018-01-26 00:00:00+00,SHORT,1286,0.3322233582947845,-7.2865566E-4,118743.0,0.78970295
2018-01-26 00:00:00+00,SHORT,3694,1.0,-0.01073413,302703.0,0.7716658
2018-01-26 00:00:00+00,SHORT,1715,0.33739381975242044,-0.025180077,749922.0,0.77398324
2018-01-26 00:00:00+00,SHORT,3868,0.7950071151166445,-0.027296351,1931200.0,0.8053008
2018-01-26 00:00:00+00,SHORT,4072,0.3756107557283204,-0.058395416,768545.0,0.729775
2018-01-29 00:00:00+00,SHORT,2285,0.6315749103981594,-0.06324269,305729.0,0.8674089
2018-01-29 00:00:00+00,SHORT,424,0.4322764508567305,-0.033529244,405933.0,0.77687275
2018-01-29 00:00:00+00,SHORT,457,0.17139970728115558,-0.046364672,788668.0,0.69878495
2018-01-29 00:00:00+00,SHORT,465,1.0,-0.02974081,661842.0,0.7251905
2018-01-29 00:00:00+00,SHORT,2751,0.9230769230769231,-0.020354856,1037834.0,0.70165324
2018-01-29 00:00:00+00,SHORT,1087,0.3936090340279659,-0.0051892814,800090.0,0.7819721
2018-01-29 00:00:00+00,SHORT,3255,0.49832223292122224,-0.03860266,471963.0,0.8425005
2018-01-29 00:00:00+00,SHORT,3273,0.0,-0.021120898,424649.0,0.69767874
2018-01-29 00:00:00+00,SHORT,1444,0.41605558057937453,-0.016964396,574100.0,0.77122426
2018-01-30 00:00:00+00,SHORT,133,0.11561662200114617,-0.018287819,517446.0,0.6992518
2018-01-30 00:00:00+00,SHORT,2421,0.0,-0.023714148,194151.0,0.8673845
2018-01-30 00:00:00+00,SHORT,2866,0.45344670792315733,-0.02623923,1857411.0,0.7122239
2018-01-30 00:00:00+00,SHORT,1087,0.9090909090909091,-0.018520407,260342.0,0.7228028
2018-01-30 00:00:00+00,SHORT,3641,0.2683174291009398,-0.013941028,1516100.0,0.8143063
2018-01-31 00:00:00+00,SHORT,2421,0.20456230370803277,-0.03524501,-55165.0,0.8674934
2018-01-31 00:00:00+00,SHORT,3111,0.0,-0.06589027,538523.0,0.7928433
2018-01-31 00:00:00+00,SHORT,3127,0.5092188014450556,-0.0364829,87324.0,0.85062945
2018-01-31 00:00:00+00,SHORT,1444,0.29673032002217253,-0.02881577,692100.0,0.7923558
2018-01-31 00:00:00+00,SHORT,1473,1.0,-0.022542687,178271.0,0.7246396
2018-01-31 00:00:00+00,SHORT,3681,0.36300982677270593,-0.0065423073,221855.0,0.8204554
2018-01-31 00:00:00+00,SHORT,3684,1.0,-0.047317673,188574.0,0.7818056
2018-02-01 00:00:00+00,SHORT,212,0.11643937836509796,-0.025636591,469825.0,0.81162095
2018-02-01 00:00:00+00,SHORT,759,0.0,-0.043091804,122103.0,0.72589695
2018-02-01 00:00:00+00,SHORT,796,0.0,-0.026580976,1455211.0,0.7332112
2018-02-01 00:00:00+00,SHORT,3127,0.36198368515970564,-0.04575618,57089.0,0.70522815
2018-02-01 00:00:00+00,SHORT,1244,0.0,-0.032134645,103020.0,0.8075957
2018-02-01 00:00:00+00,SHORT,3343,0.2628374103795441,-0.024546707,409314.0,0.7110063
2018-02-01 00:00:00+00,SHORT,1444,0.21493417217403354,-0.032822713,299100.0,0.73979634
2018-02-01 00:00:00+00,SHORT,3681,0.47212031087316897,-0.009412507,-133658.0,0.7894756
2018-02-01 00:00:00+00,SHORT,3684,0.8,-0.055409912,66476.0,0.70562196
2018-02-01 00:00:00+00,SHORT,3685,0.0,-0.06573139,175763.0,0.8091403
2018-02-01 00:00:00+00,SHORT,1752,0.19775923872189194,-0.030772313,1366707.0,0.76984704
2018-02-01 00:00:00+00,SHORT,1927,0.24940151614968736,-0.012716587,407200.0,0.8571919
2018-02-20 00:00:00+00,SHORT,2381,0.1337453994046526,-0.020418793,673850.0,0.7826061
2018-02-21 00:00:00+00,SHORT,2381,0.0961540997069654,-0.039704286,851737.0,0.7839243
2018-02-23 00:00:00+00,SHORT,1444,0.026221806228921504,-0.057040773,262400.0,0.8114576
2018-02-26 00:00:00+00,SHORT,2188,0.0,-0.06385184,639346.0,0.8116152
2018-02-26 00:00:00+00,SHORT,3049,0.2894024124889108,-0.04480916,115159.0,0.8336577
2018-02-26 00:00:00+00,SHORT,1099,0.6491449701129449,-0.030122658,1847200.0,0.6959278
2018-02-26 00:00:00+00,SHORT,1306,0.40694869051983606,-0.03141719,-55443.0,0.8065514
2018-02-26 00:00:00+00,SHORT,1444,0.0,-0.050963763,853400.0,0.74558675
2018-02-26 00:00:00+00,SHORT,1463,0.2036903059246115,-0.053681403,538701.0,0.7260139
2018-02-26 00:00:00+00,SHORT,3641,0.0,-0.042373903,779214.0,0.7878454
2018-02-26 00:00:00+00,SHORT,1869,0.9,-0.051737126,259006.0,0.83370465
2018-02-26 00:00:00+00,SHORT,1988,0.2663590983744001,-0.047945645,1550700.0,0.8210031
2018-02-27 00:00:00+00,SHORT,2345,0.8888888888888888,-0.049374115,1489636.0,0.7157546
2018-02-27 00:00:00+00,SHORT,735,0.0,-0.0600215,622115.0,0.8197017
2018-02-27 00:00:00+00,SHORT,1195,1.0,-0.042628843,38200.0,0.7793342
2018-03-08 00:00:00+00,SHORT,3515,0.0,-0.025223065,-227902.0,0.6925273
2018-03-12 00:00:00+00,SHORT,2120,0.6098962803339542,-0.036331106,127060.0,0.73307025
2018-03-12 00:00:00+00,SHORT,2905,1.0,-0.057477023,353030.0,0.7410433
2018-03-14 00:00:00+00,SHORT,2120,0.42101150535769855,-0.07385313,392608.0,0.7008721
2018-03-14 00:00:00+00,SHORT,3124,0.32463427568843817,0.012010603,210774.0,0.7131028
2018-03-14 00:00:00+00,SHORT,1927,1.0,-0.012229669,1458900.0,0.72298115
2018-03-15 00:00:00+00,SHORT,153,0.7692307692307692,-0.03624602,-8210.0,0.7143977
2018-03-15 00:00:00+00,SHORT,3124,0.5159343752655781,-6.266235E-4,243722.0,0.7869164
2018-03-15 00:00:00+00,SHORT,1108,0.6592597515113134,-0.02373196,34400.0,0.85341185
2018-03-15 00:00:00+00,SHORT,1220,0.5972316729454319,-0.04372791,4510.0,0.752235
2018-03-16 00:00:00+00,SHORT,1108,0.6952005608916624,-0.028741341,345500.0,0.83512
2018-03-16 00:00:00+00,SHORT,1988,0.0,-0.021915564,419400.0,0.81542534
2018-03-16 00:00:00+00,SHORT,2042,1.0,-0.022569932,591709.0,0.79275686
2018-03-20 00:00:00+00,SHORT,2066,0.689184617740324,-0.029041255,1577000.0,0.71948946
2018-03-20 00:00:00+00,SHORT,675,0.3743611107668208,-0.04559493,1120873.0,0.70514154
2018-03-20 00:00:00+00,SHORT,4070,0.7829619640719425,-0.025154764,328510.0,0.71583784
2018-04-02 00:00:00+00,SHORT,1176,0.0,-0.05020251,1352400.0,0.73027503
2018-04-03 00:00:00+00,SHORT,2905,1.0,-0.016494842,-197229.0,0.75734365
2018-04-03 00:00:00+00,SHORT,1176,0.0,-0.05270414,1934800.0,0.80513465
2018-04-11 00:00:00+00,SHORT,3748,0.9473684210526316,-0.049706787,111022.0,0.7285866
2018-04-18 00:00:00+00,SHORT,88,0.24655877394008985,-0.023890838,457197.0,0.7767277
2018-04-18 00:00:00+00,SHORT,354,0.45464876306935903,-0.027969621,-84892.0,0.7208686
2018-04-18 00:00:00+00,SHORT,2925,0.20119925301470476,-0.003364325,-10757.0,0.73819274
2018-04-18 00:00:00+00,SHORT,1396,0.5412702657948645,-0.05747853,-769.0,0.7102886
2018-04-18 00:00:00+00,SHORT,3573,0.28502332962064514,-0.009983702,161603.0,0.76994634
2018-04-20 00:00:00+00,SHORT,4153,0.06787754248481574,-0.03111712,-31482.0,0.81344813
2018-04-23 00:00:00+00,SHORT,4153,0.12182419969029676,-0.028116597,-37748.0,0.8041989
2018-04-23 00:00:00+00,SHORT,3855,0.0,-0.029129215,963200.0,0.72344506
2018-04-24 00:00:00+00,SHORT,4153,0.0545599061374091,-0.034318544,79518.0,0.72667706
2018-04-24 00:00:00+00,SHORT,85,0.6086385020274256,-0.04191677,1262392.0,0.79084045
2018-04-30 00:00:00+00,SHORT,853,0.5308072621159758,-0.005542858,-97743.0,0.7454544
2018-05-03 00:00:00+00,SHORT,2276,1.0,-0.017290987,-6002.0,0.7832709
2018-05-07 00:00:00+00,SHORT,1790,0.32971111704362777,0.0032741772,1057942.0,0.84451973
2018-05-09 00:00:00+00,SHORT,1919,0.37940291160428213,-0.033398658,91900.0,0.7823024
2018-05-10 00:00:00+00,SHORT,4171,0.8121052504565823,-0.0043689753,1568344.0,0.85488796
2018-05-10 00:00:00+00,SHORT,4222,0.0,-0.049891263,1757919.0,0.70081544
2018-05-10 00:00:00+00,SHORT,4082,0.751659168176466,-0.016241824,393030.0,0.77501124
2018-05-11 00:00:00+00,SHORT,1286,0.6660236364529815,0.0042122565,559589.0,0.7914967
2018-05-11 00:00:00+00,SHORT,4082,0.9090909090909091,-0.037728723,60000.0,0.7310738
2018-05-14 00:00:00+00,SHORT,1,0.8766692619818297,-0.01886882,1278700.0,0.7475527
2018-05-14 00:00:00+00,SHORT,712,0.4388452219913358,-0.051729057,-21580.0,0.7100609
2018-05-15 00:00:00+00,SHORT,1699,0.0,-0.026780851,427054.0,0.8334531
2018-05-16 00:00:00+00,SHORT,502,0.81755440570803,-0.027529616,1337725.0,0.856157
2018-05-16 00:00:00+00,SHORT,995,0.805113779951912,-0.008853002,-112501.0,0.7446009
2018-05-16 00:00:00+00,SHORT,1699,0.0,-0.04358066,-142399.0,0.7598068
2018-05-17 00:00:00+00,SHORT,167,0.0,-0.046453204,169800.0,0.71906555
2018-05-17 00:00:00+00,SHORT,2760,0.6234240149439292,-0.028781913,-144856.0,0.7373363
2018-05-17 00:00:00+00,SHORT,914,0.0,-0.022183683,840000.0,0.7688658
2018-05-17 00:00:00+00,SHORT,3116,1.0,-0.04144579,729610.0,0.805823
2018-05-17 00:00:00+00,SHORT,3127,0.0,-0.048724417,106276.0,0.7457725
2018-05-21 00:00:00+00,SHORT,443,0.48777769462431153,-0.027647793,159323.0,0.6992727
2018-05-21 00:00:00+00,SHORT,2877,0.5111386245220235,0.0016157635,-27006.0,0.77185225
2018-05-21 00:00:00+00,SHORT,995,0.5103402697462578,-0.017912654,-182114.0,0.7451444
2018-05-22 00:00:00+00,SHORT,995,0.4791338993637557,-0.017890463,-229741.0,0.7135638
2018-05-22 00:00:00+00,SHORT,3469,0.511556758237141,-0.029975103,96600.0,0.6913935
2018-05-23 00:00:00+00,SHORT,4107,0.5834120803335405,-0.018569201,365200.0,0.8316913
2018-05-23 00:00:00+00,SHORT,2014,0.8,-0.04707474,-88238.0,0.8414382
2018-05-30 00:00:00+00,SHORT,1700,0.0,-0.014035228,-196697.0,0.73165375
2018-05-31 00:00:00+00,SHORT,84,0.0,-0.024307823,450698.0,0.8298427
2018-06-08 00:00:00+00,SHORT,2349,0.36360868285634873,-0.07430128,1495828.0,0.7513225
2018-06-11 00:00:00+00,SHORT,838,0.5164500715680952,-0.028741628,31053.0,0.72189474
2018-06-12 00:00:00+00,SHORT,2175,0.44591782148930026,-0.06893122,-123060.0,0.82109135
2018-06-12 00:00:00+00,SHORT,200,0.2963917414179652,-0.009005527,223899.0,0.71874106
2018-06-12 00:00:00+00,SHORT,1191,0.7744757835169255,-0.024199417,1119159.0,0.78076804
2018-06-12 00:00:00+00,SHORT,1832,0.18754324791006666,-0.0366919,544000.0,0.7042788
2018-06-12 00:00:00+00,SHORT,2004,0.47188773795863703,-0.03752821,980473.0,0.71325046
2018-06-13 00:00:00+00,SHORT,2176,0.720627983634718,-0.023345215,225952.0,0.76467526
2018-06-13 00:00:00+00,SHORT,2473,0.781323497711869,-0.028347412,77767.0,0.8310765
2018-06-13 00:00:00+00,SHORT,1667,1.0,-0.01418871,-3509.0,0.69468397
2018-06-13 00:00:00+00,SHORT,4070,0.5589023310435065,-0.015034573,117119.0,0.8543553
2018-06-14 00:00:00+00,SHORT,2176,0.4253432641332424,-0.03569093,294707.0,0.78713685
2018-06-14 00:00:00+00,SHORT,2473,0.7429749082867241,-0.03088157,-121032.0,0.79623145
2018-06-14 00:00:00+00,SHORT,3695,0.43268881704895423,-0.005844533,295690.0,0.8285405
2018-06-14 00:00:00+00,SHORT,3897,0.9166666666666666,-0.0015865526,637928.0,0.73258626
2018-06-15 00:00:00+00,SHORT,937,0.196856945652333,-0.026120385,377143.0,0.6946308
2018-06-15 00:00:00+00,SHORT,3111,0.6340460164698121,-0.07635486,915652.0,0.7984593
2018-06-15 00:00:00+00,SHORT,3695,0.4243290415939676,-0.0145699745,660426.0,0.69967043
2018-06-15 00:00:00+00,SHORT,1816,0.29979846850979924,0.007266489,1754126.0,0.8447948
2018-06-18 00:00:00+00,SHORT,1108,0.44275117597025215,-0.020474184,16400.0,0.74986035
2018-06-18 00:00:00+00,SHORT,1185,0.7252305326466428,-0.028857041,116939.0,0.74581736
2018-06-18 00:00:00+00,SHORT,3443,0.44572962972295566,-0.003408978,233839.0,0.81488866
2018-06-18 00:00:00+00,SHORT,1537,0.06001551553787394,-0.027727876,692210.0,0.7672269
2018-06-18 00:00:00+00,SHORT,1664,0.2526416454051789,-0.0073102424,265037.0,0.8393732
2018-06-18 00:00:00+00,SHORT,1816,0.30751801645512555,-0.013470993,396526.0,0.7266351
2018-06-18 00:00:00+00,SHORT,4032,0.0,-0.020999858,363573.0,0.8186114
2018-06-19 00:00:00+00,SHORT,158,1.0,-0.03130597,-51000.0,0.74834496
2018-06-21 00:00:00+00,SHORT,188,0.35617669567389165,4.9513077E-5,74430.0,0.69496703
2018-06-21 00:00:00+00,SHORT,234,0.5788834739743384,-0.03414846,121680.0,0.72481936
2018-06-21 00:00:00+00,SHORT,3114,0.464586278190686,-0.04468027,203307.0,0.8505465
2018-06-21 00:00:00+00,SHORT,1356,0.5784422304552767,-0.057335686,1383555.0,0.7150369
2018-06-21 00:00:00+00,SHORT,3574,0.0,-0.028111136,436686.0,0.809119
2018-06-22 00:00:00+00,SHORT,2640,0.9,-0.04982541,379470.0,0.7704795
2018-07-06 00:00:00+00,SHORT,2938,0.07564762214164428,-0.025198266,1821500.0,0.7127021
2018-07-06 00:00:00+00,SHORT,4049,0.18551262266197277,-0.013391468,-23447.0,0.6973761
2018-07-09 00:00:00+00,SHORT,3744,1.0,-0.024015412,614830.0,0.7303073
2018-07-10 00:00:00+00,SHORT,4118,0.7850299429861853,-0.034227695,-66545.0,0.7209593
2018-07-10 00:00:00+00,SHORT,2816,0.27833222825954546,-0.025986213,75469.0,0.7859986
2018-07-10 00:00:00+00,SHORT,1664,0.3789119968698064,-0.017196808,67345.0,0.84527993
2018-07-13 00:00:00+00,SHORT,4107,1.0,-0.0228652,168000.0,0.75915074
2018-07-13 00:00:00+00,SHORT,4082,0.0,-0.032934714,570000.0,0.7230338
2018-07-16 00:00:00+00,SHORT,3683,0.3032790977300705,-0.04874005,-10831.0,0.7628009
2018-07-16 00:00:00+00,SHORT,2032,0.04798728405247433,-0.028750658,-166711.0,0.69511646
2018-07-19 00:00:00+00,SHORT,3261,0.0,-0.038138658,-111282.0,0.829882
2018-07-20 00:00:00+00,SHORT,2421,0.0,-0.04764835,11630.0,0.7257458
2018-07-23 00:00:00+00,SHORT,2740,0.0,-0.031216167,128626.0,0.8577808
2018-07-25 00:00:00+00,SHORT,1195,1.0,-0.057733208,328261.0,0.85586107
2018-07-26 00:00:00+00,SHORT,13,0.17304760034220812,-0.018013857,-6029.0,0.7260622
2018-07-30 00:00:00+00,SHORT,4223,0.28832847834984326,0.008425234,1205783.0,0.76086044
2018-07-31 00:00:00+00,SHORT,1051,0.48284185391644424,-0.022936966,646345.0,0.78663254
2018-07-31 00:00:00+00,SHORT,3831,0.5025288021930872,-0.0040036105,1176035.0,0.70206755
2018-07-31 00:00:00+00,SHORT,4000,0.0,-0.011610038,550917.0,0.82968485
2018-08-01 00:00:00+00,SHORT,85,0.36516295686468364,-0.018325953,492291.0,0.75583494
2018-08-01 00:00:00+00,SHORT,4223,0.12815770896020606,-0.0285875,809627.0,0.7871726
2018-08-02 00:00:00+00,SHORT,4223,0.0961662082920399,-0.044996522,831459.0,0.7054265
2018-08-03 00:00:00+00,SHORT,2137,0.0,-0.004669715,585915.0,0.800441
2018-08-03 00:00:00+00,SHORT,4223,0.06762360381533436,-0.043460794,817580.0,0.7840619
2018-08-06 00:00:00+00,SHORT,2137,0.1623188946190767,-0.019729508,169121.0,0.7777817
2018-08-06 00:00:00+00,SHORT,4223,0.03497230624440243,-0.05140759,-170551.0,0.76906514
