time,side,ticker_id,mv_up_composite_labels,ev_ebitda_industry_relative_df086,dist_lower_bb_50_2.0_df055
2016-07-07 00:00:00+00,LONG,3868,0.9803921568627451,0.1293,0.010980989
2016-07-08 00:00:00+00,LONG,3868,0.9607843137254902,0.1315,2.4180462E-4
2016-09-09 00:00:00+00,LONG,559,0.00374125987429381,0.0151,0.0046541076
2016-09-09 00:00:00+00,LONG,3841,0.0,0.1309,4.7328498E-4
2016-09-12 00:00:00+00,LONG,559,0.0,0.0151,-0.0041121524
2016-09-13 00:00:00+00,LONG,3748,0.0,0.0249,-0.0013505444
2016-09-14 00:00:00+00,LONG,559,0.31523289212927097,0.0151,0.012129533
2016-09-14 00:00:00+00,LONG,3748,0.24138708658428143,0.0249,-0.004593818
2016-09-15 00:00:00+00,LONG,559,0.29010567434893825,0.0154,-0.005165191
2016-09-16 00:00:00+00,LONG,559,0.2930909088654825,0.0152,0.0011731676
2016-09-19 00:00:00+00,LONG,559,0.26737665795315485,0.0152,-0.008014826
2016-09-27 00:00:00+00,LONG,2188,1.0,0.1408,-0.007405469
2016-10-26 00:00:00+00,LONG,540,1.0,0.0632,0.009576607
2016-10-27 00:00:00+00,LONG,540,0.9807692307692307,0.0633,0.004955629
2016-10-28 00:00:00+00,LONG,540,0.42895704208493096,0.0633,0.0025759996
2016-10-31 00:00:00+00,LONG,540,0.40951042806890553,0.0634,-0.005299729
2016-11-01 00:00:00+00,LONG,540,0.9230769230769231,0.0634,-0.0076822406
2016-11-01 00:00:00+00,LONG,791,1.0,0.0888,0.025283588
2016-11-02 00:00:00+00,LONG,2050,0.5924259491742286,0.027,0.03037068
2016-11-02 00:00:00+00,LONG,540,0.9038461538461539,0.0636,-0.0042943666
2016-11-02 00:00:00+00,LONG,791,1.0,0.0897,0.005657695
2016-11-03 00:00:00+00,LONG,2050,0.5742507254114453,0.0271,0.017436793
2016-11-03 00:00:00+00,LONG,13,0.22167510016084427,0.0319,0.012346578
2016-11-03 00:00:00+00,LONG,791,0.9523809523809523,0.0852,0.005303798
2016-11-04 00:00:00+00,LONG,2050,0.47624994043098606,0.0272,0.010894161
2016-11-04 00:00:00+00,LONG,13,0.39196782663454866,0.0319,0.0069275913
2016-11-07 00:00:00+00,LONG,13,0.18315763929707285,0.0319,0.0018260573
2016-11-08 00:00:00+00,LONG,13,0.16585831287173855,0.0319,0.0074660145
2016-11-09 00:00:00+00,LONG,2132,0.6607061982531365,0.0136,-0.008649361
2016-11-11 00:00:00+00,LONG,2297,0.5670598966130345,0.067,0.012660559
2016-11-14 00:00:00+00,LONG,2297,0.5204475590115853,0.0668,4.4615593E-4
2016-11-14 00:00:00+00,LONG,3573,1.0,0.129,0.005910723
2016-11-16 00:00:00+00,LONG,3573,0.9642857142857143,0.1277,0.0066382475
2016-11-17 00:00:00+00,LONG,3573,0.6010828317340807,0.1278,-0.004521869
2016-12-02 00:00:00+00,LONG,959,0.6100426583669619,0.0153,0.0027821222
2016-12-06 00:00:00+00,LONG,959,0.9259259259259259,0.0153,-0.004635758
2016-12-28 00:00:00+00,LONG,2665,1.0,0.0166,-0.004813045
2016-12-30 00:00:00+00,LONG,2665,0.9583333333333334,0.0165,-0.007052479
2017-01-26 00:00:00+00,LONG,3607,0.4960991379265289,0.0446,-0.0033389435
2017-01-26 00:00:00+00,LONG,3802,0.0,0.0105,0.017148888
2017-01-27 00:00:00+00,LONG,3607,0.5585895265793972,0.0442,0.0017916659
2017-01-30 00:00:00+00,LONG,3607,0.6024295293381369,0.0446,-0.0032459304
2017-01-31 00:00:00+00,LONG,2050,0.6254564276085849,0.0261,0.019535018
2017-01-31 00:00:00+00,LONG,3607,0.6413023279836707,0.0447,-0.004891763
2017-02-01 00:00:00+00,LONG,2050,0.5281014027954349,0.0264,-0.0063053444
2017-02-01 00:00:00+00,LONG,3607,0.6063214905599569,0.0448,-0.008553182
2017-02-02 00:00:00+00,LONG,2050,0.6045967829918945,0.0262,-0.008111848
2017-02-02 00:00:00+00,LONG,101,1.0,0.0454,0.003774212
2017-02-02 00:00:00+00,LONG,3607,0.6625506229640186,0.0444,-0.0058415723
2017-02-03 00:00:00+00,LONG,101,0.9477357044211049,0.0456,-0.008046993
2017-03-22 00:00:00+00,LONG,5,0.4791018893733155,0.0159,0.017473731
2017-04-13 00:00:00+00,LONG,2568,0.2108845767146531,0.0437,0.013267515
2017-04-13 00:00:00+00,LONG,3487,0.5571139005869917,0.0438,-0.0013593895
2017-04-17 00:00:00+00,LONG,2568,0.15317151362701903,0.0437,-1.8421785E-4
2017-04-18 00:00:00+00,LONG,2568,0.20011447001796503,0.0437,-0.0030797592
2017-04-19 00:00:00+00,LONG,2640,0.29370317700422044,0.1575,-0.0032479372
2017-05-08 00:00:00+00,LONG,3148,0.2939751600761235,0.1136,-0.008048801
2017-05-18 00:00:00+00,LONG,2972,0.35739841007608153,0.0359,0.008116465
2017-05-19 00:00:00+00,LONG,4223,0.0,0.1439,-0.008038392
2017-05-19 00:00:00+00,LONG,2972,0.1850225661915373,0.0359,0.0011524184
2017-05-26 00:00:00+00,LONG,3192,0.0,0.0226,0.03159952
2017-05-30 00:00:00+00,LONG,3192,0.9761904761904762,0.0235,0.007294643
2017-05-31 00:00:00+00,LONG,200,1.0,0.0169,0.009536627
2017-05-31 00:00:00+00,LONG,3702,0.0,0.1008,0.024421941
2017-06-02 00:00:00+00,LONG,200,0.9642857142857143,0.0169,-0.008694398
2017-06-05 00:00:00+00,LONG,200,0.9464285714285714,0.0169,-0.006795426
2017-06-06 00:00:00+00,LONG,200,0.9285714285714286,0.0169,0.0011458859
2017-06-07 00:00:00+00,LONG,3905,0.6521418559473936,0.0514,0.0051997355
2017-06-23 00:00:00+00,LONG,3855,0.42005380147622273,0.0636,-0.0053903647
2017-06-26 00:00:00+00,LONG,3855,0.4481290207785117,0.064,-0.0023067745
2017-07-27 00:00:00+00,LONG,3192,0.0,0.0251,-0.0043638684
2017-08-11 00:00:00+00,LONG,4250,1.0,0.1528,0.015667569
2017-08-11 00:00:00+00,LONG,2297,0.24857715632363764,0.1462,0.013131581
2017-08-14 00:00:00+00,LONG,4250,0.967741935483871,0.1531,-0.002545231
2017-08-15 00:00:00+00,LONG,4250,0.935483870967742,0.154,-0.008440171
2017-08-15 00:00:00+00,LONG,4050,1.0,0.1071,0.052234497
2017-08-16 00:00:00+00,LONG,4050,0.9814814814814815,0.107,0.026959307
2017-08-17 00:00:00+00,LONG,4250,0.8709677419354839,0.1542,-0.007842475
2017-08-17 00:00:00+00,LONG,4050,0.962962962962963,0.1081,0.010565683
2017-08-18 00:00:00+00,LONG,4250,0.8387096774193549,0.1539,-0.006681008
2017-08-18 00:00:00+00,LONG,4050,0.9444444444444444,0.1084,-0.00687237
2017-08-21 00:00:00+00,LONG,3192,1.0,0.0295,-0.0039760694
2017-08-23 00:00:00+00,LONG,4249,1.0,0.0441,0.0027387158
2017-08-29 00:00:00+00,LONG,540,0.8449096515837502,0.0138,2.9347897E-5
2017-08-30 00:00:00+00,LONG,540,0.9803921568627451,0.0138,-0.0061248983
2017-09-05 00:00:00+00,LONG,540,0.9215686274509804,0.1117,-0.0017329418
2017-09-05 00:00:00+00,LONG,559,0.2990288572899154,0.0307,-0.008652285
2017-09-06 00:00:00+00,LONG,540,0.9019607843137255,0.1094,-1.20752266E-4
2017-09-07 00:00:00+00,LONG,273,0.5517241379310345,0.0312,-0.00837699
2017-09-07 00:00:00+00,LONG,413,1.0,0.0539,0.010100996
2017-09-07 00:00:00+00,LONG,540,0.8823529411764706,0.1099,-0.006318926
2017-09-07 00:00:00+00,LONG,3241,1.0,0.0268,0.016474957
2017-09-08 00:00:00+00,LONG,2090,1.0,0.0221,0.010390265
2017-09-08 00:00:00+00,LONG,131,0.3590461739664511,0.1422,0.013963621
2017-09-08 00:00:00+00,LONG,413,0.9777777777777777,0.0539,0.010037641
2017-09-08 00:00:00+00,LONG,516,0.44504370668173615,0.028,0.003029148
2017-09-08 00:00:00+00,LONG,2972,0.7546430687196752,0.0996,0.0052753203
2017-09-08 00:00:00+00,LONG,3241,0.9666666666666667,0.0268,0.005113238
2017-09-11 00:00:00+00,LONG,2090,0.9320966352244063,0.0222,-0.0059249997
2017-09-14 00:00:00+00,LONG,266,0.39449477155531526,0.0456,0.004341632
2017-09-15 00:00:00+00,LONG,266,0.32710797589128743,0.0468,0.0035992714
2017-09-18 00:00:00+00,LONG,266,0.3492520073147831,0.0469,0.005531448
2017-09-19 00:00:00+00,LONG,266,0.2736752711390174,0.0473,-0.004666881
2017-09-20 00:00:00+00,LONG,266,0.3248572151243246,0.0476,-0.0077356976
2017-09-21 00:00:00+00,LONG,266,0.2085690620829008,0.0478,-0.004681799
2017-11-07 00:00:00+00,LONG,2665,0.0,0.0487,0.010597759
2017-11-08 00:00:00+00,LONG,2665,0.0,0.049,-9.5486944E-4
2017-11-09 00:00:00+00,LONG,2665,0.0,0.0492,0.0011745482
2017-11-10 00:00:00+00,LONG,2665,0.0,0.0494,-0.003301861
2017-11-15 00:00:00+00,LONG,475,0.0,0.0181,-4.7664405E-4
2017-11-15 00:00:00+00,LONG,638,0.1877839329483111,0.0299,0.012770301
2017-11-16 00:00:00+00,LONG,475,0.0,0.0182,-0.004254412
2017-11-16 00:00:00+00,LONG,638,0.1744363920849231,0.0304,-0.0081240935
2017-11-17 00:00:00+00,LONG,475,0.0,0.018,-0.0037755158
2017-11-27 00:00:00+00,LONG,638,0.11766636508935484,0.0299,-0.004365305
2017-12-05 00:00:00+00,LONG,273,0.9743589743589743,0.0203,-0.0066715437
2017-12-11 00:00:00+00,LONG,2285,0.4583221852356679,0.0605,0.0030005802
2017-12-12 00:00:00+00,LONG,2285,0.43439133253376916,0.0618,-0.0014475444
2018-02-02 00:00:00+00,LONG,2050,0.0,0.0607,0.0020903081
2018-02-08 00:00:00+00,LONG,874,1.0,0.1464,0.0794816
2018-02-09 00:00:00+00,LONG,475,0.0,0.0196,0.040327884
2018-02-09 00:00:00+00,LONG,874,0.9714285714285714,0.1529,0.0055076713
2018-02-12 00:00:00+00,LONG,475,0.0,0.0202,0.01731657
2018-02-13 00:00:00+00,LONG,475,0.0,0.0203,0.009676557
2018-02-15 00:00:00+00,LONG,475,0.0,0.0216,-0.007045901
2018-03-14 00:00:00+00,LONG,1888,0.4402892290959912,0.1444,-0.005903988
2018-03-23 00:00:00+00,LONG,3241,0.0,0.0572,0.0044196597
2018-03-23 00:00:00+00,LONG,3473,0.2502675340782986,0.0104,0.004436719
2018-03-28 00:00:00+00,LONG,411,0.35051082340330775,0.0518,-0.001724863
2018-04-06 00:00:00+00,LONG,557,1.0,0.0316,-0.008006366
2018-04-06 00:00:00+00,LONG,3241,0.3755091384123789,0.0566,-1.8198781E-4
2018-04-09 00:00:00+00,LONG,3241,0.3456182177538693,0.0565,-0.0056846654
2018-04-25 00:00:00+00,LONG,559,0.4665130078589052,0.0657,-0.0039890073
2018-05-01 00:00:00+00,LONG,2248,0.0,0.0443,-0.0020006043
2018-05-01 00:00:00+00,LONG,2681,0.0,0.0368,0.05954896
2018-05-02 00:00:00+00,LONG,2681,0.0,0.0368,0.04890655
2018-05-03 00:00:00+00,LONG,2681,0.0,0.0376,0.015990915
2018-05-03 00:00:00+00,LONG,3293,0.6706983655512958,0.0199,-0.0046763765
2018-05-04 00:00:00+00,LONG,2681,0.0,0.0374,0.014972577
2018-05-04 00:00:00+00,LONG,1585,0.3469114884132583,0.039,0.031499248
2018-05-07 00:00:00+00,LONG,2681,0.0,0.0376,-5.9286435E-4
2018-05-07 00:00:00+00,LONG,1585,0.2611070243921782,0.0391,0.016940294
2018-05-08 00:00:00+00,LONG,1585,0.23740043917372936,0.0396,-0.0044359667
2018-05-09 00:00:00+00,LONG,2665,0.2584457855649552,0.0404,-0.007879617
2018-05-15 00:00:00+00,LONG,3748,0.3619021797944954,0.0678,0.035452038
2018-05-16 00:00:00+00,LONG,3748,0.2689385285944343,0.0675,-2.0953036E-4
2018-05-18 00:00:00+00,LONG,3748,0.2696890201731844,0.0682,0.004278765
2018-05-21 00:00:00+00,LONG,3748,0.0,0.0685,0.015846455
2018-05-22 00:00:00+00,LONG,3748,0.275882039419465,0.0684,-0.008178125
2018-05-24 00:00:00+00,LONG,2720,0.0,0.039,0.004098198
2018-06-19 00:00:00+00,LONG,3815,0.0,0.1111,0.003967195
2018-06-21 00:00:00+00,LONG,3815,0.0,0.1159,-0.0022633448
2018-07-02 00:00:00+00,LONG,194,0.0,0.0646,6.1739737E-4
2018-07-02 00:00:00+00,LONG,475,0.0,0.0433,0.011821037
2018-07-02 00:00:00+00,LONG,1803,0.0,0.0304,0.015918354
2018-07-03 00:00:00+00,LONG,194,0.0,0.0637,0.0065106126
2018-07-03 00:00:00+00,LONG,475,0.0,0.0429,0.0114606805
2018-07-03 00:00:00+00,LONG,1803,0.0,0.032,0.012199646
2018-07-05 00:00:00+00,LONG,194,0.0,0.0633,-0.003646074
2018-07-05 00:00:00+00,LONG,475,0.0,0.0429,7.228019E-4
2018-07-05 00:00:00+00,LONG,1803,0.0,0.0321,-0.0011643271
2018-07-06 00:00:00+00,LONG,194,0.0,0.0647,-0.008343016
2018-07-06 00:00:00+00,LONG,475,0.0,0.0439,-0.004156639
2018-07-06 00:00:00+00,LONG,1803,0.0,0.0321,-0.008063405
2018-07-13 00:00:00+00,LONG,101,0.6452130155281025,0.0371,-0.0020153788
2018-07-16 00:00:00+00,LONG,101,0.29815603136147034,0.0372,-0.008559568
2018-07-20 00:00:00+00,LONG,2006,0.6306718720845905,0.0116,0.02501755
2018-07-23 00:00:00+00,LONG,2006,0.3983944907861833,0.0117,-6.0090923E-4
2018-07-24 00:00:00+00,LONG,2006,0.657000327785461,0.0117,0.0034444216
2018-07-27 00:00:00+00,LONG,1300,0.0,0.0211,0.0047073034
2018-08-01 00:00:00+00,LONG,1748,0.0,0.1412,-0.008688925
2018-08-03 00:00:00+00,LONG,13,0.0,0.0513,-0.008697211
2018-08-10 00:00:00+00,LONG,200,0.0,0.1062,-0.0019835336
2018-08-13 00:00:00+00,LONG,200,0.0,0.1096,0.0018568593
2018-08-15 00:00:00+00,LONG,200,0.0,0.1091,-0.007513663
2018-08-15 00:00:00+00,LONG,3335,0.0,0.1288,-0.004551883
2018-10-10 00:00:00+00,LONG,1043,0.3948417563095049,0.0103,0.042028178
2018-10-11 00:00:00+00,LONG,1043,0.30306092476448004,0.0106,0.004355157
2018-10-12 00:00:00+00,LONG,475,0.6281918786072475,0.0104,0.026535872
2018-10-12 00:00:00+00,LONG,3310,0.0,0.0309,0.018584687
2018-10-15 00:00:00+00,LONG,475,0.0,0.0106,0.0063136593
2018-10-15 00:00:00+00,LONG,3310,0.0,0.0312,-0.0020042122
2018-10-18 00:00:00+00,LONG,4163,0.975609756097561,0.0364,-0.008025721
2018-10-23 00:00:00+00,LONG,4163,0.9024390243902439,0.0363,-0.0071884487
2018-10-23 00:00:00+00,LONG,540,0.0,0.0638,0.048274916
2018-10-24 00:00:00+00,LONG,5,0.23850689128860164,0.0254,0.011382671
2018-10-24 00:00:00+00,LONG,4163,0.8780487804878049,0.0359,0.009823779
2018-10-24 00:00:00+00,LONG,2479,1.0,0.0203,0.023274602
2018-10-24 00:00:00+00,LONG,475,0.3962396526416463,0.0108,-7.444592E-4
2018-10-24 00:00:00+00,LONG,540,0.9655172413793104,0.0648,0.054511577
2018-10-24 00:00:00+00,LONG,3218,0.6979386673074981,0.0964,0.04491797
2018-10-25 00:00:00+00,LONG,540,0.0,0.0646,0.010070389
2018-10-25 00:00:00+00,LONG,3218,0.5664170636276517,0.0972,0.01812544
2018-10-26 00:00:00+00,LONG,101,1.0,0.041,0.034142576
2018-10-26 00:00:00+00,LONG,266,0.0,0.0201,-0.00236197
2018-10-26 00:00:00+00,LONG,540,0.896551724137931,0.0649,0.010824818
2018-10-26 00:00:00+00,LONG,1668,0.17184258388508683,0.0943,0.016197173
2018-10-29 00:00:00+00,LONG,101,0.962962962962963,0.0412,0.014310001
2018-10-29 00:00:00+00,LONG,559,0.0,0.0175,0.013682048
2018-10-30 00:00:00+00,LONG,559,0.0,0.0175,-0.004137866
2018-12-14 00:00:00+00,LONG,3610,0.0,0.0768,-0.0015875631
2018-12-24 00:00:00+00,LONG,13,0.4667492355197784,0.0513,0.059227247
2018-12-24 00:00:00+00,LONG,266,0.8797269681947996,0.0293,0.02813768
2018-12-24 00:00:00+00,LONG,401,1.0,0.0669,0.036604896
2018-12-24 00:00:00+00,LONG,540,1.0,0.0604,0.016543087
2018-12-26 00:00:00+00,LONG,237,1.0,0.0246,0.010659077
2018-12-26 00:00:00+00,LONG,266,0.9827586206896551,0.0289,-0.007985737
2018-12-26 00:00:00+00,LONG,2728,1.0,0.0949,-0.0077026375
2018-12-28 00:00:00+00,LONG,2898,1.0,0.1279,0.00974022
2018-12-31 00:00:00+00,LONG,2898,0.9473684210526316,0.1263,0.0032391918
2019-01-02 00:00:00+00,LONG,562,0.30596980173884925,0.0798,-0.0022509429
2019-01-03 00:00:00+00,LONG,562,0.3141270655651703,0.0798,-0.0059095467
2019-01-03 00:00:00+00,LONG,2661,0.8666666666666667,0.0102,2.1117198E-4
2019-02-11 00:00:00+00,LONG,3573,0.0,0.0633,-0.0075144717
2019-02-11 00:00:00+00,LONG,3897,1.0,0.0883,0.014512068
2019-03-01 00:00:00+00,LONG,2720,1.0,0.0793,0.0050124815
2019-03-04 00:00:00+00,LONG,2720,0.6583594369210662,0.0831,-0.0066927252
2019-03-12 00:00:00+00,LONG,3862,0.0,0.0107,-0.004935927
2019-03-22 00:00:00+00,LONG,1651,0.0,0.0968,0.0032137262
2019-03-22 00:00:00+00,LONG,3868,0.05912551270464595,0.1273,4.8977876E-4
2019-03-25 00:00:00+00,LONG,2067,0.7870744707916344,0.0104,0.009032961
2019-03-25 00:00:00+00,LONG,1651,0.4455767423849277,0.0979,0.0026149529
2019-03-25 00:00:00+00,LONG,3868,0.0,0.1272,-0.0014551787
2019-03-26 00:00:00+00,LONG,2067,0.4647659051216217,0.0105,-0.003561448
2019-03-26 00:00:00+00,LONG,1651,0.39804605878000376,0.0962,-0.0014237275
2019-03-26 00:00:00+00,LONG,3862,0.3835489075422631,0.0113,0.005886721
2019-03-27 00:00:00+00,LONG,1651,0.0,0.0944,0.0032081786
2019-05-13 00:00:00+00,LONG,3830,1.0,0.0671,0.009095887
2019-05-29 00:00:00+00,LONG,2071,0.5082808210902554,0.1275,0.019997196
2019-05-30 00:00:00+00,LONG,2071,0.4346938932178405,0.1269,0.0016123372
2019-05-31 00:00:00+00,LONG,2071,0.3679708226610771,0.128,0.016736344
2019-05-31 00:00:00+00,LONG,111,0.0,0.0102,0.01986764
2019-05-31 00:00:00+00,LONG,412,0.3218853961375595,0.0404,0.03291422
2019-05-31 00:00:00+00,LONG,835,0.3706975124299743,0.0385,0.01796853
2019-05-31 00:00:00+00,LONG,3309,0.3351566204022801,0.0359,0.001495801
2019-05-31 00:00:00+00,LONG,3855,0.0,0.0251,0.023675248
2019-06-03 00:00:00+00,LONG,4097,0.36107703004533365,0.0298,0.0045386297
2019-06-03 00:00:00+00,LONG,2071,0.43499262608728495,0.1282,0.008821091
2019-06-03 00:00:00+00,LONG,73,0.15068167352918144,0.054,-0.0033900496
2019-06-03 00:00:00+00,LONG,111,0.0,0.0102,-0.005015652
2019-06-03 00:00:00+00,LONG,234,1.0,0.0398,0.0066690585
2019-06-03 00:00:00+00,LONG,412,0.3532270387072151,0.0406,0.016626848
2019-06-03 00:00:00+00,LONG,413,0.49055827837129845,0.0551,-0.005876888
2019-06-03 00:00:00+00,LONG,835,0.46647330561971756,0.0385,0.0021889107
2019-06-03 00:00:00+00,LONG,3309,0.0,0.036,-0.006489593
2019-06-03 00:00:00+00,LONG,1677,0.647066318885665,0.1148,0.047451984
2019-06-03 00:00:00+00,LONG,1678,1.0,0.1148,0.04859121
2019-06-03 00:00:00+00,LONG,3855,0.0,0.0252,-0.0042511183
2019-06-04 00:00:00+00,LONG,1677,0.9772727272727273,0.1147,0.023275364
2019-06-04 00:00:00+00,LONG,1678,0.9772727272727273,0.1147,0.025187286
2019-06-05 00:00:00+00,LONG,1677,0.6354243029514574,0.1145,0.02411383
2019-06-05 00:00:00+00,LONG,1678,0.5861945297841546,0.1145,0.024941044
2019-06-06 00:00:00+00,LONG,1677,0.9318181818181819,0.1138,0.013734427
2019-06-06 00:00:00+00,LONG,1678,0.9318181818181819,0.1138,0.013585547
2019-06-14 00:00:00+00,LONG,76,0.0,0.1437,-0.0066717654
2019-06-17 00:00:00+00,LONG,76,0.0,0.141,-0.005242793
2019-08-05 00:00:00+00,LONG,580,0.1877938245561227,0.0818,0.016959833
2019-08-05 00:00:00+00,LONG,2720,1.0,0.0867,0.06388655
2019-08-05 00:00:00+00,LONG,4072,0.40566178892026344,0.1408,0.0825722
2019-08-06 00:00:00+00,LONG,580,0.1370211623673159,0.0867,4.3949828E-4
2019-08-06 00:00:00+00,LONG,2720,0.9777777777777777,0.0827,0.04709056
2019-08-06 00:00:00+00,LONG,4072,0.9714285714285714,0.1495,0.038686566
2019-08-07 00:00:00+00,LONG,2720,0.9555555555555556,0.0921,0.022051223
2019-08-07 00:00:00+00,LONG,4072,0.35441663797742623,0.1481,0.029385082
2019-08-14 00:00:00+00,LONG,1131,1.0,0.157,0.011215739
2019-08-15 00:00:00+00,LONG,4097,1.0,0.0389,0.018143706
2019-08-15 00:00:00+00,LONG,2067,0.0,0.0161,0.002138587
2019-08-15 00:00:00+00,LONG,2090,1.0,0.0318,0.0047617434
2019-08-15 00:00:00+00,LONG,2327,0.572951524668514,0.0181,0.0100842
2019-08-15 00:00:00+00,LONG,2343,1.0,0.0828,0.012351923
2019-08-15 00:00:00+00,LONG,562,0.5870774717495141,0.1458,0.014800802
2019-08-15 00:00:00+00,LONG,835,0.7046637824014876,0.0524,0.018095417
2019-08-15 00:00:00+00,LONG,1131,0.9545454545454546,0.1577,-0.002912492
2019-08-15 00:00:00+00,LONG,3473,0.6449284880837873,0.0216,0.040976636
2019-08-16 00:00:00+00,LONG,4097,0.9705882352941176,0.039,-0.007047366
2019-08-16 00:00:00+00,LONG,562,0.5295820726745819,0.1458,0.004599082
2019-08-16 00:00:00+00,LONG,835,0.5082963813717275,0.0524,0.0030782174
2019-08-16 00:00:00+00,LONG,3473,0.506392658844405,0.0216,9.444255E-6
2019-08-19 00:00:00+00,LONG,562,0.48317996734976426,0.1459,-0.0046860413
2019-08-19 00:00:00+00,LONG,835,0.4547133159808261,0.0524,-0.0033632342
2019-08-20 00:00:00+00,LONG,562,0.5242921215889694,0.1458,1.468741E-4
2019-08-20 00:00:00+00,LONG,835,0.5814439227478074,0.0524,0.004025515
2019-08-21 00:00:00+00,LONG,562,0.49182774864566975,0.1459,-0.0067601455
2019-08-21 00:00:00+00,LONG,2661,0.7188862871577816,0.0203,0.066374965
2019-08-21 00:00:00+00,LONG,835,0.544271703565626,0.0524,-0.005865526
2019-08-22 00:00:00+00,LONG,2661,0.9565217391304348,0.0204,0.021819603
2019-08-23 00:00:00+00,LONG,562,0.5222605547080127,0.1458,-0.0044624847
2019-08-23 00:00:00+00,LONG,3309,0.5328405016993221,0.1082,0.0063575553
2019-08-23 00:00:00+00,LONG,1896,0.4121094131910329,0.0884,-0.0064221877
2019-08-26 00:00:00+00,LONG,3309,0.46866485830086296,0.1083,-0.002341553
2019-08-27 00:00:00+00,LONG,157,0.5910368144830442,0.0164,0.010900563
2019-08-27 00:00:00+00,LONG,3309,0.47901511460461654,0.1082,-0.0020766794
2019-08-28 00:00:00+00,LONG,157,0.34654433642577875,0.0167,-0.0054616807
2019-08-28 00:00:00+00,LONG,555,0.7316385855646705,0.0108,0.011993211
2019-10-03 00:00:00+00,LONG,395,0.7685255520732137,0.0112,0.009751229
2019-10-04 00:00:00+00,LONG,395,0.800700783189598,0.0112,-0.00866003
2019-10-07 00:00:00+00,LONG,395,0.8489099625955737,0.0112,-0.00447543
2019-10-08 00:00:00+00,LONG,395,0.7782275748914844,0.0112,0.0024341114
2019-10-08 00:00:00+00,LONG,1081,0.16502813700992103,0.0148,-0.0016524796
2019-10-10 00:00:00+00,LONG,2830,1.0,0.0265,0.011486862
2019-10-11 00:00:00+00,LONG,1043,0.48237771050194084,0.0114,0.0093042385
2019-10-14 00:00:00+00,LONG,1043,0.16648827317875037,0.0114,0.0037015507
2019-10-16 00:00:00+00,LONG,1043,0.0,0.0113,-0.00817145
2019-10-23 00:00:00+00,LONG,2079,1.0,0.0356,0.0016391606
2019-10-23 00:00:00+00,LONG,2350,0.46867108288359677,0.0146,0.0064954353
2019-10-23 00:00:00+00,LONG,1286,1.0,0.044,0.019193662
2019-10-24 00:00:00+00,LONG,2079,0.9705882352941176,0.0367,-0.0015499254
2019-10-25 00:00:00+00,LONG,2079,0.9411764705882353,0.0373,-0.0064535104
2019-11-06 00:00:00+00,LONG,580,0.0,0.0565,0.020687321
2019-11-06 00:00:00+00,LONG,3866,0.0,0.0265,0.0450305
2019-11-07 00:00:00+00,LONG,3866,0.0,0.0289,0.018913332
2019-11-08 00:00:00+00,LONG,580,0.0,0.0876,-0.0054654856
2019-11-08 00:00:00+00,LONG,3866,0.0,0.0269,0.020907726
2019-11-11 00:00:00+00,LONG,580,0.0,0.0877,2.0038224E-4
2019-11-11 00:00:00+00,LONG,3866,0.0,0.0262,0.0059316955
2019-11-12 00:00:00+00,LONG,580,0.0,0.0921,6.056681E-4
2019-11-12 00:00:00+00,LONG,3866,0.0,0.0251,0.011676586
2019-11-13 00:00:00+00,LONG,580,0.0,0.0924,-0.006317387
2019-11-13 00:00:00+00,LONG,3866,0.0,0.0186,4.652202E-4
2019-12-16 00:00:00+00,LONG,3758,1.0,0.0446,-0.0040260144
2019-12-30 00:00:00+00,LONG,1896,0.5,0.0285,-0.008685603
2020-01-07 00:00:00+00,LONG,988,0.0,0.0341,-0.0032768701
2020-01-10 00:00:00+00,LONG,988,0.0,0.0331,-0.0073994757
2020-01-21 00:00:00+00,LONG,1631,1.0,0.0212,0.0058569456
2020-01-22 00:00:00+00,LONG,1631,0.962962962962963,0.0217,-0.0070738764
2020-01-24 00:00:00+00,LONG,1631,0.8888888888888888,0.0222,-0.00581936
2020-01-31 00:00:00+00,LONG,1631,0.7037037037037037,0.0241,-0.0075200573
2020-03-17 00:00:00+00,LONG,2661,0.9696969696969697,0.0437,0.0038746584
2020-03-19 00:00:00+00,LONG,3815,0.0,0.0804,0.003697644
2020-03-23 00:00:00+00,LONG,2061,1.0,0.1085,0.07870005
2020-03-23 00:00:00+00,LONG,4237,1.0,0.0507,0.05073112
2020-03-23 00:00:00+00,LONG,3758,1.0,0.0112,0.072906256
2020-03-23 00:00:00+00,LONG,1960,1.0,0.0384,0.05846234
2020-03-24 00:00:00+00,LONG,3758,0.9642857142857143,0.014,0.008348906
2020-03-25 00:00:00+00,LONG,3758,0.9285714285714286,0.0128,0.010928892
2020-03-27 00:00:00+00,LONG,3758,0.8571428571428572,0.0107,0.008397829
2020-04-03 00:00:00+00,LONG,2665,1.0,0.1464,0.01899066
2020-06-15 00:00:00+00,LONG,2262,0.1524084075075349,0.1065,-0.003036677
2020-06-15 00:00:00+00,LONG,558,0.5719206199807582,0.053,0.024715528
2020-06-16 00:00:00+00,LONG,558,0.46708998591241613,0.0539,-0.007045502
2020-06-17 00:00:00+00,LONG,558,0.42470657232792824,0.0551,-0.0064964117
2020-06-18 00:00:00+00,LONG,558,0.4550950692308044,0.054,0.009135155
2020-06-19 00:00:00+00,LONG,558,0.3563206694257002,0.0533,-0.0013689218
2020-06-26 00:00:00+00,LONG,2084,0.24245611501819442,0.1042,0.011599653
