time,side,ticker_id,mv_dn_composite_labels,skew_weighted_20_df037,dist_upper_bb_20_2.5_df055
2016-03-30 00:00:00+00,SHORT,1423,0.5043844858275733,0.3588549,-0.010544554
2016-03-31 00:00:00+00,SHORT,2910,1.0,0.34052446,-0.0036377166
2016-03-31 00:00:00+00,SHORT,3804,0.0,0.31248653,-0.011356619
2016-04-01 00:00:00+00,SHORT,900,0.8271434731421183,0.27936715,-0.00770345
2016-04-04 00:00:00+00,SHORT,84,1.0,0.6156823,-0.008728616
2016-04-04 00:00:00+00,SHORT,853,0.3162548956098571,0.5920425,-0.010108996
2016-04-04 00:00:00+00,SHORT,4073,0.6606377715833802,0.50247526,-0.010643458
2016-04-04 00:00:00+00,SHORT,4088,1.0,0.47480655,-0.0117780715
2016-04-06 00:00:00+00,SHORT,2534,0.6980975988848009,0.35477492,-0.008680153
2016-04-06 00:00:00+00,SHORT,834,0.29733910205409786,0.30628672,-0.0013116382
2016-04-11 00:00:00+00,SHORT,1807,1.0,0.3115171,-0.0064096507
2016-04-12 00:00:00+00,SHORT,356,0.0,0.41295436,0.004317086
2016-04-13 00:00:00+00,SHORT,374,0.4020514285619446,0.3583687,-0.008122819
2016-04-13 00:00:00+00,SHORT,3283,0.0,0.3438819,-0.007617186
2016-04-13 00:00:00+00,SHORT,1615,1.0,0.51513374,0.007294754
2016-04-13 00:00:00+00,SHORT,3988,1.0,0.45644203,0.012073175
2016-04-14 00:00:00+00,SHORT,374,0.384552275121459,0.3278932,-0.011166485
2016-04-14 00:00:00+00,SHORT,3677,0.5512379838406918,0.41281202,-0.0039990866
2016-04-15 00:00:00+00,SHORT,2640,1.0,0.41628698,-0.012516666
2016-04-19 00:00:00+00,SHORT,2543,0.6238523392272033,0.3257181,-0.008289831
2016-04-19 00:00:00+00,SHORT,622,0.4072109816330483,0.41228622,0.0056958417
2016-04-20 00:00:00+00,SHORT,2367,0.33160889938628785,0.35680184,-0.008343029
2016-04-20 00:00:00+00,SHORT,498,1.0,0.4110354,-0.01078136
2016-04-20 00:00:00+00,SHORT,622,0.5306977568337671,0.3471593,-0.009686399
2016-04-20 00:00:00+00,SHORT,3236,1.0,0.5290424,-0.006717426
2016-04-21 00:00:00+00,SHORT,2692,0.39585899526071777,0.4626641,0.050315056
2016-04-21 00:00:00+00,SHORT,765,0.42275890353898316,0.40438542,0.009424535
2016-04-21 00:00:00+00,SHORT,3114,0.3692317911751656,0.5786242,0.04123559
2016-04-21 00:00:00+00,SHORT,1897,1.0,0.32544574,-0.006030025
2016-04-22 00:00:00+00,SHORT,4118,1.0,0.3090791,-0.01145242
2016-04-22 00:00:00+00,SHORT,2692,0.20193198321278313,0.4392555,0.0019942743
2016-04-22 00:00:00+00,SHORT,3114,0.21691051046530924,0.48394838,7.9971965E-4
2016-04-22 00:00:00+00,SHORT,3192,0.30895911331381093,0.31221592,-0.0095036635
2016-04-22 00:00:00+00,SHORT,3241,0.0,0.39192536,0.005312296
2016-04-22 00:00:00+00,SHORT,1664,0.38626605675402753,0.31941515,-0.010281844
2016-04-22 00:00:00+00,SHORT,3861,1.0,0.412325,-3.180876E-4
2016-04-27 00:00:00+00,SHORT,4164,0.4621473873905737,0.42182535,-0.009356548
2016-04-27 00:00:00+00,SHORT,2742,0.0,0.28986093,-0.008099149
2016-04-27 00:00:00+00,SHORT,2936,0.6438578719507059,0.4365677,-0.0020641114
2016-04-27 00:00:00+00,SHORT,2986,0.38356840080992216,0.3472256,-0.004338989
2016-04-27 00:00:00+00,SHORT,1534,0.18886012415504472,0.3845262,0.015655601
2016-04-27 00:00:00+00,SHORT,3596,0.46537761243356074,0.35305297,0.027217299
2016-04-28 00:00:00+00,SHORT,1752,0.4847135754049819,0.36193472,-0.0076727313
2016-04-29 00:00:00+00,SHORT,2877,0.4339112589771981,0.54626125,0.03367613
2016-05-02 00:00:00+00,SHORT,2365,0.5205061806645445,0.36368525,-0.009448433
2016-05-02 00:00:00+00,SHORT,2877,0.5174529793132121,0.5690446,-0.0056877946
2016-05-02 00:00:00+00,SHORT,901,1.0,0.31963012,-0.010693347
2016-05-02 00:00:00+00,SHORT,1368,0.6149644208819854,0.3446569,-0.0023389584
2016-05-04 00:00:00+00,SHORT,4231,0.0,0.49919486,-0.0021215666
2016-05-06 00:00:00+00,SHORT,2345,0.0,0.37247914,0.0021546804
2016-05-09 00:00:00+00,SHORT,15,0.5768457057932699,0.5594603,-0.002048726
2016-05-10 00:00:00+00,SHORT,15,0.49829756886671334,0.48153764,-0.009360172
2016-05-10 00:00:00+00,SHORT,1734,0.24573618324797059,0.27449697,-0.008744515
2016-05-12 00:00:00+00,SHORT,907,1.0,0.4174649,-0.008190658
2016-05-16 00:00:00+00,SHORT,1112,0.0,0.510339,-0.012577282
2016-05-20 00:00:00+00,SHORT,788,0.2944944227814961,0.45166603,-0.0011843316
2016-05-27 00:00:00+00,SHORT,4223,0.14989351310287782,0.47811487,-0.010680376
2016-05-27 00:00:00+00,SHORT,133,0.1269648767352169,0.33758402,-0.009232918
2016-05-31 00:00:00+00,SHORT,401,0.2164741773300311,0.31124914,-0.012464712
2016-05-31 00:00:00+00,SHORT,2541,0.16235361865459244,0.29306373,-0.011337538
2016-05-31 00:00:00+00,SHORT,1677,0.49106286558007034,0.3145097,-0.008255136
2016-05-31 00:00:00+00,SHORT,1678,0.6076702658118286,0.2903135,-0.008629572
2016-06-01 00:00:00+00,SHORT,1678,0.5396382393548698,0.3544525,-0.011954258
2016-06-02 00:00:00+00,SHORT,1690,0.3318172626487077,0.61677176,-0.009799485
2016-06-03 00:00:00+00,SHORT,374,0.23127851818210302,0.53363687,-0.0075009707
2016-06-06 00:00:00+00,SHORT,664,0.0,0.2744787,-0.0048930435
2016-06-06 00:00:00+00,SHORT,3793,0.5240386786857444,0.40375873,0.0032472133
2016-06-07 00:00:00+00,SHORT,2431,0.2944983273504738,0.30183777,-0.012433438
2016-06-07 00:00:00+00,SHORT,523,0.5494591543777751,0.3142324,-0.006260037
2016-06-07 00:00:00+00,SHORT,2815,1.0,0.28028607,-0.0056435596
2016-06-07 00:00:00+00,SHORT,3613,0.0,0.41821542,-0.003897581
2016-06-07 00:00:00+00,SHORT,3855,0.2869263247971767,0.2729396,-0.008479878
2016-06-08 00:00:00+00,SHORT,2088,0.2843566635568852,0.48397234,-0.0060606836
2016-06-08 00:00:00+00,SHORT,192,0.0,0.37747076,-8.569348E-4
2016-06-08 00:00:00+00,SHORT,555,0.37706429560829385,0.2863985,-0.003337795
2016-06-08 00:00:00+00,SHORT,562,0.4835254412233008,0.4582054,-0.005383639
2016-06-08 00:00:00+00,SHORT,2690,0.5627737369472904,0.37620327,0.009828327
2016-06-08 00:00:00+00,SHORT,684,0.12737468064399926,0.35653338,-0.00498799
2016-06-08 00:00:00+00,SHORT,897,1.0,0.4414163,0.0013090711
2016-06-08 00:00:00+00,SHORT,934,1.0,0.3822043,-0.010006073
2016-06-08 00:00:00+00,SHORT,1205,0.2905827352936536,0.29439154,-0.0028617103
2016-06-08 00:00:00+00,SHORT,1262,0.4917927097464317,0.28355622,-0.005379024
2016-06-08 00:00:00+00,SHORT,1280,0.2790794367323786,0.29850256,-0.003031045
2016-06-08 00:00:00+00,SHORT,3466,0.21439238570597607,0.34393394,-0.009762389
2016-06-08 00:00:00+00,SHORT,1423,0.39235672675538985,0.44084352,-0.010880716
2016-06-08 00:00:00+00,SHORT,1471,1.0,0.29762983,-0.008892184
2016-06-08 00:00:00+00,SHORT,3595,0.2994019160443466,0.38249707,0.0046024816
2016-06-08 00:00:00+00,SHORT,3681,0.46845829703605096,0.34074944,-0.004830024
2016-06-08 00:00:00+00,SHORT,3815,0.4385270733408972,0.34673446,0.0071350127
2016-06-08 00:00:00+00,SHORT,1770,0.7404854269900218,0.2979365,-0.010153021
2016-06-08 00:00:00+00,SHORT,3822,0.29134870476421726,0.46219328,-0.011066672
2016-06-08 00:00:00+00,SHORT,1826,0.38998293031210274,0.35276893,-0.002139042
2016-06-08 00:00:00+00,SHORT,1897,0.20166475409895687,0.39454994,-0.0037194586
2016-06-08 00:00:00+00,SHORT,1922,0.20956933064582714,0.32552403,-0.007318424
2016-06-08 00:00:00+00,SHORT,2042,0.09466247798042561,0.3250633,-0.007045457
2016-06-09 00:00:00+00,SHORT,4113,0.0,0.29615724,0.003050514
2016-06-09 00:00:00+00,SHORT,397,0.287195745163242,0.3592038,-0.0032670256
2016-06-09 00:00:00+00,SHORT,1205,0.2387706502284045,0.27807808,-0.012400534
2016-06-09 00:00:00+00,SHORT,1848,0.28975036152587386,0.3519362,-0.0022160262
2016-06-09 00:00:00+00,SHORT,3907,0.0,0.31160232,-0.010384278
2016-06-09 00:00:00+00,SHORT,1922,0.11877754320457416,0.47149605,-0.012005208
2016-06-13 00:00:00+00,SHORT,1838,0.0,0.50984424,-0.010272588
2016-06-14 00:00:00+00,SHORT,3078,1.0,0.62599325,0.014852514
2016-06-14 00:00:00+00,SHORT,1360,0.0,0.65455186,0.048643745
2016-06-20 00:00:00+00,SHORT,2370,0.46209719587697584,0.35106736,-0.0052616573
2016-06-20 00:00:00+00,SHORT,3049,0.3080971704238693,0.304132,-0.0036266958
2016-06-20 00:00:00+00,SHORT,3153,0.1573407194290932,0.3451872,-9.3568146E-4
2016-06-20 00:00:00+00,SHORT,3293,0.0,0.3248672,-0.012137991
2016-06-20 00:00:00+00,SHORT,1593,0.0,0.40273845,-0.004787927
2016-06-20 00:00:00+00,SHORT,1819,0.0,0.34415892,-0.007827198
2016-06-21 00:00:00+00,SHORT,3067,0.2608759043632995,0.4422219,-0.009455185
2016-06-21 00:00:00+00,SHORT,3293,0.0,0.3371821,-0.011182382
2016-06-21 00:00:00+00,SHORT,1593,0.0,0.4537579,-0.0034653952
2016-06-21 00:00:00+00,SHORT,1819,0.1358394765678889,0.40983576,-0.0066646333
2016-06-22 00:00:00+00,SHORT,1593,0.3631945467755136,0.3116346,-0.010529558
2016-06-23 00:00:00+00,SHORT,1,0.1178407126988859,0.2712016,-0.004662184
2016-06-23 00:00:00+00,SHORT,2055,0.0,0.39524993,-0.009655684
2016-06-23 00:00:00+00,SHORT,2066,0.048696503267083434,0.29777858,-0.007688295
2016-06-23 00:00:00+00,SHORT,2070,0.0,0.3521492,-0.0026436124
2016-06-23 00:00:00+00,SHORT,2085,0.2266129239397679,0.27967668,0.0042572375
2016-06-23 00:00:00+00,SHORT,4218,0.0,0.3706941,0.0041045793
2016-06-23 00:00:00+00,SHORT,135,0.7640380972525398,0.29909024,0.0032712745
2016-06-23 00:00:00+00,SHORT,142,1.0,0.35701087,-0.010459759
2016-06-23 00:00:00+00,SHORT,2285,0.0,0.45313498,-0.008676478
2016-06-23 00:00:00+00,SHORT,2393,0.0,0.36154142,-0.011539508
2016-06-23 00:00:00+00,SHORT,2567,0.08722936508134707,0.45593154,0.012410393
2016-06-23 00:00:00+00,SHORT,522,0.3126924768177005,0.43225163,-0.0118366135
2016-06-23 00:00:00+00,SHORT,765,0.0,0.4624678,0.002110586
2016-06-23 00:00:00+00,SHORT,3127,0.34456823068302045,0.5303335,-0.007466772
2016-06-23 00:00:00+00,SHORT,1108,0.1809175961309533,0.3322614,-0.0061044875
2016-06-23 00:00:00+00,SHORT,3271,1.0,0.31749308,-0.0018514107
2016-06-23 00:00:00+00,SHORT,1236,0.38854380826771323,0.31068033,2.0427778E-4
2016-06-23 00:00:00+00,SHORT,1454,1.0,0.4431056,-0.009250238
2016-06-23 00:00:00+00,SHORT,1593,0.11905962994524766,0.34625068,-0.0032419988
2016-06-23 00:00:00+00,SHORT,3695,0.47253560831306224,0.42678386,-0.009370218
2016-06-23 00:00:00+00,SHORT,1700,0.0,0.30689865,-0.010890569
2016-06-23 00:00:00+00,SHORT,3754,0.0,0.31113583,0.0016259488
2016-06-23 00:00:00+00,SHORT,4083,0.0,0.42612106,-0.011322944
2016-07-06 00:00:00+00,SHORT,2125,0.7102871710901643,0.29141253,-2.0306413E-4
2016-07-06 00:00:00+00,SHORT,1673,0.710833645057758,0.45513844,-0.002878994
2016-07-14 00:00:00+00,SHORT,188,0.3835114422999792,0.38492337,-0.0061897007
2016-07-14 00:00:00+00,SHORT,3744,0.8516820250516279,0.35521954,0.0027708958
2016-07-22 00:00:00+00,SHORT,791,0.4991668263399449,0.33851883,0.019984584
2016-07-22 00:00:00+00,SHORT,858,0.6997147097174538,0.3213368,-0.004090502
2016-07-26 00:00:00+00,SHORT,2175,0.0,0.46634138,-0.0076554427
2016-07-26 00:00:00+00,SHORT,191,0.0,0.623518,0.036987633
2016-07-26 00:00:00+00,SHORT,765,0.0,0.30501357,0.004801623
2016-07-27 00:00:00+00,SHORT,2221,0.0,0.40100333,-0.008486314
2016-07-27 00:00:00+00,SHORT,1719,0.0,0.5303007,0.0065981015
2016-08-01 00:00:00+00,SHORT,3748,0.8805901385547621,0.535019,0.011337241
2016-08-03 00:00:00+00,SHORT,4197,0.8768784395606997,0.28585565,3.341816E-4
2016-08-03 00:00:00+00,SHORT,4074,0.5856907214796443,0.29663226,0.007956649
2016-08-05 00:00:00+00,SHORT,2133,0.4815845669395823,0.33656973,-0.0071412646
2016-08-05 00:00:00+00,SHORT,3691,0.5565328848388142,0.6526894,0.001841586
2016-08-08 00:00:00+00,SHORT,4194,0.5274258822812296,0.6029869,0.0036815568
2016-08-09 00:00:00+00,SHORT,1473,0.6583265861347675,0.5552072,-0.004953327
2016-08-10 00:00:00+00,SHORT,2116,0.48553295920169487,0.49878624,-0.008479613
2016-08-10 00:00:00+00,SHORT,580,0.0,0.33100864,-0.0032718952
2016-08-15 00:00:00+00,SHORT,412,0.0,0.6128284,-4.422712E-5
2016-08-15 00:00:00+00,SHORT,3049,0.5300411173523033,0.28129205,-0.0069554425
2016-08-15 00:00:00+00,SHORT,3847,0.0,0.47491798,0.053096887
2016-08-16 00:00:00+00,SHORT,3847,0.0,0.5772385,2.4725674E-4
2016-08-16 00:00:00+00,SHORT,3988,1.0,0.5936247,-0.00990851
2016-08-19 00:00:00+00,SHORT,1740,0.4684834723620078,0.26903504,-0.0025631634
2016-08-22 00:00:00+00,SHORT,1453,0.3270281940308181,0.5421238,0.007842916
2016-08-23 00:00:00+00,SHORT,1069,0.3024890769792077,0.4735967,-0.0049988595
2016-08-23 00:00:00+00,SHORT,4070,0.44777232843348164,0.41182703,-2.4272206E-4
2016-08-24 00:00:00+00,SHORT,443,0.5780577736535801,0.4709916,0.01575971
2016-08-24 00:00:00+00,SHORT,3773,0.524314522288096,0.30306286,-0.01133009
2016-08-25 00:00:00+00,SHORT,443,0.3048908161260591,0.46585482,-0.012519296
2016-08-30 00:00:00+00,SHORT,1454,0.0,0.54303783,-2.1180617E-4
2016-08-30 00:00:00+00,SHORT,3683,0.4669276947545055,0.49197468,-0.006904684
2016-08-31 00:00:00+00,SHORT,1454,0.0,0.44376692,-0.008213673
2016-09-01 00:00:00+00,SHORT,2670,0.6476079980739802,0.41969782,0.0031557905
2016-09-01 00:00:00+00,SHORT,714,0.4415802078336587,0.2970737,-0.00480549
2016-09-01 00:00:00+00,SHORT,1454,0.14053188776505718,0.49274328,-0.01141802
2016-09-02 00:00:00+00,SHORT,2270,0.1234671475944819,0.3116109,-0.01222888
2016-09-02 00:00:00+00,SHORT,2568,1.0,0.5061559,8.8416797E-4
2016-09-02 00:00:00+00,SHORT,2670,0.6494815573624603,0.35677034,0.004163099
2016-09-02 00:00:00+00,SHORT,786,0.4614945235609704,0.2801675,0.0024793935
2016-09-02 00:00:00+00,SHORT,3153,0.6763207923648498,0.28540647,-0.008382566
2016-09-02 00:00:00+00,SHORT,1195,0.5956314135927037,0.3662004,-0.009556839
2016-09-02 00:00:00+00,SHORT,3487,0.6513294251839545,0.6471505,0.0040631634
2016-09-02 00:00:00+00,SHORT,1454,0.1136550373642137,0.4357154,-0.011267695
2016-09-02 00:00:00+00,SHORT,3890,0.975427513199222,0.3947545,0.00900504
2016-09-02 00:00:00+00,SHORT,2042,0.5575304311282228,0.4021855,-0.0027728467
2016-09-06 00:00:00+00,SHORT,2070,0.5157397757367077,0.30779937,0.030390555
2016-09-06 00:00:00+00,SHORT,2248,0.44631378066689187,0.5660036,-0.008942962
2016-09-06 00:00:00+00,SHORT,2393,0.5164234835085438,0.59681183,-0.011643301
2016-09-06 00:00:00+00,SHORT,799,0.26573930374985333,0.31012967,-0.0068729543
2016-09-06 00:00:00+00,SHORT,3153,0.5422191436914755,0.2838105,-0.00818568
2016-09-06 00:00:00+00,SHORT,1286,0.6763099226641645,0.31702223,-0.008156995
2016-09-06 00:00:00+00,SHORT,3487,0.5559635800584367,0.5427132,-0.009204184
2016-09-06 00:00:00+00,SHORT,3535,0.17578611253448723,0.39962173,-0.012360635
2016-09-06 00:00:00+00,SHORT,3681,0.32638315457323874,0.4699648,9.892246E-4
2016-09-06 00:00:00+00,SHORT,3890,0.859603675652415,0.39941773,-0.0011340053
2016-09-06 00:00:00+00,SHORT,1846,0.16609779598091634,0.6295511,-0.011763104
2016-09-07 00:00:00+00,SHORT,2105,0.14554901807117046,0.29421368,-0.0063678874
2016-09-07 00:00:00+00,SHORT,4164,0.6145295858240645,0.3956327,-0.012400089
2016-09-07 00:00:00+00,SHORT,631,0.37694459318870605,0.4787802,0.0065837465
2016-09-07 00:00:00+00,SHORT,799,0.2452707922040094,0.29521704,-0.010889475
2016-09-07 00:00:00+00,SHORT,844,0.6045932414707917,0.43161437,0.00314786
2016-09-07 00:00:00+00,SHORT,3013,0.3917659168828928,0.31904152,-0.0019590908
2016-09-07 00:00:00+00,SHORT,3161,0.0,0.33584994,0.0045409747
2016-09-07 00:00:00+00,SHORT,3681,0.25103900982111976,0.33814692,-0.008635697
2016-09-07 00:00:00+00,SHORT,3890,0.8045910293865333,0.30689868,-0.009877716
2016-09-07 00:00:00+00,SHORT,1897,0.3061693812794365,0.5386439,9.124617E-4
2016-09-07 00:00:00+00,SHORT,1916,0.2515760867047524,0.2949078,-0.0056474055
2016-09-07 00:00:00+00,SHORT,3994,1.0,0.29014814,-0.00842298
2016-09-07 00:00:00+00,SHORT,2018,0.725152824602357,0.67846525,-0.011891875
2016-09-08 00:00:00+00,SHORT,5,0.16301373582093467,0.54342496,0.0059594163
2016-09-08 00:00:00+00,SHORT,157,0.15070768389948835,0.49834028,-2.3538008E-4
2016-09-08 00:00:00+00,SHORT,2514,0.3819368732045984,0.4787072,-0.0050847814
2016-09-08 00:00:00+00,SHORT,2638,1.0,0.28203925,-0.0042927274
2016-09-08 00:00:00+00,SHORT,631,0.29947598760714234,0.40415695,-0.008836725
2016-09-08 00:00:00+00,SHORT,2818,0.0,0.47242725,-0.004271559
2016-09-08 00:00:00+00,SHORT,2932,0.0,0.4796528,-0.0059558162
2016-09-08 00:00:00+00,SHORT,1198,1.0,0.4294151,-0.006623827
2016-09-08 00:00:00+00,SHORT,1262,0.4696508351755184,0.35030818,0.009139287
2016-09-08 00:00:00+00,SHORT,1280,0.0,0.34935814,-0.0035037894
2016-09-08 00:00:00+00,SHORT,1328,1.0,0.58000576,-0.0012417263
2016-09-08 00:00:00+00,SHORT,3420,0.2512520596447667,0.27641502,-0.011824506
2016-09-08 00:00:00+00,SHORT,3694,1.0,0.5692219,0.010230339
2016-09-08 00:00:00+00,SHORT,3703,0.3066859833625714,0.33609968,-0.001026824
2016-09-08 00:00:00+00,SHORT,3743,0.22604561600740142,0.3857049,-0.009196935
2016-09-08 00:00:00+00,SHORT,3790,0.0,0.4492857,0.012983112
2016-09-08 00:00:00+00,SHORT,3831,0.5266502793208675,0.311915,-0.008174186
2016-09-08 00:00:00+00,SHORT,3862,0.11204529878345122,0.56773263,-0.007822457
2016-09-12 00:00:00+00,SHORT,1710,0.0,0.44615382,-0.009405194
2016-09-15 00:00:00+00,SHORT,2582,1.0,0.31624395,0.004499914
2016-09-21 00:00:00+00,SHORT,2066,0.7495246590554663,0.49431866,-0.0042094337
2016-09-21 00:00:00+00,SHORT,304,0.596361808135708,0.34344336,-0.0080476785
2016-09-23 00:00:00+00,SHORT,1334,1.0,0.3704296,0.0028552834
2016-10-10 00:00:00+00,SHORT,2305,0.13422051173329216,0.4580284,4.2429345E-4
2016-10-10 00:00:00+00,SHORT,1817,0.28025482543861024,0.34783968,-0.010385872
2016-10-10 00:00:00+00,SHORT,1916,0.1516132125216738,0.27099416,-0.0034516566
2016-10-11 00:00:00+00,SHORT,1381,1.0,0.34666243,-0.0030391328
2016-10-14 00:00:00+00,SHORT,3895,0.3473248282432609,0.3916732,0.003243009
2016-10-19 00:00:00+00,SHORT,559,0.5532378456005755,0.4484787,-0.0055292523
2016-10-21 00:00:00+00,SHORT,753,0.0,0.37194243,-0.009206447
2016-10-24 00:00:00+00,SHORT,4107,0.24681237461658972,0.35170797,0.0027706402
2016-10-24 00:00:00+00,SHORT,64,0.5203209135043635,0.27699608,0.0016477131
2016-10-24 00:00:00+00,SHORT,158,1.0,0.30341488,0.008960963
2016-10-24 00:00:00+00,SHORT,2557,0.0,0.4885424,-0.010912536
2016-10-24 00:00:00+00,SHORT,3133,0.5550385067926317,0.3488184,5.509735E-4
2016-10-24 00:00:00+00,SHORT,1586,0.3295203994102107,0.466649,-0.010275046
2016-10-24 00:00:00+00,SHORT,1650,0.2239444366776102,0.30086568,-0.009721566
2016-10-24 00:00:00+00,SHORT,1910,0.5776191180080813,0.47596416,-0.006054071
2016-10-27 00:00:00+00,SHORT,121,0.0,0.37561756,-0.0039748754
2016-10-27 00:00:00+00,SHORT,3613,0.0,0.6362374,0.009215532
2016-10-28 00:00:00+00,SHORT,2692,0.9230769230769231,0.27792373,-0.0013162915
2016-10-28 00:00:00+00,SHORT,1368,1.0,0.6011645,-0.011962071
2016-10-28 00:00:00+00,SHORT,3649,0.8345142172519452,0.4806725,-0.0029366757
2016-10-31 00:00:00+00,SHORT,121,0.0,0.3824275,-0.0043865507
2016-10-31 00:00:00+00,SHORT,219,0.2742221129916453,0.3899875,0.0063766576
2016-10-31 00:00:00+00,SHORT,2692,0.8461538461538461,0.31084886,-0.0033413896
2016-10-31 00:00:00+00,SHORT,796,1.0,0.3957054,-0.012488496
2016-11-01 00:00:00+00,SHORT,2514,0.46176338793147004,0.2847145,-0.010278767
2016-11-08 00:00:00+00,SHORT,4176,0.348165783144643,0.30214548,-0.003942889
2016-11-08 00:00:00+00,SHORT,84,1.0,0.5117834,0.0012269093
2016-11-08 00:00:00+00,SHORT,93,0.2371740777270139,0.32292378,-0.009486756
2016-11-08 00:00:00+00,SHORT,2276,0.5188815055169745,0.313943,0.0036667713
2016-11-08 00:00:00+00,SHORT,2408,1.0,0.34206265,-0.008719854
2016-11-08 00:00:00+00,SHORT,424,0.25430206706946584,0.44603088,1.0433685E-4
2016-11-08 00:00:00+00,SHORT,1039,0.2896937861861127,0.3746498,-0.00366389
2016-11-08 00:00:00+00,SHORT,1160,0.0,0.3427449,-0.0035990013
2016-11-08 00:00:00+00,SHORT,1167,0.1490598902217885,0.31386238,-0.0076998253
2016-11-08 00:00:00+00,SHORT,1210,0.4803051229151888,0.37414265,-0.0052695945
2016-11-08 00:00:00+00,SHORT,1308,0.13226090303271126,0.37037957,-0.0073583326
2016-11-08 00:00:00+00,SHORT,3641,0.2821024989227597,0.32804167,-0.0019899684
2016-11-10 00:00:00+00,SHORT,498,0.0,0.4534755,0.001037546
2016-11-10 00:00:00+00,SHORT,934,1.0,0.40648583,0.0015668739
2016-11-10 00:00:00+00,SHORT,1330,0.37740417448661245,0.2887197,0.009441715
2016-11-10 00:00:00+00,SHORT,4005,0.5446018454780631,0.6361497,0.02659734
2016-11-10 00:00:00+00,SHORT,1967,0.21428386750856157,0.68587697,4.4427314E-5
2016-11-11 00:00:00+00,SHORT,3471,0.2511676074179583,0.41149858,-0.010329135
2016-11-14 00:00:00+00,SHORT,2095,0.6559787410215542,0.37388277,-5.1872503E-5
2016-11-14 00:00:00+00,SHORT,1051,0.0,0.51485527,0.0042477855
2016-11-14 00:00:00+00,SHORT,3199,1.0,0.42865297,-0.0067838393
2016-11-14 00:00:00+00,SHORT,3915,1.0,0.35488477,0.019331876
2016-11-15 00:00:00+00,SHORT,2159,0.0,0.44356534,-0.0017761887
2016-11-15 00:00:00+00,SHORT,2343,0.299158543576955,0.6064299,-0.007818035
2016-11-15 00:00:00+00,SHORT,3915,0.9375,0.5464331,-0.0076935003
2016-11-17 00:00:00+00,SHORT,76,0.0,0.35198388,-0.006119517
2016-11-17 00:00:00+00,SHORT,2716,0.3894057941309616,0.27656877,-3.3486684E-4
2016-11-21 00:00:00+00,SHORT,2469,1.0,0.4132349,0.0053223674
2016-11-21 00:00:00+00,SHORT,2534,0.47245137670131326,0.3819762,0.001894663
2016-11-22 00:00:00+00,SHORT,68,0.36624021778208354,0.6061086,0.006878915
2016-11-23 00:00:00+00,SHORT,68,0.35645720814970805,0.69537437,-0.006432174
2016-11-28 00:00:00+00,SHORT,3947,1.0,0.5103851,-0.007389924
2016-12-05 00:00:00+00,SHORT,1532,0.48241297384759835,0.34009975,-0.009470902
2016-12-07 00:00:00+00,SHORT,3124,0.655775065968479,0.62093407,0.0014313653
2016-12-07 00:00:00+00,SHORT,1664,0.6798713758790264,0.58776635,0.0039522536
2016-12-07 00:00:00+00,SHORT,3868,0.3367074241558921,0.5202463,-0.0014771991
2016-12-08 00:00:00+00,SHORT,2050,0.5787614903709067,0.4465019,0.0011997265
2016-12-08 00:00:00+00,SHORT,2105,0.11547935647439789,0.2828516,0.012428195
2016-12-08 00:00:00+00,SHORT,2175,1.0,0.6764035,0.0075580725
2016-12-08 00:00:00+00,SHORT,2230,0.14474771039038126,0.36880225,-0.0064395894
2016-12-08 00:00:00+00,SHORT,2323,0.12085904931324576,0.38009366,0.060973506
2016-12-08 00:00:00+00,SHORT,457,0.37736523627351426,0.59207094,-0.0033954887
2016-12-08 00:00:00+00,SHORT,516,0.7357936316787703,0.41703343,-0.0015891884
2016-12-08 00:00:00+00,SHORT,631,0.3293110991241341,0.49948987,-0.0013262728
2016-12-08 00:00:00+00,SHORT,694,0.2770973375896433,0.6190313,-0.0072865337
2016-12-08 00:00:00+00,SHORT,2993,0.18444440952342603,0.3233292,7.037549E-4
2016-12-08 00:00:00+00,SHORT,3236,0.0,0.27123407,-0.0022531475
2016-12-08 00:00:00+00,SHORT,3456,0.6293799049409262,0.31356862,-0.0010629031
2016-12-08 00:00:00+00,SHORT,3556,0.06759115498937956,0.28022662,9.8134E-4
2016-12-08 00:00:00+00,SHORT,3607,0.2601015231954931,0.34549555,-0.0025820406
2016-12-08 00:00:00+00,SHORT,3773,0.3876508572395786,0.47423834,-0.0032756797
2016-12-08 00:00:00+00,SHORT,3868,0.3629197978868301,0.47962457,-0.00954316
2016-12-09 00:00:00+00,SHORT,2132,0.08608360370813867,0.53816724,-0.0016400076
2016-12-09 00:00:00+00,SHORT,200,0.33148610000572065,0.4261717,-0.0051702037
2016-12-09 00:00:00+00,SHORT,2261,0.8237356231527746,0.3808034,-3.4347558E-4
2016-12-09 00:00:00+00,SHORT,219,0.20994202343400764,0.37454772,-0.007228757
2016-12-09 00:00:00+00,SHORT,253,0.0,0.38859662,0.0069426387
2016-12-09 00:00:00+00,SHORT,2323,0.09308812218848793,0.42364314,0.019778743
2016-12-09 00:00:00+00,SHORT,2508,0.0,0.27469677,-0.0014916788
2016-12-09 00:00:00+00,SHORT,638,0.13746774742143628,0.4623909,-0.011006523
2016-12-09 00:00:00+00,SHORT,753,0.0,0.31893158,-0.0043814615
2016-12-09 00:00:00+00,SHORT,3860,0.8287234865218789,0.29369012,-0.0076899715
2016-12-09 00:00:00+00,SHORT,1919,0.47442833102221643,0.51745623,0.0079714265
