time,side,ticker_id,mv_dn_composite_labels,ma_cloud_diff_8_50_df007,earnings_drift_10_df011
2013-08-13 00:00:00+00,SHORT,3947,0.0,0.048949163,0.13046648
2013-08-14 00:00:00+00,SHORT,4172,0.0,0.015176831,0.09682997
2013-08-14 00:00:00+00,SHORT,424,0.42209433302702787,0.014239259,0.11474055
2013-08-14 00:00:00+00,SHORT,3947,0.0,0.064693704,0.13702624
2013-08-15 00:00:00+00,SHORT,3357,0.35576616546674056,1.8457005E-4,0.12515017
2013-08-16 00:00:00+00,SHORT,3357,0.4106497728576359,0.013907165,0.10218354
2013-08-20 00:00:00+00,SHORT,3357,0.34648839129247133,0.033436272,0.09874323
2013-09-19 00:00:00+00,SHORT,3773,0.37154844543186444,0.017453564,0.11169514
2013-11-05 00:00:00+00,SHORT,3677,1.0,0.051778536,0.090959355
2013-11-05 00:00:00+00,SHORT,3793,0.6323264016466215,0.089213185,0.1766199
2013-11-22 00:00:00+00,SHORT,1328,0.0,0.06733605,0.1072156
2013-11-26 00:00:00+00,SHORT,3187,0.0,-0.03101755,0.11880409
2014-02-11 00:00:00+00,SHORT,1888,0.0,0.006895042,0.09863014
2014-02-12 00:00:00+00,SHORT,4231,0.0,0.026418874,0.09439691
2014-02-13 00:00:00+00,SHORT,4231,0.0,0.0419377,0.09622381
2014-02-13 00:00:00+00,SHORT,1306,0.0,0.0051341695,0.097100034
2014-02-14 00:00:00+00,SHORT,1652,0.0,-0.038653906,0.09086242
2014-02-19 00:00:00+00,SHORT,13,0.20544833204824992,0.059389815,0.09393681
2014-04-01 00:00:00+00,SHORT,2863,0.36477636037404065,0.029651824,0.1064
2014-04-02 00:00:00+00,SHORT,2863,0.29318731820884064,0.039895356,0.0968
2014-05-12 00:00:00+00,SHORT,3586,0.6550011200012408,0.029327475,0.14365904
2014-05-13 00:00:00+00,SHORT,3586,0.39612722519258475,0.040860295,0.11995842
2014-05-14 00:00:00+00,SHORT,3433,0.15562462065016966,0.002207692,0.1
2014-05-14 00:00:00+00,SHORT,3586,0.2948391562203197,0.050678145,0.1029106
2014-05-15 00:00:00+00,SHORT,3433,0.23818398412686498,0.010807681,0.102564104
2014-05-15 00:00:00+00,SHORT,3586,0.21475073745394277,0.05918987,0.09313929
2014-05-27 00:00:00+00,SHORT,3822,0.0,-0.041104667,0.14561047
2014-06-09 00:00:00+00,SHORT,1082,1.0,0.009960792,0.09943483
2014-06-19 00:00:00+00,SHORT,1396,0.4180831250907656,0.013693167,0.092920355
2014-08-12 00:00:00+00,SHORT,1360,0.0,0.004493197,0.11139402
2014-08-13 00:00:00+00,SHORT,1360,0.0,0.015336312,0.11712285
2014-08-14 00:00:00+00,SHORT,1360,0.0,0.02397717,0.100572884
2014-08-14 00:00:00+00,SHORT,4072,0.0,0.009202671,0.09713701
2014-08-15 00:00:00+00,SHORT,2497,0.37580381268987273,0.043240715,0.33290562
2014-08-15 00:00:00+00,SHORT,1360,0.0,0.033381723,0.11330363
2014-08-18 00:00:00+00,SHORT,2497,0.12627043473976515,0.07741163,0.26090676
2014-08-18 00:00:00+00,SHORT,1360,0.0,0.043364305,0.1247613
2014-11-05 00:00:00+00,SHORT,3310,0.0,0.040543307,0.1541228
2014-11-06 00:00:00+00,SHORT,3310,0.0,0.05488206,0.13161564
2014-11-07 00:00:00+00,SHORT,3310,0.0,0.06420024,0.091642484
2014-11-10 00:00:00+00,SHORT,3310,0.0,0.07699403,0.111630864
2014-11-11 00:00:00+00,SHORT,2067,0.0,0.09151496,0.10306644
2014-11-11 00:00:00+00,SHORT,3310,0.0,0.09205813,0.12243466
2014-11-21 00:00:00+00,SHORT,753,0.21656609221296244,0.027966248,0.10943727
2014-11-26 00:00:00+00,SHORT,1888,0.0,-0.030479625,0.3505747
2015-01-14 00:00:00+00,SHORT,429,0.265093277562896,0.013391756,0.1470856
2015-02-04 00:00:00+00,SHORT,1437,0.0,0.0548037,0.09334268
2015-02-13 00:00:00+00,SHORT,2776,0.5107339989045436,0.077092744,0.13244514
2015-02-13 00:00:00+00,SHORT,3233,1.0,0.07238145,0.10243055
2015-02-13 00:00:00+00,SHORT,3595,0.1899190750387451,0.0015401779,0.16744457
2015-02-17 00:00:00+00,SHORT,4215,0.0,0.013679522,0.15073684
2015-02-17 00:00:00+00,SHORT,540,0.4693285454501125,0.038887687,0.09403406
2015-02-17 00:00:00+00,SHORT,604,1.0,-0.025186336,0.10345515
2015-02-17 00:00:00+00,SHORT,2776,0.3670079488757838,0.07882821,0.11755486
2015-02-17 00:00:00+00,SHORT,3233,0.875,0.08247305,0.10243055
2015-02-17 00:00:00+00,SHORT,1298,1.0,0.0756864,0.09242762
2015-02-17 00:00:00+00,SHORT,3595,0.15201204735480306,0.016043587,0.1505251
2015-02-17 00:00:00+00,SHORT,1668,0.6289362251150992,0.033549234,0.18867925
2015-03-04 00:00:00+00,SHORT,4074,0.3036461870924676,0.0397855,0.09279017
2015-05-15 00:00:00+00,SHORT,2550,0.8700052035505343,0.070415884,0.10398747
2015-05-15 00:00:00+00,SHORT,629,0.8325755522630487,0.06516667,0.09188225
2015-05-15 00:00:00+00,SHORT,1022,0.8135677158704865,0.029663052,0.09623431
2015-08-12 00:00:00+00,SHORT,1334,1.0,-0.020588199,0.2559524
2015-08-12 00:00:00+00,SHORT,3703,1.0,-0.026707629,0.19043322
2015-08-13 00:00:00+00,SHORT,3703,0.9090909090909091,-0.0051298914,0.15117328
2015-08-14 00:00:00+00,SHORT,3703,0.8181818181818181,0.01828467,0.16290614
2015-08-18 00:00:00+00,SHORT,1334,0.7,-0.02755982,0.18005952
2015-08-19 00:00:00+00,SHORT,1334,0.0,-0.014640326,0.114583336
2015-08-20 00:00:00+00,SHORT,1888,1.0,0.008733142,0.2885906
2015-11-03 00:00:00+00,SHORT,1195,0.0,-0.015927713,0.09233974
2015-11-04 00:00:00+00,SHORT,3703,0.8809866509425732,0.014357913,0.16152263
2015-11-05 00:00:00+00,SHORT,262,0.7337596026794287,-0.012551187,0.09396853
2015-11-05 00:00:00+00,SHORT,3703,0.7389733571279928,0.029579751,0.12294239
2015-11-06 00:00:00+00,SHORT,3116,0.7784326982076145,0.045302305,0.11210454
2015-11-06 00:00:00+00,SHORT,3703,0.5994627198827795,0.052357018,0.118312754
2015-11-09 00:00:00+00,SHORT,3116,0.5730455235677265,0.058183756,0.11210454
2015-11-10 00:00:00+00,SHORT,817,1.0,9.556449E-4,0.19927536
2015-11-10 00:00:00+00,SHORT,3116,0.24892797008967543,0.07249463,0.11691885
2015-11-11 00:00:00+00,SHORT,817,0.9411764705882353,0.024237815,0.17391305
2015-11-24 00:00:00+00,SHORT,2932,0.9834730826808832,0.042610362,0.12072434
2015-12-24 00:00:00+00,SHORT,3963,1.0,0.04746033,0.10015232
2015-12-28 00:00:00+00,SHORT,3963,0.9333333333333333,0.051217288,0.09405941
2016-02-04 00:00:00+00,SHORT,2370,0.3175746122314512,0.08182615,0.20665172
2016-02-04 00:00:00+00,SHORT,2703,0.0,-0.0090465145,0.09465792
2016-02-08 00:00:00+00,SHORT,817,0.0,-0.01695731,0.14906833
2016-02-08 00:00:00+00,SHORT,3693,1.0,0.0697857,0.17630854
2016-02-09 00:00:00+00,SHORT,817,0.0,0.002392072,0.10559006
2016-02-09 00:00:00+00,SHORT,3693,0.0,0.08560794,0.09917355
2016-02-10 00:00:00+00,SHORT,817,0.0,0.021372909,0.111801244
2016-02-11 00:00:00+00,SHORT,817,0.0,0.04322551,0.14906833
2016-02-12 00:00:00+00,SHORT,817,0.0,0.076240316,0.21118012
2016-02-16 00:00:00+00,SHORT,3236,0.0,-0.025365956,0.09551021
2016-02-26 00:00:00+00,SHORT,3293,0.0,0.02127962,0.13659105
2016-02-29 00:00:00+00,SHORT,3293,0.0,0.032273356,0.12414078
2016-03-07 00:00:00+00,SHORT,2508,1.0,0.089909054,0.20707472
2016-03-16 00:00:00+00,SHORT,4150,0.21938145237427373,0.07188525,0.093818985
2016-05-10 00:00:00+00,SHORT,4034,0.0,0.0022396052,0.1047997
2016-05-12 00:00:00+00,SHORT,433,1.0,-0.0022857517,0.09181955
2016-05-17 00:00:00+00,SHORT,4137,0.0,0.06788929,0.09668659
2016-05-17 00:00:00+00,SHORT,2898,0.0,0.041492626,0.09283247
2016-05-17 00:00:00+00,SHORT,1173,0.0,0.08932306,0.109935895
2016-05-18 00:00:00+00,SHORT,1173,0.0,0.091470286,0.093589745
2016-08-02 00:00:00+00,SHORT,2125,0.0,0.0039194287,0.09741551
2016-08-11 00:00:00+00,SHORT,1532,0.012570998850995052,-0.032074984,0.0971029
2016-08-12 00:00:00+00,SHORT,3573,0.3971447817278885,0.0040131337,0.09279938
2016-08-12 00:00:00+00,SHORT,1532,0.0,-0.022016793,0.10619791
2016-08-15 00:00:00+00,SHORT,2107,0.5378080677885031,0.07881933,0.11931818
2016-08-15 00:00:00+00,SHORT,3573,0.3793206731524345,0.0137804635,0.094339624
2016-08-18 00:00:00+00,SHORT,2569,1.0,-0.02550131,0.09525521
2016-08-18 00:00:00+00,SHORT,2690,0.0,0.02980686,0.10841523
2016-11-07 00:00:00+00,SHORT,817,0.0,-0.041127943,0.1160221
2016-11-08 00:00:00+00,SHORT,424,0.25430206706946584,4.267553E-4,0.09779967
2016-11-09 00:00:00+00,SHORT,424,0.2779861613191512,0.011566464,0.09813715
2016-11-10 00:00:00+00,SHORT,505,1.0,-0.024356667,0.11519819
2016-11-10 00:00:00+00,SHORT,3236,0.0,0.087077096,0.12740315
2016-11-10 00:00:00+00,SHORT,1330,0.37740417448661245,-0.016953066,0.12844941
2016-11-10 00:00:00+00,SHORT,4005,0.5446018454780631,0.07191014,0.19207852
2016-11-10 00:00:00+00,SHORT,1967,0.21428386750856157,0.06191334,0.091533184
2016-11-11 00:00:00+00,SHORT,1330,0.15909415079417774,-0.0041436637,0.105617605
2016-11-11 00:00:00+00,SHORT,4005,0.2626866280103727,0.088336155,0.17577988
2016-11-14 00:00:00+00,SHORT,557,0.5996748428698149,-0.03370001,0.13304879
2016-11-14 00:00:00+00,SHORT,1051,0.0,0.07043958,0.15635511
2016-11-14 00:00:00+00,SHORT,3182,0.2930157105116778,0.09055028,0.09353454
2016-11-14 00:00:00+00,SHORT,3199,1.0,0.006583789,0.21656312
2016-11-14 00:00:00+00,SHORT,1330,0.2233330599679018,0.00809607,0.10151117
2016-11-15 00:00:00+00,SHORT,557,0.5726001508249484,-0.014129352,0.124512196
2016-11-15 00:00:00+00,SHORT,3199,1.0,0.03488446,0.17313008
2016-11-16 00:00:00+00,SHORT,3199,0.9411764705882353,0.059158657,0.14967568
2016-11-17 00:00:00+00,SHORT,557,0.3673521613595604,0.009120705,0.10658537
2016-11-17 00:00:00+00,SHORT,3199,0.469589507881893,0.07162709,0.107200526
2016-11-17 00:00:00+00,SHORT,3261,0.5471229845316457,0.003911299,0.103365384
2016-11-17 00:00:00+00,SHORT,3691,1.0,-0.03257446,0.09144981
2016-11-18 00:00:00+00,SHORT,3261,0.4111698866096416,0.013849782,0.09375
2016-11-18 00:00:00+00,SHORT,1551,0.4283806744953676,0.07115878,0.15581232
2016-11-21 00:00:00+00,SHORT,3199,0.3889545712343504,0.0759743,0.10971838
2016-11-21 00:00:00+00,SHORT,3261,0.45311601589066025,0.022455372,0.09134615
2016-11-21 00:00:00+00,SHORT,1328,0.0,0.048618175,0.098712444
2016-11-21 00:00:00+00,SHORT,1551,0.12292975295519618,0.07952358,0.11414566
2016-11-22 00:00:00+00,SHORT,1551,0.0,0.09033942,0.09908964
2016-11-23 00:00:00+00,SHORT,1072,0.626715079464901,0.06925438,0.12990804
2016-11-25 00:00:00+00,SHORT,1072,0.42638535856724374,0.07316592,0.11334652
2016-12-08 00:00:00+00,SHORT,3773,0.3876508572395786,0.061259884,0.13177763
2016-12-09 00:00:00+00,SHORT,76,0.15677900827779498,0.03473231,0.14935525
2016-12-09 00:00:00+00,SHORT,3773,0.23400213430409347,0.06605524,0.10398078
2016-12-12 00:00:00+00,SHORT,76,0.0,0.042885665,0.11052855
2016-12-12 00:00:00+00,SHORT,3773,0.1564500331622805,0.074096814,0.09402882
2016-12-13 00:00:00+00,SHORT,76,0.0,0.05832276,0.12894998
2016-12-13 00:00:00+00,SHORT,3773,0.2736280319772823,0.0850528,0.10329444
2016-12-15 00:00:00+00,SHORT,76,0.0,0.07896681,0.11832223
2017-02-13 00:00:00+00,SHORT,3595,0.49492808455904735,-0.03325815,0.115350485
2017-02-13 00:00:00+00,SHORT,4040,0.7035401121907998,0.07779304,0.09500308
2017-02-14 00:00:00+00,SHORT,3595,0.329615331920125,-0.02145683,0.118308194
2017-02-14 00:00:00+00,SHORT,3847,0.7797743692076109,0.08318941,0.16718696
2017-02-14 00:00:00+00,SHORT,4040,0.47730397690484766,0.0837636,0.091918565
2017-03-02 00:00:00+00,SHORT,158,1.0,-0.002677424,0.12862152
2017-03-03 00:00:00+00,SHORT,158,0.5335301177404955,0.010681631,0.12511533
2017-03-06 00:00:00+00,SHORT,158,0.6656897332192614,0.024849404,0.11090607
2017-03-29 00:00:00+00,SHORT,2095,0.0,-0.037194207,0.09830184
2017-05-05 00:00:00+00,SHORT,3109,0.7868564958885197,0.032259252,0.17076167
2017-05-08 00:00:00+00,SHORT,3109,0.5953649795432444,0.047580883,0.14619164
2017-05-09 00:00:00+00,SHORT,3109,0.5840177732514341,0.063245736,0.15847667
2017-05-10 00:00:00+00,SHORT,5,0.0,0.026958633,0.1098076
2017-05-10 00:00:00+00,SHORT,2999,0.3487140629697974,0.031258274,0.10415201
2017-05-10 00:00:00+00,SHORT,3109,0.4605068023432482,0.07709302,0.13882063
2017-05-11 00:00:00+00,SHORT,5,0.0,0.04002937,0.0919756
2017-05-11 00:00:00+00,SHORT,3109,0.2679174468748786,0.08973658,0.11793612
2017-05-12 00:00:00+00,SHORT,588,1.0,0.08301633,0.1552
2017-05-15 00:00:00+00,SHORT,588,0.7578346384905249,0.089913115,0.1344
2017-05-25 00:00:00+00,SHORT,2661,0.5364877741753553,-0.0047352905,0.107676454
2017-08-01 00:00:00+00,SHORT,3429,0.0,0.024894578,0.12677276
2017-08-24 00:00:00+00,SHORT,1270,0.0,-0.019436685,0.09638554
2017-10-30 00:00:00+00,SHORT,2370,0.0,-0.014570012,0.11285714
2017-11-01 00:00:00+00,SHORT,2740,0.43225645697114806,-0.014993911,0.10539846
2017-11-02 00:00:00+00,SHORT,2740,0.8888888888888888,0.006401498,0.12596402
2017-11-03 00:00:00+00,SHORT,2740,0.7777777777777778,0.029723724,0.12082262
2017-11-06 00:00:00+00,SHORT,2740,0.3781301302758402,0.049228676,0.10539846
2017-11-07 00:00:00+00,SHORT,3815,0.1937338553714668,0.033129826,0.11045872
2017-11-08 00:00:00+00,SHORT,3815,0.12106367533194945,0.045466762,0.096880734
2017-11-09 00:00:00+00,SHORT,3815,0.06892269290496597,0.056503568,0.10568807
2017-11-13 00:00:00+00,SHORT,3743,0.0,-0.031318467,0.11604938
2017-12-14 00:00:00+00,SHORT,1396,0.0,-0.03321607,0.10059172
2017-12-15 00:00:00+00,SHORT,1396,0.0,-0.022857582,0.10059172
2018-02-13 00:00:00+00,SHORT,898,0.0,-0.020990025,0.093012854
2018-02-15 00:00:00+00,SHORT,2469,0.0,-0.009329442,0.09411765
2018-02-15 00:00:00+00,SHORT,3702,1.0,0.01694144,0.12365011
2018-02-16 00:00:00+00,SHORT,3702,0.9375,0.014032194,0.12850972
2018-02-23 00:00:00+00,SHORT,3133,0.0,-0.0060706544,0.101908185
2018-02-26 00:00:00+00,SHORT,3641,0.0,0.006945933,0.09621743
2018-05-07 00:00:00+00,SHORT,3161,0.0,0.039731935,0.14622796
2018-05-08 00:00:00+00,SHORT,3161,0.0,0.05244851,0.116672106
2018-05-09 00:00:00+00,SHORT,3161,0.0,0.06462015,0.10744611
2018-05-10 00:00:00+00,SHORT,3161,0.0,0.07568522,0.10687459
2018-05-11 00:00:00+00,SHORT,3161,0.0,0.08684129,0.1107936
2018-05-11 00:00:00+00,SHORT,3691,0.5269426438329257,0.05832262,0.1534495
2018-05-14 00:00:00+00,SHORT,2550,0.9086753303192239,0.061514366,0.09436238
2018-05-14 00:00:00+00,SHORT,3161,0.0,0.09381862,0.10385369
2018-05-14 00:00:00+00,SHORT,3691,0.281692442209261,0.069590844,0.110953055
2018-05-14 00:00:00+00,SHORT,1699,0.0,0.0383436,0.13520157
2018-05-15 00:00:00+00,SHORT,3161,0.0,0.094552726,0.093158066
2018-05-15 00:00:00+00,SHORT,3691,0.0,0.07547213,0.09886202
2018-05-15 00:00:00+00,SHORT,1699,0.0,0.049797956,0.12536873
2018-08-03 00:00:00+00,SHORT,2137,0.0,0.059042506,0.097217
2018-08-06 00:00:00+00,SHORT,2137,0.1623188946190767,0.068750605,0.0962768
2018-08-09 00:00:00+00,SHORT,4113,0.0,-0.014970723,0.116842106
2018-08-10 00:00:00+00,SHORT,4113,0.0,-0.0049632355,0.11789474
2018-08-13 00:00:00+00,SHORT,4113,0.0,0.0029355404,0.09526316
2018-11-06 00:00:00+00,SHORT,506,0.0,0.053303085,0.104444444
2018-11-06 00:00:00+00,SHORT,4032,0.5249396671239457,-0.035151467,0.13326603
2018-11-07 00:00:00+00,SHORT,506,0.0,0.0688544,0.12222222
2018-11-07 00:00:00+00,SHORT,1967,1.0,-0.02544196,0.10922947
2018-11-07 00:00:00+00,SHORT,4032,0.6710103821821805,-0.017911853,0.15273671
2018-11-08 00:00:00+00,SHORT,2107,1.0,0.00490918,0.10768453
2018-11-08 00:00:00+00,SHORT,2396,1.0,-0.014551761,0.11977363
2018-11-08 00:00:00+00,SHORT,2760,1.0,-0.010886795,0.09837276
2018-11-08 00:00:00+00,SHORT,759,1.0,-0.03344056,0.10679403
2018-11-08 00:00:00+00,SHORT,1908,0.9259414565364258,0.011587196,0.12891985
2018-11-08 00:00:00+00,SHORT,1939,1.0,-0.03706946,0.13889414
2018-11-08 00:00:00+00,SHORT,4032,0.6907125593439105,0.0022133046,0.15475589
2018-11-09 00:00:00+00,SHORT,2396,0.9285714285714286,-0.008242778,0.10490751
2018-11-09 00:00:00+00,SHORT,2760,0.9090909090909091,2.9136945E-4,0.09181129
2018-11-09 00:00:00+00,SHORT,759,0.9090909090909091,-0.024766285,0.105828054
2018-11-09 00:00:00+00,SHORT,1652,0.0,-0.030390345,0.100950986
2018-11-09 00:00:00+00,SHORT,1908,0.6351446785904606,0.024126455,0.12195122
2018-11-09 00:00:00+00,SHORT,4032,0.48500906949991873,0.019489218,0.15453956
2018-11-12 00:00:00+00,SHORT,1908,0.4853344034616824,0.034640305,0.101045296
2018-11-13 00:00:00+00,SHORT,1908,0.43624901446193803,0.037004806,0.10452962
2019-01-10 00:00:00+00,SHORT,2106,0.0,0.014204293,0.09947644
2019-01-11 00:00:00+00,SHORT,2106,0.0,0.025181185,0.108376965
2019-02-05 00:00:00+00,SHORT,712,0.5012883543099792,0.044689987,0.1252174
2019-02-06 00:00:00+00,SHORT,712,0.5512424891698383,0.049453344,0.10347826
2019-02-13 00:00:00+00,SHORT,3535,0.0,0.055432215,0.09635472
2019-05-03 00:00:00+00,SHORT,3502,0.0,0.025032962,0.09360519
2019-05-06 00:00:00+00,SHORT,4215,0.0,-0.026688043,0.093005955
2019-05-06 00:00:00+00,SHORT,3502,0.0,0.02699584,0.090824835
2019-05-16 00:00:00+00,SHORT,262,1.0,-0.021674149,0.10526316
2019-05-16 00:00:00+00,SHORT,3790,0.41753980812112196,0.0032761549,0.09623865
2019-05-17 00:00:00+00,SHORT,901,1.0,0.08213534,0.16681072
2019-05-17 00:00:00+00,SHORT,3790,0.17845257198122186,0.006470365,0.09390402
2019-05-21 00:00:00+00,SHORT,3790,0.15496345293324465,0.021356475,0.09390402
2019-06-20 00:00:00+00,SHORT,4247,0.0,0.09370094,0.09470482
2019-06-21 00:00:00+00,SHORT,1131,0.7817112394313533,-0.035130303,0.09356241
2019-07-01 00:00:00+00,SHORT,374,0.5411146024248211,-0.012155999,0.1292627
2019-07-31 00:00:00+00,SHORT,158,0.3554259418486216,-0.020435812,0.12645914
2019-08-01 00:00:00+00,SHORT,158,0.8333333333333334,-0.017729668,0.11867704
2019-08-08 00:00:00+00,SHORT,158,0.0,-0.005963221,0.112354085
2019-08-09 00:00:00+00,SHORT,191,0.6325719389186134,-0.03115248,0.14501005
2019-08-12 00:00:00+00,SHORT,1610,0.0,0.085636124,0.16831683
2019-08-13 00:00:00+00,SHORT,1610,0.0,0.09132855,0.13465346
2019-09-12 00:00:00+00,SHORT,2534,0.5512934131733805,-0.010026211,0.11507084
2019-09-12 00:00:00+00,SHORT,2742,0.0,0.069530606,0.122434065
2019-09-13 00:00:00+00,SHORT,2534,0.48124672678879216,0.0017409471,0.110347785
2019-09-13 00:00:00+00,SHORT,2742,0.0,0.08038878,0.108241454
2019-09-16 00:00:00+00,SHORT,2716,0.30354869973894816,0.038662016,0.19890319
2019-09-16 00:00:00+00,SHORT,2742,0.0,0.08636806,0.0977036
2019-09-17 00:00:00+00,SHORT,2534,0.4253457550338473,0.011168814,0.10991842
2019-09-17 00:00:00+00,SHORT,2716,0.2904861735879218,0.051515244,0.19257541
2019-09-17 00:00:00+00,SHORT,2742,0.0,0.08426737,0.10294207
2019-09-17 00:00:00+00,SHORT,914,0.10251071215961301,0.05765248,0.11610487
2019-09-17 00:00:00+00,SHORT,3773,0.41813544465798813,0.057141874,0.108446866
2019-11-05 00:00:00+00,SHORT,3116,0.0,0.02779741,0.12860577
2019-11-05 00:00:00+00,SHORT,3233,1.0,0.028326625,0.1390593
2019-11-05 00:00:00+00,SHORT,3283,0.0,0.06397448,0.19160105
2019-11-05 00:00:00+00,SHORT,3815,0.23475245354165805,0.001997899,0.10098522
2019-11-06 00:00:00+00,SHORT,3233,0.0,0.040106844,0.09406953
2019-11-06 00:00:00+00,SHORT,3283,0.0,0.06779286,0.19160105
2019-11-07 00:00:00+00,SHORT,2569,0.16550255929230007,0.069280714,0.13493866
2019-11-07 00:00:00+00,SHORT,3233,0.0,0.053254735,0.10633947
2019-11-07 00:00:00+00,SHORT,3283,0.0,0.072713256,0.18372704
2019-11-07 00:00:00+00,SHORT,3573,0.0,0.033849258,0.10220995
2019-11-08 00:00:00+00,SHORT,502,0.140402765271888,0.042268135,0.22297496
2019-11-08 00:00:00+00,SHORT,2569,0.5207781168010623,0.0926157,0.124943204
2019-11-08 00:00:00+00,SHORT,3116,0.0,0.021715175,0.099759616
2019-11-08 00:00:00+00,SHORT,3233,0.0,0.0568579,0.10224949
2019-11-08 00:00:00+00,SHORT,3573,0.0,0.030065468,0.1
2019-11-11 00:00:00+00,SHORT,502,0.0,0.0602033,0.18674521
2019-11-11 00:00:00+00,SHORT,3116,0.0,0.029964142,0.09735577
2019-11-11 00:00:00+00,SHORT,3703,0.312753934455921,0.089429796,0.09332401
2019-11-12 00:00:00+00,SHORT,502,0.12964089497498882,0.07981438,0.19587629
2019-11-13 00:00:00+00,SHORT,502,0.0,0.09262096,0.16141385
2019-11-13 00:00:00+00,SHORT,3272,0.0,0.029549614,0.101849705
2020-02-04 00:00:00+00,SHORT,565,0.0,0.0032964728,0.1270113
2020-02-05 00:00:00+00,SHORT,3855,1.0,0.041758414,0.10886131
2020-02-06 00:00:00+00,SHORT,1191,0.0,0.0060001295,0.10497238
2020-02-06 00:00:00+00,SHORT,3855,0.9444444444444444,0.056171652,0.103418246
2020-02-07 00:00:00+00,SHORT,3855,0.8888888888888888,0.06812458,0.10494231
2020-02-10 00:00:00+00,SHORT,2297,0.9375,-6.597295E-4,0.09744409
2020-02-10 00:00:00+00,SHORT,2528,1.0,0.0591029,0.15309605
2020-02-10 00:00:00+00,SHORT,3855,0.8333333333333334,0.07570544,0.09862835
2020-02-11 00:00:00+00,SHORT,2297,0.875,0.009059109,0.10223642
2020-02-11 00:00:00+00,SHORT,2342,1.0,0.062014166,0.13605729
2020-02-11 00:00:00+00,SHORT,2686,1.0,0.07731595,0.13659793
2020-02-11 00:00:00+00,SHORT,2740,0.0,0.012231021,0.1128161
2020-02-12 00:00:00+00,SHORT,15,1.0,0.024362007,0.20698594
2020-02-12 00:00:00+00,SHORT,4201,1.0,0.06805962,0.09147686
2020-02-12 00:00:00+00,SHORT,2297,0.8125,0.021161417,0.12460064
2020-02-12 00:00:00+00,SHORT,411,1.0,0.0057381913,0.09952532
2020-02-12 00:00:00+00,SHORT,502,1.0,0.026173772,0.11273875
2020-02-12 00:00:00+00,SHORT,2686,0.9,0.08944358,0.13659793
2020-02-12 00:00:00+00,SHORT,2740,0.0,0.028369918,0.1356494
2020-02-12 00:00:00+00,SHORT,791,1.0,0.023302227,0.15687701
2020-02-12 00:00:00+00,SHORT,1303,1.0,-0.032400046,0.17175573
2020-02-12 00:00:00+00,SHORT,1462,0.0,0.016155865,0.1157071
2020-02-12 00:00:00+00,SHORT,1523,0.0,-0.02778798,0.13190803
2020-02-12 00:00:00+00,SHORT,3758,1.0,0.06746362,0.10244287
2020-02-12 00:00:00+00,SHORT,3824,1.0,0.0015284125,0.10548758
2020-02-12 00:00:00+00,SHORT,3897,1.0,0.004101459,0.16115703
2020-02-12 00:00:00+00,SHORT,3988,1.0,-0.01832788,0.16653574
2020-02-13 00:00:00+00,SHORT,15,0.9166666666666666,0.040927213,0.17686991
2020-02-13 00:00:00+00,SHORT,2247,1.0,0.061709613,0.11020525
2020-02-13 00:00:00+00,SHORT,323,1.0,-0.04,0.0907173
2020-02-13 00:00:00+00,SHORT,502,0.9166666666666666,0.027890924,0.09404338
2020-02-13 00:00:00+00,SHORT,2740,0.0,0.04047675,0.14068255
2020-02-13 00:00:00+00,SHORT,791,0.9166666666666666,0.039274104,0.15339433
2020-02-13 00:00:00+00,SHORT,1303,0.9230769230769231,-0.015683202,0.15521629
2020-02-13 00:00:00+00,SHORT,3824,0.75,0.0092284735,0.099925846
2020-02-13 00:00:00+00,SHORT,3897,0.9230769230769231,0.018340496,0.16115703
2020-02-13 00:00:00+00,SHORT,3988,0.875,-0.007581482,0.1264729
2020-02-14 00:00:00+00,SHORT,15,0.8333333333333334,0.052728683,0.1608245
2020-02-14 00:00:00+00,SHORT,2247,0.9230769230769231,0.067787275,0.11334094
2020-02-14 00:00:00+00,SHORT,212,1.0,0.07628215,0.10576508
2020-02-14 00:00:00+00,SHORT,309,1.0,0.05491477,0.12698638
2020-02-14 00:00:00+00,SHORT,2518,1.0,0.049225487,0.11695975
2020-02-14 00:00:00+00,SHORT,2740,0.05555555555555558,0.04986842,0.14362878
2020-02-14 00:00:00+00,SHORT,791,0.8333333333333334,0.051098228,0.14533736
2020-02-14 00:00:00+00,SHORT,1191,0.0,0.035911795,0.10904333
2020-02-14 00:00:00+00,SHORT,1303,0.8461538461538461,-0.0014540828,0.15521629
2020-02-14 00:00:00+00,SHORT,1444,1.0,0.049596872,0.09592093
2020-02-14 00:00:00+00,SHORT,3897,0.8461538461538461,0.028183322,0.13636364
2020-02-14 00:00:00+00,SHORT,3988,0.8823529411764706,-7.934588E-4,0.12333071
2020-02-18 00:00:00+00,SHORT,1191,0.5882352941176471,0.036834586,0.101192206
2020-04-29 00:00:00+00,SHORT,1139,1.0,-0.011477561,0.115732156
2020-04-29 00:00:00+00,SHORT,3501,0.0,-0.03655457,0.19127989
2020-04-30 00:00:00+00,SHORT,3501,0.0,-0.016400615,0.1453059
2020-05-04 00:00:00+00,SHORT,3473,0.0,-0.016825778,0.12674095
2020-05-05 00:00:00+00,SHORT,506,0.0,0.05646847,0.09427208
2020-05-05 00:00:00+00,SHORT,565,0.0,0.036849286,0.108401686
2020-05-05 00:00:00+00,SHORT,3473,0.0,0.0061831423,0.12256268
