time,side,ticker_id,mv_up_composite_labels,dist_low52_vol_norm_60_df015,dist_lower_bb_50_2.0_df055
2015-12-10 00:00:00+00,LONG,2930,0.0,0.14178957,-0.0010048158
2015-12-11 00:00:00+00,LONG,4237,0.0,0.14647935,-0.009118595
2015-12-11 00:00:00+00,LONG,388,0.42499999999999993,0.12192223,-0.021900916
2015-12-11 00:00:00+00,LONG,2546,0.0,0.13373612,-0.023000248
2015-12-11 00:00:00+00,LONG,3287,0.0,0.11211051,-0.022556802
2015-12-14 00:00:00+00,LONG,50,0.0,0.12886079,-0.025416853
2015-12-14 00:00:00+00,LONG,388,0.3999999999999999,0.12794629,-0.020454952
2015-12-14 00:00:00+00,LONG,2546,0.0,0.13038859,-0.016260542
2015-12-14 00:00:00+00,LONG,3556,1.0,0.10967895,0.009269174
2015-12-15 00:00:00+00,LONG,3556,0.9583333333333334,0.124923564,-0.019396385
2015-12-17 00:00:00+00,LONG,2546,0.0,0.14427395,-0.023462715
2015-12-18 00:00:00+00,LONG,2546,0.0,0.13198993,-0.010518404
2015-12-21 00:00:00+00,LONG,2546,0.0,0.1359832,-0.01793691
2015-12-21 00:00:00+00,LONG,3116,0.0,0.10930879,-0.016882395
2015-12-21 00:00:00+00,LONG,1308,0.8888888888888888,0.13345233,-0.022828598
2015-12-31 00:00:00+00,LONG,2546,0.0,0.14808024,-0.024610106
2016-01-04 00:00:00+00,LONG,2546,0.0,0.12826258,-0.007005387
2016-01-20 00:00:00+00,LONG,787,0.5434669510971534,0.12389528,-0.019060338
2016-01-21 00:00:00+00,LONG,4194,0.96,0.11689152,-0.019078718
2016-01-21 00:00:00+00,LONG,787,0.5167545585949019,0.119818605,-0.016299583
2016-01-21 00:00:00+00,LONG,1383,0.9824561403508771,0.14536133,0.008856762
2016-01-21 00:00:00+00,LONG,3794,0.9583333333333334,0.13487135,0.016835488
2016-01-22 00:00:00+00,LONG,2567,0.0,0.111896336,0.011954509
2016-01-25 00:00:00+00,LONG,1383,0.9473684210526316,0.1215724,0.009786483
2016-01-25 00:00:00+00,LONG,3794,0.875,0.13482308,0.0065814266
2016-01-27 00:00:00+00,LONG,3287,1.0,0.13605991,0.006023051
2016-01-27 00:00:00+00,LONG,3794,0.7916666666666667,0.15373394,-0.025405187
2016-01-28 00:00:00+00,LONG,2557,0.22760413121822537,0.123511866,-0.0060416823
2016-01-28 00:00:00+00,LONG,3287,0.9782608695652174,0.15198363,-0.0055352757
2016-01-28 00:00:00+00,LONG,3794,0.75,0.14181927,-0.022690168
2016-02-08 00:00:00+00,LONG,2543,0.3373977934096313,0.13865928,0.01019944
2016-02-08 00:00:00+00,LONG,3203,0.36934740141308753,0.1336731,0.006067788
2016-02-09 00:00:00+00,LONG,2543,0.32059460579737714,0.12999538,0.0070003844
2016-02-09 00:00:00+00,LONG,3473,1.0,0.14819805,-9.5918734E-4
2016-02-10 00:00:00+00,LONG,2543,0.2751735816627203,0.13095914,-0.006440365
2016-02-10 00:00:00+00,LONG,643,0.5620997725399268,0.13051726,-0.0015017377
2016-02-10 00:00:00+00,LONG,3355,0.0,0.15324698,0.0018102927
2016-02-10 00:00:00+00,LONG,2006,0.7762736724324432,0.15141259,0.014857246
2016-02-11 00:00:00+00,LONG,2543,0.35761369201022647,0.12651429,-0.010714541
2016-02-11 00:00:00+00,LONG,3203,0.4926749890829658,0.13968156,-0.008376552
2016-02-11 00:00:00+00,LONG,3273,0.0,0.15150969,-0.020412182
2016-02-11 00:00:00+00,LONG,3355,0.1656923056150384,0.14449996,0.0011545961
2016-02-11 00:00:00+00,LONG,3677,0.31400584212074883,0.1396549,-0.0132141365
2016-02-11 00:00:00+00,LONG,2006,0.7894557729240934,0.13942325,0.010919588
2016-02-12 00:00:00+00,LONG,3335,0.4334064864188714,0.1139232,0.015547402
2016-02-12 00:00:00+00,LONG,3355,0.09791936308165129,0.15181817,-0.018766904
2016-02-12 00:00:00+00,LONG,2006,0.817734151208895,0.1356217,0.0030109514
2016-02-16 00:00:00+00,LONG,3335,0.4234230324883291,0.13214265,-0.01361973
2016-02-16 00:00:00+00,LONG,3872,0.3749972029945143,0.11547487,-0.005269449
2016-02-16 00:00:00+00,LONG,2006,0.760157050263816,0.14923297,-0.016175678
2016-02-18 00:00:00+00,LONG,3872,0.3006753015523114,0.10931333,-0.014028194
2016-02-19 00:00:00+00,LONG,85,0.8857142857142857,0.12609306,0.0028897526
2016-02-19 00:00:00+00,LONG,2391,0.21319445374650917,0.13426813,-0.025176086
2016-02-19 00:00:00+00,LONG,3872,0.0,0.114466034,-0.02445564
2016-02-24 00:00:00+00,LONG,3335,0.0,0.13503192,-0.021000192
2016-02-25 00:00:00+00,LONG,1908,1.0,0.124862194,-0.018351177
2016-02-29 00:00:00+00,LONG,3335,0.0,0.12661709,-0.013777274
2016-04-21 00:00:00+00,LONG,1043,0.0,0.13358997,-0.01969655
2016-04-27 00:00:00+00,LONG,3273,0.6121496620862967,0.14986438,-0.012904496
2016-04-27 00:00:00+00,LONG,1719,0.0,0.11314659,-0.022458086
2016-04-29 00:00:00+00,LONG,3699,0.0,0.15342797,-0.014373772
2016-05-03 00:00:00+00,LONG,4197,0.15617657983409877,0.110802025,-0.024759764
2016-05-03 00:00:00+00,LONG,735,1.0,0.121139154,0.0066223624
2016-05-03 00:00:00+00,LONG,900,0.0,0.10986604,-0.02345799
2016-05-03 00:00:00+00,LONG,959,0.017241379310344862,0.14360268,-0.019558188
2016-05-04 00:00:00+00,LONG,4197,0.25396021441896194,0.11171042,-0.016234774
2016-05-04 00:00:00+00,LONG,219,0.0,0.111890666,0.017081698
2016-05-04 00:00:00+00,LONG,900,0.0,0.11353224,-0.023737328
2016-05-04 00:00:00+00,LONG,959,0.0,0.14217861,-0.0023174991
2016-05-04 00:00:00+00,LONG,1191,0.0,0.15387326,-0.01911315
2016-05-05 00:00:00+00,LONG,4197,0.1374868903350555,0.12095599,-0.02247834
2016-05-05 00:00:00+00,LONG,786,0.0,0.10997562,-0.01448241
2016-05-05 00:00:00+00,LONG,1664,0.0,0.13068706,-0.01744561
2016-05-06 00:00:00+00,LONG,135,0.32737665596706406,0.12509236,-0.015303009
2016-05-06 00:00:00+00,LONG,3686,0.0,0.13343069,-0.0077748126
2016-05-06 00:00:00+00,LONG,1664,0.0,0.14681914,-0.01944058
2016-05-06 00:00:00+00,LONG,4061,0.19880689898715614,0.11228703,-0.0040492495
2016-05-09 00:00:00+00,LONG,4197,0.1587384411587902,0.12628272,-0.023135476
2016-05-09 00:00:00+00,LONG,135,0.2892924848277701,0.1294826,-0.02329862
2016-05-09 00:00:00+00,LONG,3192,0.9565217391304348,0.15232328,0.010306582
2016-05-11 00:00:00+00,LONG,3192,0.9454545454545454,0.15465721,0.0061952164
2016-05-13 00:00:00+00,LONG,786,0.0,0.14119066,-0.024829471
2016-05-13 00:00:00+00,LONG,1149,0.0,0.111615755,-0.024273198
2016-05-13 00:00:00+00,LONG,3596,1.0,0.121574946,-0.017715089
2016-05-16 00:00:00+00,LONG,248,0.8346523200703226,0.14880462,-0.015667606
2016-05-16 00:00:00+00,LONG,1149,0.0,0.11514481,-0.024983522
2016-05-16 00:00:00+00,LONG,3773,0.29974405096386414,0.12546442,-0.02562777
2016-05-17 00:00:00+00,LONG,248,0.9565217391304348,0.15275934,-0.012936799
2016-05-17 00:00:00+00,LONG,2747,0.0,0.11339367,-0.020319317
2016-05-18 00:00:00+00,LONG,2747,0.0,0.118080154,-0.022244489
2016-05-18 00:00:00+00,LONG,1149,0.0,0.11507482,-0.023021111
2016-05-18 00:00:00+00,LONG,3773,0.24642711736534392,0.12167528,-0.024685053
2016-05-19 00:00:00+00,LONG,2747,0.0,0.115414,-0.012359601
2016-05-19 00:00:00+00,LONG,3052,0.6378494126740799,0.14134783,-0.009639742
2016-05-19 00:00:00+00,LONG,1114,0.9615384615384616,0.15243953,0.0059322496
2016-05-19 00:00:00+00,LONG,3218,0.3875966776433469,0.14473657,-0.020970866
2016-05-19 00:00:00+00,LONG,1210,0.656927593728789,0.13522552,-0.0033459205
2016-05-19 00:00:00+00,LONG,1333,0.4725198789026557,0.11069843,-0.011594697
2016-05-20 00:00:00+00,LONG,2747,0.0,0.123068035,-0.017746469
2016-05-20 00:00:00+00,LONG,3052,0.5684635073840363,0.14299646,-0.011548353
2016-05-20 00:00:00+00,LONG,1114,0.9230769230769231,0.14956032,0.0033933504
2016-05-20 00:00:00+00,LONG,1210,0.559541727857009,0.13789159,-0.008889932
2016-05-20 00:00:00+00,LONG,1333,0.42730273066021796,0.1105752,-0.012659341
2016-05-20 00:00:00+00,LONG,1684,0.4745802306751437,0.11150076,-4.5300074E-4
2016-05-23 00:00:00+00,LONG,91,0.9534883720930233,0.15118541,-0.005221947
2016-05-23 00:00:00+00,LONG,2747,0.0,0.12518296,-0.015559686
2016-05-23 00:00:00+00,LONG,3052,0.515674942274771,0.14325733,-0.0048896344
2016-05-23 00:00:00+00,LONG,1114,0.8846153846153846,0.13149339,0.015951546
2016-05-23 00:00:00+00,LONG,1210,0.5325149422888324,0.13626796,-0.004114493
2016-05-23 00:00:00+00,LONG,1684,0.45338330572685226,0.11330429,0.0024774363
2016-05-24 00:00:00+00,LONG,1114,0.8461538461538461,0.14633778,-0.011731519
2016-05-24 00:00:00+00,LONG,1210,0.3946013334404357,0.1446903,-0.01150126
2016-05-24 00:00:00+00,LONG,1333,0.30617113783868966,0.115396306,-0.013324076
2016-05-24 00:00:00+00,LONG,1593,0.0879015397341321,0.114371635,-0.0153715955
2016-05-24 00:00:00+00,LONG,1684,0.36974499081383827,0.13564919,-0.014211453
2016-05-25 00:00:00+00,LONG,1114,0.8076923076923077,0.1538332,-0.023749935
2016-05-25 00:00:00+00,LONG,1210,0.3339556174180555,0.14630736,-0.008447954
2016-05-25 00:00:00+00,LONG,1333,0.22962336556949714,0.122786775,-0.019548997
2016-05-25 00:00:00+00,LONG,1593,0.06833952252045705,0.11766544,-0.023866957
2016-05-25 00:00:00+00,LONG,1684,0.2868201164887459,0.1475614,-0.023724318
2016-05-26 00:00:00+00,LONG,1167,0.9180327868852459,0.11827398,-0.021436626
2016-05-26 00:00:00+00,LONG,1593,0.06024353231169417,0.11648256,-0.021777261
2016-05-26 00:00:00+00,LONG,1684,0.21713384827586985,0.15179582,-0.023627521
2016-05-27 00:00:00+00,LONG,1167,0.9016393442622951,0.12683906,-0.02234819
2016-06-02 00:00:00+00,LONG,1593,0.11002177582356597,0.11592839,-0.025664536
2016-06-03 00:00:00+00,LONG,2482,0.11239377056107254,0.11317329,-0.021188602
2016-06-03 00:00:00+00,LONG,1593,0.019497786507333897,0.11440447,-0.02286268
2016-06-10 00:00:00+00,LONG,2482,0.07885091183366846,0.14462982,-0.019268781
2016-06-10 00:00:00+00,LONG,1593,0.011749039927455967,0.115329914,-0.024836646
2016-06-13 00:00:00+00,LONG,2482,0.08607438565341231,0.14477627,-0.010732167
2016-06-13 00:00:00+00,LONG,1371,0.0,0.14136882,-0.025136698
2016-06-13 00:00:00+00,LONG,1593,0.01929558093480208,0.112139285,-0.016498988
2016-06-13 00:00:00+00,LONG,4013,0.06643593729698606,0.14711545,-0.025041098
2016-06-14 00:00:00+00,LONG,2482,0.07137154767355071,0.1495085,-0.013226094
2016-06-14 00:00:00+00,LONG,1371,0.0,0.12849738,-0.010115168
2016-06-15 00:00:00+00,LONG,2482,0.05783694324635141,0.15457714,-0.013609089
2016-06-17 00:00:00+00,LONG,68,0.0,0.13413094,-0.025540764
2016-06-17 00:00:00+00,LONG,693,0.14145643378495099,0.11846208,-0.02534247
2016-06-20 00:00:00+00,LONG,693,0.13624586538929156,0.111758165,-0.01965305
2016-06-21 00:00:00+00,LONG,693,0.071699128338901,0.11239436,-0.02054213
2016-06-24 00:00:00+00,LONG,68,0.0,0.12004795,-0.009231455
2016-06-24 00:00:00+00,LONG,1593,0.0,0.12898086,-0.016414247
2016-06-24 00:00:00+00,LONG,3973,0.0,0.12503254,-0.02183582
2016-06-27 00:00:00+00,LONG,64,1.0,0.12612267,0.014626711
2016-06-27 00:00:00+00,LONG,4197,0.0,0.13810685,-0.0059537436
2016-06-27 00:00:00+00,LONG,2221,1.0,0.13787094,0.01405831
2016-06-27 00:00:00+00,LONG,2230,0.0,0.11962632,-0.020361762
2016-06-27 00:00:00+00,LONG,443,0.819885311475501,0.13858236,-0.009062782
2016-06-27 00:00:00+00,LONG,3049,0.1481328282622497,0.12288946,-0.011673906
2016-06-27 00:00:00+00,LONG,1171,0.0,0.1509844,-0.0036025175
2016-06-27 00:00:00+00,LONG,1260,0.0992408151391307,0.122575134,0.010846513
2016-06-27 00:00:00+00,LONG,3355,0.07600060944337582,0.122875296,-0.018115422
2016-06-27 00:00:00+00,LONG,3612,0.536159026932962,0.117566295,-0.016348207
2016-06-27 00:00:00+00,LONG,3677,0.3738301285356354,0.15012768,0.0037166134
2016-06-27 00:00:00+00,LONG,3699,0.7283741468406801,0.1482181,-0.010749211
2016-06-27 00:00:00+00,LONG,3742,0.12888100893786408,0.14042965,0.005645059
2016-06-27 00:00:00+00,LONG,4082,1.0,0.14868721,-0.0017136468
2016-06-27 00:00:00+00,LONG,4086,0.30831648653924043,0.109073766,-0.007959034
2016-06-28 00:00:00+00,LONG,64,0.7881384275194493,0.13392165,-0.0053715697
2016-06-28 00:00:00+00,LONG,2221,0.9565217391304348,0.14190064,0.0026032643
2016-06-28 00:00:00+00,LONG,304,0.21331457768941742,0.11893937,-0.001370502
2016-06-28 00:00:00+00,LONG,440,0.7894702862290858,0.12217234,-0.0017750021
2016-06-28 00:00:00+00,LONG,444,0.03626895953706769,0.11724572,0.0112709645
2016-06-28 00:00:00+00,LONG,937,0.0,0.12562461,-0.012402097
2016-06-28 00:00:00+00,LONG,3049,0.03105939926546485,0.12702538,-0.012263162
2016-06-28 00:00:00+00,LONG,1260,0.061245427399617684,0.12567489,-0.0027307638
2016-06-28 00:00:00+00,LONG,3573,0.3925320424787575,0.1277829,-0.0258508
2016-06-28 00:00:00+00,LONG,1761,0.12653826721818887,0.1167376,-0.019854143
2016-06-28 00:00:00+00,LONG,3831,0.0,0.11240121,-0.016749598
2016-06-28 00:00:00+00,LONG,1816,0.7934651656628015,0.11107958,-0.007632739
2016-06-28 00:00:00+00,LONG,4082,0.5327260102356771,0.15404762,-0.024118375
2016-06-28 00:00:00+00,LONG,2042,0.9807692307692307,0.14437889,0.0054721558
2016-06-29 00:00:00+00,LONG,2221,0.9130434782608696,0.1511885,-0.013480094
2016-06-29 00:00:00+00,LONG,304,0.16066740922747397,0.13552374,-0.023792122
2016-06-29 00:00:00+00,LONG,444,0.13293016770727104,0.13388862,-0.020260014
2016-06-29 00:00:00+00,LONG,2692,0.6871999541996079,0.1120027,-0.021385381
2016-06-29 00:00:00+00,LONG,1260,0.0,0.13695869,-0.02275541
2016-06-29 00:00:00+00,LONG,1462,0.0,0.12142763,-0.013845124
2016-06-29 00:00:00+00,LONG,1761,0.1441815362976607,0.11457699,-0.020190056
2016-06-29 00:00:00+00,LONG,2042,0.9615384615384616,0.15298852,-0.00902649
2016-06-30 00:00:00+00,LONG,2692,0.7266150065723084,0.113275655,-0.018894333
2016-06-30 00:00:00+00,LONG,1761,0.19806198813106965,0.114869244,-0.02412202
2016-07-01 00:00:00+00,LONG,2692,0.7313389351080996,0.11354589,-0.019886704
2016-07-01 00:00:00+00,LONG,713,0.0,0.112635545,-0.015704254
2016-07-05 00:00:00+00,LONG,304,0.0,0.14951755,-0.025124675
2016-07-05 00:00:00+00,LONG,2670,0.7633121862559459,0.15242933,-0.019008413
2016-07-05 00:00:00+00,LONG,845,0.9166666666666666,0.1189507,-0.024057915
2016-07-06 00:00:00+00,LONG,2090,1.0,0.11299439,-0.017867241
2016-07-06 00:00:00+00,LONG,2330,1.0,0.11227254,-0.01850032
2016-07-06 00:00:00+00,LONG,523,0.8695652173913043,0.11310127,-0.024458103
2016-07-06 00:00:00+00,LONG,2692,0.6353659899100599,0.110528864,-0.016318697
2016-07-06 00:00:00+00,LONG,1063,0.5263615533715937,0.11094515,0.016894335
2016-07-07 00:00:00+00,LONG,2330,0.9714285714285714,0.11277729,-0.019839294
2016-07-07 00:00:00+00,LONG,2692,0.6522042181171798,0.11155815,-0.016418505
2016-07-07 00:00:00+00,LONG,713,0.23623666619717437,0.11281697,-0.017047042
2016-07-07 00:00:00+00,LONG,3831,0.0,0.13797401,-0.021228632
2016-07-08 00:00:00+00,LONG,523,0.8260869565217391,0.117497124,-0.017872076
2016-07-08 00:00:00+00,LONG,2670,0.7083333333333334,0.12728022,-0.017971609
2016-07-08 00:00:00+00,LONG,2760,0.5329600359787698,0.13652429,-0.0068874313
2016-07-08 00:00:00+00,LONG,1063,0.30337762795018924,0.11204604,-0.01637508
2016-07-11 00:00:00+00,LONG,523,0.8043478260869565,0.116790235,-0.017698115
2016-07-25 00:00:00+00,LONG,523,0.5869565217391304,0.122184426,-0.018950593
2016-07-25 00:00:00+00,LONG,3831,0.0,0.15109631,-0.018877722
2016-07-27 00:00:00+00,LONG,135,1.0,0.112159945,-0.0050801258
2016-07-27 00:00:00+00,LONG,1919,0.0,0.12613444,-0.021646043
2016-07-28 00:00:00+00,LONG,135,0.9714285714285714,0.11485011,-0.009161811
2016-07-29 00:00:00+00,LONG,135,0.9428571428571428,0.11442158,-0.006782899
2016-07-29 00:00:00+00,LONG,1205,0.1037209166635697,0.11830225,-0.021903748
2016-08-01 00:00:00+00,LONG,135,0.9142857142857143,0.11652127,-0.008327251
2016-08-01 00:00:00+00,LONG,1205,0.12115300625432285,0.12465515,-0.02305122
2016-08-02 00:00:00+00,LONG,135,0.8857142857142857,0.109870024,0.0013292576
2016-08-03 00:00:00+00,LONG,1748,0.0,0.11246521,0.0038243416
2016-08-04 00:00:00+00,LONG,1748,0.0,0.13168888,-0.009945135
2016-08-05 00:00:00+00,LONG,135,0.96,0.113581575,-0.024353575
2016-08-05 00:00:00+00,LONG,1748,0.0,0.13740315,-0.017084692
2016-08-08 00:00:00+00,LONG,1748,0.0,0.1433534,-0.023139045
2016-08-23 00:00:00+00,LONG,1752,0.0,0.13843577,-0.016016556
2016-08-24 00:00:00+00,LONG,1752,0.0,0.12557854,-0.00577747
2016-08-25 00:00:00+00,LONG,1752,0.0,0.1328105,-0.02081125
2016-08-26 00:00:00+00,LONG,1752,0.0,0.12377934,-0.01260979
2016-08-29 00:00:00+00,LONG,1752,0.0,0.12833741,-0.023495538
2016-09-09 00:00:00+00,LONG,2127,0.0,0.14286506,-0.0034495771
2016-09-09 00:00:00+00,LONG,237,0.15937650155678504,0.14891528,-0.010202165
2016-09-09 00:00:00+00,LONG,1260,0.0,0.13708736,0.004990649
2016-09-09 00:00:00+00,LONG,3614,0.0,0.1262189,-0.023488963
2016-09-12 00:00:00+00,LONG,444,0.4506261092181008,0.14356098,-0.022254393
2016-09-13 00:00:00+00,LONG,444,0.0,0.13243298,-0.010598457
2016-09-13 00:00:00+00,LONG,4031,0.0,0.118945,-0.022363773
2016-09-14 00:00:00+00,LONG,237,0.13608983315700596,0.15359063,-0.010010003
2016-09-14 00:00:00+00,LONG,444,0.7029021237176112,0.12746581,-0.00619791
2016-09-15 00:00:00+00,LONG,444,0.0,0.13912457,-0.02454914
2016-09-16 00:00:00+00,LONG,1330,0.0,0.11595528,-0.013958024
2016-09-16 00:00:00+00,LONG,3831,0.0,0.15418957,0.006290858
2016-09-21 00:00:00+00,LONG,1770,0.9615384615384616,0.12308217,-0.011059172
2016-09-22 00:00:00+00,LONG,2912,0.9655172413793104,0.1530032,-0.011307222
2016-09-23 00:00:00+00,LONG,1770,0.8846153846153846,0.11665378,-0.022418221
2016-09-27 00:00:00+00,LONG,3466,0.4086362534407938,0.12625259,-0.0028233293
2016-09-28 00:00:00+00,LONG,2801,1.0,0.14249438,-0.019328546
2016-09-28 00:00:00+00,LONG,1184,0.0,0.1150668,-0.021588262
2016-09-30 00:00:00+00,LONG,487,1.0,0.13120858,-0.014266275
2016-10-03 00:00:00+00,LONG,487,0.6460704353410183,0.13201559,-0.019764882
2016-10-03 00:00:00+00,LONG,1752,0.0,0.13619982,-0.015809024
2016-10-04 00:00:00+00,LONG,1752,0.0,0.13531877,-0.013679491
2016-10-05 00:00:00+00,LONG,1752,0.0,0.13797057,-0.01478776
2016-10-06 00:00:00+00,LONG,1752,0.0,0.13938384,-0.012744115
2016-10-07 00:00:00+00,LONG,1752,0.20187130643782744,0.13581733,-0.0078654485
2016-10-13 00:00:00+00,LONG,424,0.7001821998367145,0.14658973,-0.002202621
2016-10-13 00:00:00+00,LONG,2863,0.6772508277290201,0.13916132,-0.0013743438
2016-10-13 00:00:00+00,LONG,1423,0.8787767112153265,0.13474376,0.006655314
2016-10-13 00:00:00+00,LONG,4031,0.4547911097300256,0.1329195,-7.3062466E-4
2016-10-14 00:00:00+00,LONG,424,0.6146968009601275,0.14392881,-0.010393955
2016-10-14 00:00:00+00,LONG,487,0.6666666666666667,0.1278756,-0.025424596
2016-10-14 00:00:00+00,LONG,2863,0.6213947256939378,0.14658508,-0.0139919175
2016-10-14 00:00:00+00,LONG,1383,1.0,0.12776195,0.0094932625
2016-10-14 00:00:00+00,LONG,1423,0.8403910043992512,0.1319396,-0.0016544315
2016-10-14 00:00:00+00,LONG,4031,0.512112237196891,0.13317104,-0.002337065
2016-10-17 00:00:00+00,LONG,424,0.5960783726708867,0.13682115,-0.0048233485
2016-10-17 00:00:00+00,LONG,487,0.6333333333333333,0.119948566,-0.018421166
2016-10-17 00:00:00+00,LONG,2863,0.580206279763525,0.13997738,-0.013488819
2016-10-17 00:00:00+00,LONG,1383,0.9814814814814815,0.1189476,0.005071047
2016-10-17 00:00:00+00,LONG,1423,0.8067158609015843,0.12521896,-0.0017484342
2016-10-17 00:00:00+00,LONG,4031,0.4800443926789001,0.13751012,-0.0051199812
2016-10-18 00:00:00+00,LONG,2863,0.545329471748555,0.14118823,-0.019155078
2016-10-18 00:00:00+00,LONG,1383,0.962962962962963,0.109620094,0.0017665046
2016-10-18 00:00:00+00,LONG,1423,0.7421207682057467,0.12708902,-0.013357322
2016-10-18 00:00:00+00,LONG,4031,0.358395262269571,0.15100612,-0.016712533
2016-10-19 00:00:00+00,LONG,2863,0.5535035193310123,0.13680102,-0.0195544
2016-10-19 00:00:00+00,LONG,1383,0.9444444444444444,0.13330522,-0.022239016
2016-10-19 00:00:00+00,LONG,1423,0.7267503959311205,0.13059314,-0.024408055
2016-10-20 00:00:00+00,LONG,2863,0.5660806998114043,0.12710862,-0.015300244
2016-10-20 00:00:00+00,LONG,1383,0.9259259259259259,0.12615268,-0.023534019
2016-10-20 00:00:00+00,LONG,1423,0.6573207009769712,0.12590359,-0.019860003
2016-10-21 00:00:00+00,LONG,2863,0.5307494408660463,0.12048963,-0.013751774
2016-10-21 00:00:00+00,LONG,3286,0.7018524486976018,0.13894571,-0.01158601
2016-10-21 00:00:00+00,LONG,1423,0.6516521145218424,0.123935804,-0.02101699
2016-10-21 00:00:00+00,LONG,3695,0.9245283018867925,0.11133943,-0.025327813
2016-10-24 00:00:00+00,LONG,2863,0.4863517641291774,0.12744066,-0.024799015
2016-10-24 00:00:00+00,LONG,3286,0.6470364920543987,0.1453245,-0.01635398
2016-10-25 00:00:00+00,LONG,3286,0.5572714348064485,0.14915287,-0.018107885
2016-10-25 00:00:00+00,LONG,1423,0.6404424944632161,0.117504835,-0.01625935
2016-10-25 00:00:00+00,LONG,3695,0.7684265023243892,0.11497734,-0.02343658
2016-10-26 00:00:00+00,LONG,786,0.73984462107456,0.1325615,7.243735E-4
2016-10-26 00:00:00+00,LONG,3286,0.5400775650373109,0.14909253,-0.014012702
2016-10-26 00:00:00+00,LONG,1300,0.0,0.13706763,0.010854819
2016-10-26 00:00:00+00,LONG,3378,0.19184386048172763,0.11037741,-0.010904841
2016-10-27 00:00:00+00,LONG,786,0.7005285810398326,0.13080235,-0.002977232
2016-10-27 00:00:00+00,LONG,3286,0.5535668453509388,0.1400408,0.0017056341
2016-10-27 00:00:00+00,LONG,1300,0.0,0.15075193,-0.023316886
2016-10-27 00:00:00+00,LONG,3695,0.7177802539126382,0.13087738,-0.02465998
2016-10-28 00:00:00+00,LONG,786,0.7107292455134347,0.13088518,-0.006600441
2016-10-28 00:00:00+00,LONG,3286,0.5130483468346214,0.14483917,-0.005998329
2016-10-28 00:00:00+00,LONG,1300,0.0,0.14444375,-0.020950539
2016-10-28 00:00:00+00,LONG,1463,0.5353784662841522,0.12449788,0.0030021253
2016-10-31 00:00:00+00,LONG,786,0.774644218011763,0.1380467,-0.0152902575
2016-10-31 00:00:00+00,LONG,1300,0.0,0.14154392,-0.024626616
2016-10-31 00:00:00+00,LONG,1463,0.474002097889736,0.12174676,-0.005614828
2016-10-31 00:00:00+00,LONG,1719,0.7003759875523339,0.13082531,-0.01495546
2016-11-01 00:00:00+00,LONG,786,0.6955601422271223,0.14206919,-0.020283027
2016-11-01 00:00:00+00,LONG,1300,0.0,0.13062915,-0.014508397
2016-11-01 00:00:00+00,LONG,1463,0.42760858457234313,0.11396379,-0.005618172
2016-11-01 00:00:00+00,LONG,3629,0.8066726841784477,0.11037661,0.017373726
2016-11-01 00:00:00+00,LONG,3907,0.5177364542147922,0.114268824,0.008260352
2016-11-02 00:00:00+00,LONG,2690,1.0,0.1341107,-0.005436907
2016-11-02 00:00:00+00,LONG,786,0.6730411661405828,0.14208679,-0.021349426
2016-11-02 00:00:00+00,LONG,844,0.332919038906383,0.12768744,0.0044806832
2016-11-02 00:00:00+00,LONG,1184,0.0,0.14190307,-0.017884057
2016-11-02 00:00:00+00,LONG,3286,0.585156889993369,0.14900695,-0.00493948
2016-11-02 00:00:00+00,LONG,1300,0.0,0.12008578,-0.0065630395
2016-11-02 00:00:00+00,LONG,3907,0.967741935483871,0.114813715,-0.0047211293
2016-11-03 00:00:00+00,LONG,694,0.9655172413793104,0.11855033,-0.02027354
2016-11-03 00:00:00+00,LONG,3286,0.5155914292657874,0.15392166,-0.0141922105
2016-11-03 00:00:00+00,LONG,1300,0.0,0.113597296,-0.0067961155
2016-11-03 00:00:00+00,LONG,3907,0.4849926448774596,0.11210491,-0.009302402
2016-11-04 00:00:00+00,LONG,153,0.47950649550197105,0.15106273,-0.014865252
2016-11-04 00:00:00+00,LONG,475,0.9285714285714286,0.109051526,-0.015202544
2016-11-04 00:00:00+00,LONG,786,0.6304928184332792,0.1454277,-0.025088772
2016-11-04 00:00:00+00,LONG,799,0.45648373876852993,0.1131623,0.014981667
2016-11-04 00:00:00+00,LONG,844,0.30805612787814807,0.12703335,-0.008955524
2016-11-04 00:00:00+00,LONG,1260,1.0,0.12354848,-0.012703272
2016-11-04 00:00:00+00,LONG,3907,0.47829749868355426,0.109046005,-0.012686128
2016-11-07 00:00:00+00,LONG,517,0.0,0.12741062,0.0047699898
2016-11-07 00:00:00+00,LONG,687,0.6657772420873235,0.10960892,-0.019934623
2016-11-07 00:00:00+00,LONG,799,0.9782608695652174,0.11443295,-0.001266508
2016-11-07 00:00:00+00,LONG,1988,0.744819996175647,0.11010122,-0.023025041
2016-11-08 00:00:00+00,LONG,517,0.0,0.12570104,-0.0154686235
2016-11-08 00:00:00+00,LONG,799,0.2813019999357596,0.114904016,-0.012368226
2016-11-08 00:00:00+00,LONG,842,0.7766550169954392,0.11092376,-0.020036956
2016-11-09 00:00:00+00,LONG,212,0.0,0.1164188,-0.021623785
2016-11-09 00:00:00+00,LONG,799,0.40554357839454513,0.116225064,-0.022894248
2016-11-09 00:00:00+00,LONG,844,0.33275964011268233,0.11412299,-0.020001465
2016-11-09 00:00:00+00,LONG,1377,0.1809671107038417,0.14769341,-0.019368181
